,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,"Grøn, Herre",M,72,61.2,81.6,109,30.3  /  106,30.9  /  112
,"58, Dame",F,72,77.4,110.7,142,38.4  /  146,39.0  /  137
,"52, Dame",F,72,73.5,104.5,133,36.5  /  136,37.0  /  129
,"49, Dame",F,72,71.9,102.4,130,35.8  /  134,36.1  /  125
,"Grøn, Dame",F,72,65.1,92.4,115,32.1  /  117,33.0  /  113
Frederikssund Golfklub - 18 huller,"60, Herre",M,72,72.1,95.8,129,36.2  /  128,35.9  /  129
,"58, Herre",M,72,71.0,94.4,126,35.6  /  125,35.4  /  127
,"54, Herre",M,72,68.9,91.3,121,34.7  /  119,34.2  /  122
,"52, Herre",M,72,67.4,89.3,118,34.0  /  117,33.4  /  118
,"35, Herre",M,72,57.9,75.4,95,29.1  /  94,28.8  /  95
,"60, Dame",F,72,78.4,110.5,137,39.2  /  134,39.2  /  139
,"58, Dame",F,72,77.2,108.5,134,38.6  /  130,38.6  /  137
,"54, Dame",F,72,74.6,104.7,129,37.4  /  126,37.2  /  131
,"52, Dame",F,72,72.7,101.9,125,36.6  /  122,36.1  /  127
,"34, Dame",F,72,61.1,84.7,100,30.5  /  97,30.6  /  103
"Furesø golfklub - Farum / Farum, 18 huller","Hvid, Herre",M,72,73.0,97.3,132,36.5  /  132,36.5  /  131
,"Gul, Herre",M,72,70.7,94.1,126,35.4  /  126,35.3  /  126
,"Blå, Herre",M,72,68.6,91.2,121,34.3  /  121,34.3  /  121
,"Rød, Herre",M,72,66.2,87.8,116,33.2  /  116,33.0  /  116
,"Sort, Herre",M,72,59.1,77.7,99,29.5  /  99,29.6  /  99
,"Hvid, Dame",F,72,79.8,113.1,143,39.9  /  143,39.9  /  142
,"Gul, Dame",F,72,76.9,109.0,137,38.5  /  137,38.4  /  136
,"Blå, Dame",F,72,74.3,105.0,132,37.2  /  132,37.1  /  131
,"Rød, Dame",F,72,71.4,100.7,125,35.7  /  125,35.7  /  124
,"Sort, Dame",F,72,62.7,87.9,107,31.4  /  107,31.3  /  107
"Furesø golfklub - Farum / Parkvej, 18 huller","Hvid, Herre",M,71,71.6,95.7,131,36.5  /  132,35.1  /  129
,"Gul, Herre",M,71,69.8,93.1,126,35.4  /  126,34.4  /  125
,"Blå, Herre",M,71,67.9,90.5,122,34.3  /  122,33.6  /  122
,"Rød, Herre",M,71,65.7,87.4,117,33.2  /  116,32.5  /  117
,"Hvid, Dame",F,71,78.0,110.2,138,39.8  /  143,38.2  /  132
,"Gul, Dame",F,71,75.8,106.9,133,38.4  /  138,37.4  /  127
,"Blå, Dame",F,71,73.5,103.4,128,37.2  /  132,36.3  /  123
,"Rød, Dame",F,71,70.8,99.5,122,35.7  /  125,35.1  /  119
"Furesø golfklub - Hestkøbgaard / Farum, 18 huller","Hvid, Herre",M,71,71.8,96.1,132,35.3  /  131,36.5  /  132
,"Gul, Herre",M,71,69.6,93.0,126,34.2  /  126,35.4  /  126
,"Blå, Herre",M,71,67.9,90.5,122,33.6  /  123,34.3  /  121
,"Rød, Herre",M,71,65.3,86.8,116,32.2  /  116,33.1  /  115
,"Hvid, Dame",F,71,78.3,111.7,143,38.4  /  142,39.9  /  143
,"Blå, Dame",F,71,73.5,104.5,133,36.4  /  133,37.1  /  132
,"Rød, Dame",F,71,70.4,99.9,126,34.7  /  125,35.7  /  126
"Furesø golfklub - Hestkøbgaard / Hestkøbgaard, 18 huller","Hvid, Herre",M,70,70.5,94.6,131,35.3  /  131,35.2  /  130
,"Gul, Herre",M,70,68.5,91.9,126,34.3  /  126,34.2  /  126
,"Blå, Herre",M,70,67.3,90.2,123,33.7  /  123,33.6  /  123
,"Rød, Herre",M,70,64.5,86.0,116,32.3  /  115,32.2  /  116
,"Sort, Herre",M,70,58.0,77.0,101,29.0  /  101,29.0  /  101
,"Hvid, Dame",F,70,76.8,109.9,142,38.4  /  142,38.4  /  141
,"Gul, Dame",F,70,74.3,106.2,137,37.2  /  137,37.1  /  136
,"Blå, Dame",F,70,72.7,104.0,134,36.4  /  134,36.3  /  133
,"Rød, Dame",F,70,69.3,98.8,127,34.7  /  127,34.6  /  126
,"Sort, Dame",F,70,61.4,87.5,110,30.8  /  110,30.6  /  110
"Furesø golfklub - Parkvej / Hestkøbgaard, 18 huller","Hvid, Herre",M,70,70.3,94.2,130,35.1  /  129,35.2  /  130
,"Gul, Herre",M,70,68.7,92.0,126,34.5  /  125,34.2  /  126
,"Blå, Herre",M,70,67.3,90.1,123,33.7  /  122,33.6  /  124
,"Rød, Herre",M,70,64.8,86.5,117,32.6  /  116,32.2  /  117
,"Hvid, Dame",F,70,76.5,108.4,137,38.2  /  132,38.3  /  141
,"Gul, Dame",F,70,74.5,105.5,133,37.4  /  128,37.1  /  137
,"Blå, Dame",F,70,72.7,102.8,129,36.4  /  124,36.3  /  133
,"Rød, Dame",F,70,69.7,98.3,123,35.1  /  119,34.6  /  126
"Furesø golfklub - Parkvej / Parkvej, 18 huller","Hvid, Herre",M,70,70.1,93.8,129,35.1  /  129,35.0  /  128
,"Gul, Herre",M,70,68.9,92.1,126,34.5  /  126,34.4  /  125
,"Blå, Herre",M,70,67.3,89.9,122,33.7  /  122,33.6  /  122
,"Rød, Herre",M,70,65.2,87.0,117,32.6  /  117,32.6  /  117
,"Sort, Herre",M,70,58.5,77.7,102,29.2  /  102,29.3  /  102
,"Hvid, Dame",F,70,76.2,106.9,131,38.1  /  130,38.1  /  131
,"Gul, Dame",F,70,74.7,104.8,129,37.4  /  128,37.3  /  129
,"Blå, Dame",F,70,72.7,101.8,125,36.4  /  124,36.3  /  125
,"Rød, Dame",F,70,70.1,98.0,119,35.1  /  118,35.0  /  119
,"Sort, Dame",F,69,62.0,85.9,102,31.0  /  101,31.0  /  102
Gilleleje Golfklub - 18 huller,"61, Herre",M,72,73.6,98.7,137,36.7  /  137,36.9  /  136
,"58, Herre",M,72,72.0,96.5,133,36.0  /  133,36.0  /  132
,"53, Herre",M,72,69.5,93.1,127,34.9  /  128,34.6  /  126
,"49, Herre",M,72,67.3,89.8,122,33.7  /  122,33.6  /  121
,"61, Dame",F,72,80.2,113.3,142,40.0  /  141,40.2  /  142
,"58, Dame",F,72,78.2,110.4,138,39.0  /  137,39.2  /  138
,"53, Dame",F,72,75.1,105.6,131,37.7  /  130,37.4  /  131
,"49, Dame",F,72,72.5,101.8,125,36.3  /  124,36.2  /  125
Greve Golfklub - 18 huller,"Hvid, Herre",M,72,73.5,98.1,134,36.6  /  136,36.9  /  131
,"Gul, Herre",M,72,71.2,94.9,129,35.5  /  130,35.7  /  127
,"Blå, Herre",M,72,69.8,92.9,126,34.9  /  128,34.9  /  123
,"Rød, Herre",M,72,68.3,91.0,122,34.2  /  125,34.1  /  119
,"Sort, Herre",M,72,63.5,84.3,111,32.0  /  114,31.5  /  108
,"Hvid, Dame",F,72,80.3,113.4,142,39.8  /  140,40.5  /  143
,"Gul, Dame",F,72,77.5,109.4,137,38.5  /  135,39.0  /  138
,"Blå, Dame",F,72,75.7,106.8,133,37.7  /  133,38.0  /  132
,"Rød, Dame",F,72,73.9,104.1,129,36.6  /  128,37.3  /  129
,"Sort, Dame",F,72,68.0,95.2,117,34.3  /  118,33.7  /  115
"Gudhjem golfklub - New Course, 18 huller","Hvid, Herre",M,72,75.6,101.2,139,37.9  /  132,37.7  /  145
,"Gul, Herre",M,72,72.5,96.7,131,36.3  /  123,36.2  /  138
,"Blå, Herre",M,72,70.1,92.5,121,35.2  /  113,34.9  /  128
,"Hvid, Dame",F,72,82.8,117.1,147,41.6  /  140,41.2  /  153
,"Gul, Dame",F,72,78.8,111.0,138,39.4  /  131,39.4  /  144
,"Rød, Dame",F,72,73.5,103.2,127,36.8  /  119,36.7  /  134
Hedeland Golfklub - 18 huller,"60, Herre",M,72,72.4,96.7,131,37.1  /  136,35.3  /  126
,"55, Herre",M,72,70.0,93.2,125,36.2  /  132,33.8  /  117
,"50, Herre",M,72,67.2,89.2,118,34.0  /  122,33.2  /  114
,"45, Herre",M,72,64.6,85.6,112,33.0  /  116,31.6  /  108
,"40, Herre",M,72,61.8,81.5,105,31.4  /  110,30.4  /  100
,"60, Dame",F,72,78.7,111.5,140,40.1  /  144,38.6  /  135
,"55, Dame",F,72,75.8,107.0,133,38.4  /  136,37.4  /  129
,"50, Dame",F,72,72.4,102.1,126,36.4  /  128,36.0  /  124
,"45, Dame",F,72,69.1,97.2,119,35.1  /  122,34.0  /  116
,"40, Dame",F,72,65.7,92.3,112,33.5  /  115,32.2  /  109
Helsingør golfklub - 18 huller,"59, Herre",M,71,72.0,97.5,138,36.4  /  142,35.6  /  133
,"56, Herre",M,71,70.4,95.3,135,35.7  /  139,34.7  /  130
,"51, Herre",M,71,67.8,91.6,128,34.1  /  131,33.7  /  125
,"48, Herre",M,71,66.4,89.6,125,33.6  /  128,32.8  /  122
,"39, Herre",M,71,61.4,82.6,113,30.7  /  114,30.7  /  112
,"59, Dame",F,71,78.2,112.4,146,39.5  /  144,38.7  /  147
,"56, Dame",F,71,76.3,109.6,142,38.6  /  141,37.7  /  142
,"51, Dame",F,71,73.1,104.9,135,36.8  /  132,36.3  /  137
,"48, Dame",F,71,71.3,102.2,131,36.0  /  130,35.3  /  132
,"39, Dame",F,71,65.3,93.3,118,32.5  /  114,32.8  /  122
Hillerød Golfklub - 18 huller,"54, Herre",M,70,70.0,94.3,131,35.1  /  137,34.9  /  125
,"52, Herre",M,70,69.3,93.4,130,34.6  /  136,34.7  /  124
,"49, Herre",M,70,67.4,90.5,125,33.8  /  131,33.6  /  118
,"44, Herre",M,70,65.0,87.5,120,32.2  /  125,32.8  /  115
,"54, Dame",F,70,76.1,107.9,135,38.3  /  137,37.8  /  133
,"52, Dame",F,70,75.3,106.6,133,37.8  /  134,37.5  /  131
,"49, Dame",F,70,72.9,103.1,128,36.7  /  130,36.2  /  126
,"44, Dame",F,70,70.0,98.9,122,34.7  /  122,35.3  /  122
Hjortespring Golfklub - 18 huller,"54, Herre",M,69,69.7,93.4,129,34.6  /  118,35.1  /  139
,"51, Herre",M,69,68.3,91.5,125,33.7  /  115,34.6  /  135
,"48, Herre",M,69,66.7,89.4,122,32.9  /  112,33.8  /  132
,"45, Herre",M,69,64.9,86.8,117,32.1  /  108,32.8  /  126
,"35, Herre",M,69,59.8,79.4,105,29.7  /  96,30.1  /  113
,"54, Dame",F,69,75.7,106.4,131,37.4  /  122,38.3  /  140
,"51, Dame",F,69,74.0,103.8,127,36.5  /  116,37.5  /  137
,"48, Dame",F,69,72.1,101.2,123,35.5  /  112,36.6  /  134
,"45, Dame",F,69,69.9,97.9,119,34.4  /  109,35.5  /  129
,"35, Dame",F,69,63.6,88.6,105,31.6  /  97,32.0  /  113
Hornbæk Golfklub - 18 huller,"61, Herre",M,72,72.8,97.7,135,36.6  /  135,36.2  /  134
,"55, Herre",M,72,70.0,94.1,129,35.2  /  129,34.8  /  129
,"51, Herre",M,72,67.8,90.5,123,33.8  /  121,34.0  /  124
,"45, Herre",M,72,64.6,86.2,116,32.2  /  114,32.4  /  118
,"Sort, Herre",M,72,60.9,80.7,107,30.7  /  107,30.2  /  107
,"61, Dame",F,72,79.4,113.4,145,40.0  /  143,39.4  /  146
,"55, Dame",F,72,75.9,108.4,137,38.3  /  135,37.6  /  139
,"51, Dame",F,72,73.2,104.0,131,36.5  /  127,36.7  /  134
,"45, Dame",F,72,69.3,98.4,123,35.1  /  121,34.2  /  125
,"Sort, Dame",F,72,64.8,91.6,113,32.9  /  112,31.9  /  114
"Hørsholm Golfklub - Nord / Nord, 18 huller","Hvid, Herre",M,72,68.2,90.4,120,34.1  /  120,34.1  /  120
,"Gul, Herre",M,72,66.3,87.7,115,33.1  /  115,33.2  /  115
,"Rød, Herre",M,72,64.3,85.1,111,32.1  /  111,32.2  /  111
,"Hvid, Dame",F,72,73.9,103.1,124,37.0  /  124,36.9  /  124
,"Gul, Dame",F,72,71.6,99.6,119,35.8  /  119,35.8  /  119
,"Rød, Dame",F,72,69.1,96.0,113,34.5  /  113,34.6  /  113
"Hørsholm Golfklub - Øst / Nord, 18 huller","Hvid, Herre",M,72,70.9,94.7,127,36.7  /  136,34.2  /  118
,"Gul, Herre",M,72,68.4,91.0,121,35.0  /  128,33.4  /  114
,"Rød, Herre",M,72,66.9,88.8,117,34.6  /  126,32.3  /  108
,"Hvid, Dame",F,72,77.1,108.6,134,40.1  /  143,37.0  /  124
,"Gul, Dame",F,72,74.0,104.4,128,38.1  /  136,35.9  /  120
,"Rød, Dame",F,72,72.1,101.6,124,37.5  /  134,34.6  /  114
"Hørsholm Golfklub - Øst / Øst, 18 huller","Hvid, Herre",M,72,73.6,98.4,134,36.8  /  134,36.8  /  134
,"Gul, Herre",M,72,70.4,93.8,126,35.2  /  126,35.2  /  126
,"Rød, Herre",M,72,69.5,92.6,124,34.8  /  124,34.7  /  124
,"Hvid, Dame",F,72,80.3,114.4,145,40.2  /  144,40.1  /  145
,"Gul, Dame",F,72,76.4,108.8,137,38.2  /  137,38.2  /  137
,"Rød, Dame",F,72,75.2,106.8,134,37.6  /  134,37.6  /  134
"Hørsholm Golfklub - Vest / Nord, 18 huller","Hvid, Herre",M,72,69.2,92.2,124,35.0  /  127,34.2  /  121
,"Gul, Herre",M,72,66.7,88.6,118,33.5  /  118,33.2  /  117
,"Rød, Herre",M,72,65.0,86.4,114,32.7  /  117,32.3  /  111
,"Hvid, Dame",F,72,75.2,105.5,130,37.9  /  130,37.3  /  129
,"Gul, Dame",F,72,72.1,100.8,123,36.0  /  121,36.1  /  124
,"Rød, Dame",F,72,70.0,98.0,118,35.4  /  120,34.6  /  116
"Hørsholm Golfklub - Vest / Øst, 18 huller","Hvid, Herre",M,72,71.9,96.3,131,35.2  /  124,36.7  /  138
,"Gul, Herre",M,72,68.8,91.9,123,33.7  /  116,35.1  /  130
,"Rød, Herre",M,72,67.6,90.3,121,32.9  /  115,34.7  /  127
,"Hvid, Dame",F,72,78.4,111.1,140,38.0  /  130,40.4  /  149
,"Gul, Dame",F,72,74.5,105.4,132,36.1  /  122,38.4  /  141
,"Rød, Dame",F,72,73.0,103.4,129,35.5  /  121,37.5  /  137
"Hørsholm Golfklub - Vest / Vest, 18 huller","Hvid, Herre",M,72,70.5,94.0,127,35.3  /  126,35.2  /  127
,"Gul, Herre",M,72,67.3,89.4,119,33.7  /  118,33.6  /  119
,"Rød, Herre",M,72,65.9,87.5,116,33.0  /  116,32.9  /  116
,"Hvid, Dame",F,72,76.6,108.4,135,38.3  /  135,38.3  /  135
,"Gul, Dame",F,72,72.8,102.8,127,36.4  /  127,36.4  /  127
,"Rød, Dame",F,72,71.0,100.0,123,35.5  /  123,35.5  /  123
Ishøj Golfklub - 18 huller,"65, Herre",M,72,74.5,99.2,134,36.9  /  131,37.6  /  136
,"63, Herre",M,72,73.4,97.7,131,36.4  /  129,37.0  /  132
,"60, Herre",M,72,71.6,95.2,127,35.5  /  125,36.1  /  129
,"57, Herre",M,72,70.2,93.4,124,34.9  /  122,35.3  /  126
,"53, Herre",M,72,67.9,89.9,118,33.7  /  114,34.2  /  122
,"50, Herre",M,72,66.4,87.9,115,33.1  /  112,33.3  /  118
,"65, Dame",F,72,81.6,114.9,143,40.4  /  143,41.2  /  142
,"63, Dame",F,72,80.1,113.1,140,39.7  /  141,40.4  /  139
,"60, Dame",F,72,78.0,109.6,135,38.7  /  136,39.3  /  133
,"57, Dame",F,72,76.3,107.2,131,37.9  /  132,38.4  /  130
,"53, Dame",F,72,73.4,102.7,125,36.4  /  126,37.0  /  123
,"50, Dame",F,72,71.6,100.2,122,35.6  /  123,36.0  /  120
Københavns Golfklub - 18 huller,"61, Herre",M,72,73.1,97.5,132,37.1  /  132,36.0  /  132
,"57, Herre",M,71,71.1,94.7,127,36.3  /  128,34.8  /  126
,"52, Herre",M,71,68.4,90.8,121,34.9  /  121,33.5  /  121
,"49, Herre",M,71,67.1,89.0,118,34.2  /  118,32.9  /  117
,"45, Herre",M,71,64.9,86.1,113,33.1  /  113,31.8  /  113
,"61, Dame",F,71,79.7,112.5,141,40.5  /  143,39.2  /  138
,"57, Dame",F,71,77.3,109.0,136,39.6  /  140,37.7  /  131
,"52, Dame",F,71,73.9,104.1,129,37.8  /  132,36.1  /  125
,"49, Dame",F,71,72.3,101.6,125,37.0  /  129,35.3  /  120
,"45, Dame",F,71,69.6,97.7,120,35.7  /  124,33.9  /  115
Kokkedal Golfklub - 18 huller,"63, Herre",M,73,74.1,99.1,136,36.6  /  138,37.5  /  133
,"59, Herre",M,72,72.0,96.1,131,35.5  /  132,36.5  /  129
,"55, Herre",M,72,70.0,93.2,126,34.7  /  128,35.3  /  123
,"49, Herre",M,72,67.1,89.3,119,33.2  /  121,33.9  /  117
,"39, Herre",M,72,61.5,81.2,106,30.5  /  109,31.0  /  103
,"63, Dame",F,72,81.0,115.3,147,40.1  /  149,40.9  /  144
,"59, Dame",F,72,78.4,111.4,141,38.7  /  143,39.7  /  138
,"55, Dame",F,72,75.8,107.7,136,37.6  /  138,38.2  /  133
,"49, Dame",F,72,72.3,102.5,129,35.8  /  131,36.5  /  126
,"39, Dame",F,72,65.5,92.4,114,32.3  /  116,33.2  /  112
Linnebjerg Golfklub - 18 huller,"Gul, Herre",M,66,62.0,81.2,103,31.0  /  103,31.0  /  103
,"Rød, Herre",M,66,58.2,75.6,94,28.5  /  93,29.7  /  95
,"Gul, Dame",F,66,66.3,92.4,111,33.2  /  110,33.1  /  111
,"Rød, Dame",F,66,61.7,85.5,101,30.9  /  101,30.8  /  101
Mølleåens Golfklub - 18 huller,"57, Herre",M,71,70.9,94.9,130,35.4  /  121,35.5  /  138
,"52, Herre",M,71,68.4,91.4,123,34.5  /  115,33.9  /  131
,"48, Herre",M,71,66.5,88.8,119,33.2  /  109,33.3  /  129
,"57, Dame",F,71,77.0,109.0,136,38.4  /  132,38.6  /  139
,"52, Dame",F,71,73.8,104.4,129,36.9  /  126,36.9  /  132
,"48, Dame",F,71,71.6,101.1,125,35.5  /  121,36.1  /  129
Nexø Golfklub - 18 huller,"57, Herre",M,71,70.4,94.8,133,35.7  /  129,34.7  /  136
,"49, Herre",M,71,66.3,89.2,124,33.6  /  120,32.7  /  127
,"44, Herre",M,71,63.6,85.3,117,31.8  /  112,31.8  /  122
,"57, Dame",F,71,76.6,107.8,134,39.0  /  132,37.6  /  135
,"49, Dame",F,71,71.7,100.5,123,36.5  /  121,35.2  /  124
,"44, Dame",F,71,68.3,95.5,116,34.4  /  112,33.9  /  119
"Nivå Golfklub - Løvbjerggård, 18 huller","Hvid, Herre",M,71,70.3,95.2,135,36.8  /  151,33.5  /  118
,"Gul, Herre",M,71,69.0,93.2,131,36.1  /  146,32.9  /  115
,"Blå, Herre",M,71,66.6,90.0,126,35.0  /  142,31.6  /  110
,"Rød, Herre",M,71,64.7,87.2,121,33.7  /  134,31.0  /  108
,"Hvid, Dame",F,71,76.5,110.5,145,40.1  /  155,36.4  /  134
,"Gul, Dame",F,71,74.8,107.8,141,39.1  /  155,35.7  /  126
,"Blå, Dame",F,71,71.9,103.6,135,37.8  /  154,34.1  /  115
,"Rød, Dame",F,71,69.6,100.1,130,36.4  /  147,33.2  /  112
"Nordbornholms Golf Klub - Old Course, 18 huller","Gul, Herre",M,70,70.0,94.4,131,35.5  /  133,34.5  /  129
,"Rød, Herre",M,71,66.3,88.8,121,33.2  /  123,33.1  /  119
,"Gul, Dame",F,71,75.4,107.6,138,37.7  /  140,37.7  /  135
,"Rød, Dame",F,71,70.9,100.7,127,35.4  /  129,35.5  /  124
Passebækgård Golfklub - 18 huller,"Hvid, Herre",M,72,74.1,99.6,139,37.1  /  138,37.0  /  139
,"Gul, Herre",M,72,71.8,96.6,134,36.0  /  132,35.8  /  135
,"Rød, Herre",M,72,69.4,92.9,128,34.8  /  126,34.6  /  129
,"Hvid, Dame",F,72,81.1,115.3,146,40.6  /  146,40.5  /  145
,"Gul, Dame",F,72,78.3,111.3,141,39.2  /  141,39.1  /  140
,"Rød, Dame",F,72,75.4,107.0,134,37.7  /  134,37.7  /  134
REE golfklub - 18 hullers banen,"59, Herre",M,72,72.4,97.7,137,36.4  /  136,36.0  /  137
,"56, Herre",M,72,70.7,95.3,133,35.6  /  133,35.1  /  132
,"51, Herre",M,72,68.3,91.8,127,34.2  /  125,34.1  /  128
,"47, Herre",M,72,65.9,88.3,121,33.0  /  121,32.9  /  121
,"41, Herre",M,72,63.5,85.1,116,31.7  /  114,31.8  /  118
,"59, Dame",F,72,79.0,112.5,143,39.8  /  141,39.2  /  144
,"56, Dame",F,72,76.9,109.2,138,38.7  /  138,38.2  /  137
,"51, Dame",F,72,73.9,104.8,132,37.0  /  129,36.9  /  134
,"47, Dame",F,72,71.0,100.4,126,35.6  /  121,35.4  /  130
,"41, Dame",F,72,68.1,96.1,120,33.5  /  113,34.6  /  126
Royal Golf Club - Championship Course - 18 huller,"62, Herre",M,72,76.2,103.8,149,37.7  /  152,38.5  /  145
,"57, Herre",M,72,73.1,99.8,144,36.3  /  147,36.8  /  140
,"54, Herre",M,72,71.3,97.5,141,35.1  /  144,36.2  /  138
,"50, Herre",M,72,69.5,94.4,134,34.1  /  137,35.4  /  131
,"43, Herre",M,72,66.0,89.2,125,32.4  /  129,33.6  /  121
,"62, Dame",F,72,82.6,119.6,155,40.8  /  155,41.8  /  155
,"57, Dame",F,72,79.1,115.4,153,39.2  /  155,39.9  /  151
,"54, Dame",F,72,77.5,112.7,150,38.1  /  151,39.4  /  148
,"50, Dame",F,72,74.7,108.5,144,36.6  /  145,38.1  /  142
,"43, Dame",F,72,70.5,102.3,135,34.5  /  136,36.0  /  134
Rungsted Golfklub - 18 huller,"60, Herre",M,72,73.8,98.3,133,36.2  /  133,37.6  /  132
,"57, Herre",M,72,72.1,96.2,131,35.2  /  130,36.9  /  131
,"54, Herre",M,72,70.5,93.7,125,34.5  /  125,36.0  /  125
,"51, Herre",M,72,68.7,90.9,120,33.3  /  121,35.4  /  118
,"60, Dame",F,72,80.0,113.0,140,39.2  /  137,40.8  /  142
,"57, Dame",F,72,78.5,111.0,139,38.2  /  135,40.3  /  142
,"54, Dame",F,72,76.5,107.9,135,37.4  /  131,39.1  /  138
,"51, Dame",F,72,74.3,104.6,130,36.0  /  125,38.3  /  134
Simon's Golfklub - Bane A + A,"Hvid, Herre",M,70,72.3,96.5,131,36.2  /  131,36.1  /  130
,"Gul, Herre",M,70,69.3,92.1,124,34.7  /  124,34.6  /  123
,"Blå, Herre",M,70,67.1,89.0,118,33.6  /  117,33.5  /  118
,"Rød, Herre",M,70,65.0,86.2,113,32.5  /  113,32.5  /  113
,"Hvid, Dame",F,70,78.7,111.5,140,39.4  /  140,39.3  /  139
,"Gul, Dame",F,70,75.1,106.5,133,37.6  /  133,37.5  /  133
,"Blå, Dame",F,70,72.4,102.2,127,36.2  /  127,36.2  /  126
,"Rød, Dame",F,70,69.8,98.2,121,34.9  /  121,34.9  /  120
Simon's Golfklub - Bane A + C,"Hvid, Herre",M,70,73.9,100.7,144,36.3  /  141,37.6  /  147
,"Gul, Herre",M,70,70.7,96.2,137,35.2  /  135,35.5  /  139
,"Blå, Herre",M,70,68.5,92.9,131,33.7  /  129,34.8  /  133
,"Rød, Herre",M,70,65.9,89.0,125,32.7  /  123,33.2  /  126
