,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,霧島,ベント,レギュラー_,,祁答院,ベント,レギュラー,2007.07.25,72,6111,69.3,123
,霧島,ベント,フロント1,2007.07.25,祁答院,ベント,フロント1,2007.07.25,72,5864,68.4,120
,祁答院,ベント,バック,2007.07.25,桜島,ベント,バック,2007.07.25,72,6587,71.3,129
,祁答院,ベント,レギュラー,2007.07.25,桜島,ベント,レギュラー_,,72,6302,70.1,125
,祁答院,ベント,フロント1,2007.07.25,桜島,ベント,フロント1,2007.07.25,72,6025,69.1,122
喜入カントリークラブ,アウト,ベント,バック,2008.04.10,イン,ベント,バック,2008.04.10,72,6572,71.3,129
,アウト,ベント,レギュラー,2008.04.10,イン,ベント,レギュラー,2008.04.10,72,6135,69.5,123
,アウト,ベント,フロント1,2008.04.10,イン,ベント,フロント1,2008.04.10,72,5719,68.0,119
霧島ゴルフクラブ,アウト,ベント,バック,2012.02.27,イン,ベント,バック,2012.02.27,72,6781,73.1,136
,アウト,ベント,レギュラー,2012.02.27,イン,ベント,レギュラー,2012.02.27,72,6421,71.6,135
,アウト,ベント,フロント,2012.02.27,イン,ベント,フロント,2012.02.27,72,6149,70.3,129
,アウト,ベント,ゴールド,2012.02.27,イン,ベント,ゴールド,2012.02.27,72,6002,69.6,128
グリーンヒルカントリークラブ,アウト,コーライ,バック,2006.11.10,イン,コーライ,バック,2006.11.10,72,6856,72.5,132
,アウト,コーライ,レギュラー,2006.11.10,イン,コーライ,レギュラー,2006.11.10,72,6390,70.2,125
,アウト,コーライ,フロント1,2006.11.10,イン,コーライ,フロント1,2006.11.10,72,6105,69.2,123
祁答院ゴルフ倶楽部,アウト,ベント,バック,2008.08.19,イン,ベント,バック,2008.08.19,72,7090,73.9,136
,アウト,ベント,レギュラー,2008.08.19,イン,ベント,レギュラー,2008.08.19,72,6776,72.3,132
,アウト,ベント,フロント1,2008.08.19,イン,ベント,フロント1,2008.08.19,72,6447,70.7,127
,アウト,ベント,フロント2,2008.08.19,イン,ベント,フロント2,2008.08.19,72,6164,69.6,124
コスモリゾート種子島ゴルフクラブ,アウト,ベント,BT,2009.03.13,イン,ベント,BT,2009.03.13,72,7024,73.6,135
,アウト,ベント,RT,2009.03.13,イン,ベント,RT,2009.03.13,72,6551,71.4,129
,アウト,ベント,FT1,2009.03.13,イン,ベント,FT1,2009.03.13,72,6153,69.8,124
,アウト,ベント,FT2,2009.03.13,イン,ベント,FT2,2009.03.13,72,5893,68.8,121
さつまゴルフリゾ-ト,アウト,ベント,BULE1,2012.11.30,イン,ベント,BULE1,2012.11.30,72,6961,72.9,132
,アウト,ベント,BULE2,2012.11.30,イン,ベント,BULE2,2012.11.30,72,6810,72.3,130
,アウト,ベント,WHITE,2012.11.30,イン,ベント,WHITE,2012.11.30,72,6510,70.9,127
,アウト,ベント,GOLD,2012.11.30,イン,ベント,GOLD,2012.11.30,72,6170,69.4,124
島津ゴルフ倶楽部,アウト,ベント,バック,2014.12.10,イン,ベント,バック,2014.12.10,72,6811,72.4,129
,アウト,ベント,レギュラー,2014.12.10,イン,ベント,レギュラー,2014.12.10,72,6386,70.4,125
,アウト,ベント,フロント1,2014.12.10,イン,ベント,フロント1,2014.12.10,72,6029,68.5,122
,アウト,ベント,フロント2,2014.12.10,イン,ベント,フロント2,2014.12.10,72,5938,68.2,121
,アウト,ベント,ゴールド,2014.12.10,イン,ベント,ゴールド,2014.12.10,72,5083,64.2,111
高千穂カントリー倶楽部,アウト,ベント(メイン),バック,2012.11.29,イン,ベント(メイン),バック,2012.11.29,72,6797,72.1,136
,アウト,ベント(メイン),レギュラー,2012.11.29,イン,ベント(メイン),レギュラー,2012.11.29,72,6387,70.2,132
,アウト,ベント(メイン),フロント,2012.11.29,イン,ベント(メイン),フロント,2012.11.29,72,5942,68.2,127
,アウト,ベント(サブ),バック,2012.11.29,イン,ベント(サブ),バック,2012.11.29,72,6437,70.3,131
,アウト,ベント(サブ),レギュラー,2012.11.29,イン,ベント(サブ),レギュラー,2012.11.29,72,6017,68.4,127
,アウト,ベント(サブ),フロント,2012.11.29,イン,ベント(サブ),フロント,2012.11.29,72,5567,66.4,122
チェリーゴルフ鹿児島シーサイドコース,江口,ベントメイン,バック_,,吹上,ベントメイン,バック,2006.02.17,72,6656,72.1,131
,江口,ベントメイン,レギュラー,2006.02.17,吹上,ベントメイン,レギュラー,2006.02.17,72,6132,69.6,124
,江口,ベントメイン,フロント1,2006.02.17,吹上,ベントメイン,フロント1,2006.02.17,72,5314,66.4,114
,江口,ベントサブ,バック,2006.02.17,吹上,ベントサブ,バック,2006.02.17,72,6281,70.3,126
,江口,ベントサブ,レギュラー,2006.02.17,吹上,ベントサブ,レギュラー,2006.02.17,72,5764,68.3,120
,江口,ベントサブ,フロント1,2006.02.17,吹上,ベントサブ,フロント1,2006.02.17,72,4954,65.3,111
知覧カントリークラブ,アウト,ベント,フルバック,2016.02.24,イン,ベント,フルバック,2016.02.24,72,7059,74.3,135
,アウト,ベント,バック,2016.02.24,イン,ベント,バック,2016.02.24,72,6920,73.9,133
,アウト,ベント,レギュラー,2016.02.24,イン,ベント,レギュラー,2016.02.24,72,6570,72.0,131
,アウト,ベント,フロント1,2016.02.24,イン,ベント,フロント1,2016.02.24,72,6259,70.5,128
,アウト,ベント,シニア,2016.02.24,イン,ベント,シニア,2016.02.24,72,5785,68.3,123
,アウト,ベント,レディース1,2016.02.24,イン,ベント,レディース1,2016.02.24,72,5049,64.9,114
南国カンツリークラブ,アウト,ティフドワーフA,フルバック,2017.04.28,イン,ティフドワーフA,フルバック,2017.04.28,72,6087,70.0,129
,アウト,ティフドワーフA,バック,2017.04.28,イン,ティフドワーフA,バック,2017.04.28,72,6065,69.9,128
,アウト,ティフドワーフA,レギュラー,2017.04.28,イン,ティフドワーフA,レギュラー,2017.04.28,72,5815,68.7,126
,アウト,ティフドワーフA,フロント,2017.04.28,イン,ティフドワーフA,フロント,2017.04.28,72,5702,68.2,125
,アウト,ティフドワーフA,ゴールド,2017.04.28,イン,ティフドワーフA,ゴールド,2017.04.28,72,5302,66.4,120
,アウト,ティフドワーフB,フルバック,2017.04.28,イン,ティフドワーフB,フルバック,2017.04.28,72,6059,69.9,128
,アウト,ティフドワーフB,バック,2017.04.28,イン,ティフドワーフB,バック,2017.04.28,72,6037,69.8,127
,アウト,ティフドワーフB,レギュラー,2017.04.28,イン,ティフドワーフB,レギュラー,2017.04.28,72,5787,68.6,125
,アウト,ティフドワーフB,フロント,2017.04.28,イン,ティフドワーフB,フロント,2017.04.28,72,5674,68.1,124
,アウト,ティフドワーフB,ゴールド,2017.04.28,イン,ティフドワーフB,ゴールド,2017.04.28,72,5274,66.3,119
溝辺カントリークラブ,アウト,ベント(キング),バック,2012.02.28,イン,ベント(キング),バック,2012.02.28,72,6801,74.1,140
,アウト,ベント(キング),レギュラー,0201.02.28,イン,ベント(キング),レギュラー,2012.02.28,72,6390,71.6,137
,アウト,ベント(キング),フロント,2012.02.28,イン,ベント(キング),フロント,2012.02.28,72,5794,68.9,132
,アウト,ベント(クイーン),バック,2012.02.28,イン,ベント(クイーン),バック,2012.02.28,72,6455,71.8,137
,アウト,ベント(クイーン),レギュラー,2012.02.28,イン,ベント(クイーン),レギュラー,2012.02.28,72,6040,69.8,136
,アウト,ベント(クイーン),フロント,2012.02.28,イン,ベント(クイーン),フロント,2012.02.28,72,5475,67.1,127
南九州カントリークラブ,アウト,コーライ,バック,2016.02.22,イン,コーライ,バック,2016.02.22,72,6900,73.1,135
,アウト,コーライ,レギュラー,2016.02.22,イン,コーライ,レギュラー,2016.02.22,72,6559,71.5,130
,アウト,コーライ,フロント,2016.02.22,イン,コーライ,フロント,2016.02.22,72,6070,69.2,125
,アウト,コーライ,レディース,2016.02.22,イン,コーライ,レディース,2016.02.22,72,5147,64.9,115
湯の浦カントリー倶楽部,アウト,ベント,フルバック(青),2019.10.16,イン,ベント,フルバック(青),2019.10.16,72,6974,74.0,141
,アウト,ベント,月例/バック(青),2019.10.16,イン,ベント,月例/バック(青),2019.10.16,72,6657,72.7,139
,アウト,ベント,レギュラー(白),2019.10.16,イン,ベント,レギュラー(白),2019.10.16,72,6377,71.1,135
,アウト,ベント,月例/シニア(緑),2019.10.16,イン,ベント,月例/シニア(緑),2019.10.16,72,6159,69.9,133
,アウト,ベント,シニア(緑),2019.10.16,イン,ベント,シニア(緑),2019.10.16,72,5994,69.1,129
