,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
LAKE HILLS JEJU - AQUAMARINE+TOPAZ,BLUE(AQUAMARINE+TOPAZ),M,72,71.2,94.2,124,36.1  /  133,35.1  /  114
,RED(AQUAMARINE+TOPAZ),F,72,69.4,96.2,114,35.3  /  117,34.1  /  110
LAKE HILLS JEJU - EMERALD+AQUAMARINE,BLUE(EMERALD+AQUAMARINE),M,70,69.4,91.8,121,33.3  /  108,36.1  /  133
,RED(EMERALD+AQUAMARINE),F,72,69.4,96.4,115,34.1  /  112,35.3  /  117
LAKE HILLS JEJU - TOPAZ+EMERALD,BLUE(TOPAZ+EMERALD),M,70,68.4,89.0,111,35.1  /  114,33.3  /  108
,RED(TOPAZ+EMERALD),F,72,68.2,94.4,111,34.1  /  110,34.1  /  112
Lotte Sky Hill CC Jeju - Hill+Ocean,Hill+Ocean(Back),M,72,76.0,102.6,143,37.7  /  145,38.3  /  141
,Hill+Ocean(Regular),M,72,69.7,94.4,133,34.7  /  128,35.0  /  138
,Hill+Ocean(Lady),F,72,70.9,100.3,125,35.1  /  122,35.8  /  127
Lotte Sky Hill CC Jeju - Ocean+Sky,Ocean+Sky(Back),M,72,75.8,102.3,143,38.3  /  141,37.5  /  144
,Ocean+Sky(Regular),M,72,70.0,95.1,135,35.0  /  138,35.0  /  132
,Ocean+Sky(Lady),F,72,71.7,102.0,129,35.8  /  127,35.9  /  130
Lotte Sky Hill CC Jeju - Sky+Hill,Sky+Hill(Back),M,72,75.2,102.1,145,37.5  /  144,37.7  /  145
,Sky+Hill(Regular),M,72,69.7,93.9,130,35.0  /  132,34.7  /  128
,Sky+Hill(Lady),F,72,71.0,100.7,126,35.9  /  130,35.1  /  122
"Ora - Ora (East, West)",BLUE,M,72,74.3,98.1,128,37.1  /  127,37.2  /  129
,WHITE,M,72,71.4,94.1,123,35.8  /  121,35.6  /  124
,WHITE,F,72,75.4,105.3,127,37.7  /  129,37.7  /  125
,Red,F,72,69.0,96.6,117,34.8  /  120,34.2  /  114
Ora - Ora (South),BLUE,M,72,73.5,97.4,129,36.9  /  129,36.6  /  128
,WHITE,M,72,72.0,95.3,126,36.2  /  126,35.8  /  125
,WHITE,F,72,74.6,104.4,127,37.2  /  127,37.4  /  126
,Red,F,72,68.7,96.4,118,34.3  /  120,34.4  /  115
PINX GC - EAST+WEST,EAST+WEST(BLACK),M,72,75.4,100.8,137,37.2  /  133,38.2  /  140
,EAST+WEST(GOLD),M,72,73.9,98.8,134,36.6  /  132,37.3  /  136
,EAST+WEST(BLUE),M,72,71.8,96.6,134,35.6  /  130,36.2  /  137
,EAST+WEST(WHITE),M,72,69.9,94.0,130,34.8  /  125,35.1  /  135
,EAST+WEST(RED),F,72,69.5,97.8,120,34.8  /  118,34.7  /  122
PINX GC - NORTH+EAST,NORTH+EAST(BLACK),M,72,72.6,96.7,130,35.4  /  126,37.2  /  133
,NORTH+EAST(GOLD),M,72,72.0,96.0,129,35.4  /  126,36.6  /  132
,NORTH+EAST(BLUE),M,72,70.8,94.4,127,35.2  /  124,35.6  /  130
,NORTH+EAST(WHITE),M,72,69.7,92.8,125,34.9  /  124,34.8  /  125
,NORTH+EAST(RED),F,71,69.3,97.4,119,34.5  /  120,34.8  /  118
PINX GC - WEST+NORTH,WEST+NORTH(BLACK),M,72,73.6,98.3,133,38.2  /  140,35.4  /  126
,WEST+NORTH(GOLD),M,72,72.7,97.0,131,37.3  /  136,35.4  /  126
,WEST+NORTH(BLUE),M,72,71.4,95.6,131,36.2  /  137,35.2  /  124
,WEST+NORTH(WHITE),M,71,70.0,94.0,130,35.1  /  135,34.9  /  124
,WEST+NORTH(RED),F,71,69.2,97.8,121,34.7  /  122,34.5  /  120
PLAZA CC Jeju - Out / In(9Holes X 2),BLUE,M,72,73.9,99.5,138,37.0  /  138,36.9  /  138
,WHITE,M,72,70.2,95.0,134,35.2  /  137,35.0  /  130
,RED,F,72,71.1,100.6,125,35.6  /  124,35.5  /  126
SAINT FOUR - CIELO+BOSCO,REGULAR,M,72,70.4,91.7,115,35.5  /  114,34.9  /  115
,LADY,F,72,70.0,97.3,116,35.2  /  114,34.8  /  117
SAINT FOUR - MARE+VITA,REGULAR,M,72,71.2,92.5,115,35.6  /  115,35.6  /  114
,LADY,F,73,70.2,96.8,113,35.5  /  115,34.7  /  110
"Shine Ville Park - RIVER, PALM",Regular,M,72,71.2,96.2,135,36.4  /  133,34.8  /  136
,Red,F,72,71.5,102.5,132,36.2  /  131,35.3  /  132
"Spring Dale CC - Spring, Dale",White,M,72,70.8,95.4,132,35.6  /  131,35.2  /  133
,Red,F,72,71.5,102.0,130,36.6  /  133,34.9  /  126
WOORIDUL COUNTRY CLUB - NORTH / SOUTH,BLUE,M,73,72.8,98.2,137,36.3  /  141,36.5  /  132
,WHITE,M,73,70.9,94.7,128,35.2  /  131,35.7  /  125
,RED,F,73,71.2,101.1,127,35.3  /  129,35.9  /  125
