,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow,F,72,77.6,109.6,136,38.3  /  139,39.3  /  132
,Blue,F,72,75.2,106.0,131,37.2  /  135,38.0  /  126
,Red,F,72,72.5,102.0,126,35.9  /  131,36.6  /  120
Laukaan Peurunkagolf,White,M,72,73.5,98.7,136,36.5  /  130,37.0  /  142
,Yellow,M,72,71.2,95.5,131,35.5  /  125,35.7  /  137
,Blue,M,72,69.0,92.5,127,34.4  /  122,34.6  /  131
,Red,M,72,67.0,89.7,123,33.5  /  118,33.5  /  127
,Yellow,F,72,77.1,110.3,141,38.5  /  140,38.6  /  142
,Blue,F,72,74.4,106.2,135,37.2  /  134,37.2  /  136
,Red,F,72,72.0,102.6,130,36.1  /  131,35.9  /  129
Lepaa Golf,Yellow,M,72,67.8,88.4,110,33.9  /  110,33.9  /  110
,Red,M,72,65.1,84.7,105,32.6  /  105,32.5  /  105
,Yellow,F,72,72.7,102.0,124,36.3  /  124,36.4  /  124
,Red,F,72,69.4,97.0,117,34.7  /  117,34.7  /  117
Messilä Golf,White / 60,M,72,74.1,100.6,143,37.4  /  136,36.7  /  150
,Yellow / 57,M,72,72.8,98.8,140,37.0  /  131,35.8  /  149
,Blue / 53,M,72,70.4,95.6,136,35.7  /  127,34.7  /  144
,Red / 48,M,72,68.0,92.2,131,34.5  /  122,33.5  /  139
,Short / 30,M,72,59.5,80.5,113,29.8  /  105,29.7  /  121
,Yellow / 57,F,72,78.1,111.8,143,39.6  /  142,38.5  /  144
,Blue / 53,F,72,75.4,107.4,136,38.2  /  133,37.2  /  138
,Red / 48,F,72,72.4,103.0,130,36.6  /  128,35.8  /  131
,Short / 30,F,72,61.9,87.4,108,31.0  /  106,30.9  /  110
Muuramen Golfseura,White / 58,M,71,71.8,97.4,138,35.6  /  140,36.2  /  136
,Yellow / 56,M,71,70.4,95.4,135,35.0  /  137,35.4  /  132
,Blue / 51,M,71,68.2,92.4,131,34.1  /  133,34.1  /  128
,Red / 47,M,71,66.4,90.0,127,33.3  /  128,33.1  /  126
,Easy,M,71,61.9,83.7,118,30.8  /  122,31.1  /  113
,Yellow / 56,F,71,76.0,108.2,136,37.7  /  132,38.3  /  140
,Blue / 51,F,71,73.4,104.1,130,36.7  /  126,36.7  /  134
,Red / 47,F,71,71.2,100.8,125,35.6  /  119,35.6  /  131
,Easy,F,71,63.8,89.6,110,31.8  /  105,32.0  /  114
Nokia River Golf - River,White / 60,M,72,72.3,96.8,132,35.8  /  137,36.5  /  127
,Yellow / 56,M,72,70.7,94.7,129,35.0  /  133,35.7  /  125
,Blue / 53,M,72,69.0,92.2,125,34.5  /  130,34.5  /  119
,Red / 48,M,72,66.6,88.9,120,33.3  /  125,33.3  /  115
,Easy,M,71,64.4,85.9,116,32.3  /  122,32.1  /  110
,Yellow / 56,F,73,76.2,107.4,132,37.8  /  133,38.4  /  131
,Blue / 53,F,73,74.1,104.2,128,37.1  /  131,37.0  /  125
,Red / 48,F,72,71.2,99.9,122,35.6  /  124,35.6  /  120
,Easy,F,72,68.5,95.8,116,34.6  /  119,33.9  /  113
Nokia River Golf - Rock,White / 63,M,72,73.8,98.4,133,36.5  /  130,37.3  /  135
,Yellow / 58,M,72,71.0,94.6,127,35.4  /  127,35.6  /  127
,Blue / 54,M,72,69.0,91.9,123,34.0  /  121,35.0  /  125
,Red / 48,M,72,66.1,87.9,118,32.6  /  114,33.5  /  121
,White / 63,F,72,79.5,113.1,143,39.3  /  140,40.2  /  145
,Yellow / 58,F,72,76.2,108.0,135,38.0  /  134,38.2  /  136
,Blue / 54,F,72,73.8,104.3,129,36.4  /  126,37.4  /  132
,Red / 48,F,72,70.2,99.0,122,34.6  /  119,35.6  /  125
Pirkanmaan Golf - Messukylä,Yellow,M,68,66.0,89.6,127,33.0  /  127,33.0  /  127
,Red,M,68,62.3,84.6,120,31.2  /  120,31.1  /  120
,Yellow,F,68,71.2,100.2,122,35.6  /  122,35.6  /  122
,Red,F,68,66.7,93.4,113,33.4  /  113,33.3  /  113
Pirkanmaan Golf - Vuohenoja,Yellow,M,54,52.9,0.0,0,52.9  /  0,/
,Yellow,F,54,55.0,0.0,0,55.0  /  0,/
Poltinkoski Golf - Jokivarsi,Yellow,M,70,68.8,90.2,115,34.4  /  115,34.4  /  115
,Red,M,70,65.8,86.0,109,32.9  /  109,32.9  /  109
,Orange,M,70,59.6,77.6,97,29.8  /  97,29.8  /  97
,Yellow,F,70,73.2,102.4,124,36.6  /  124,36.6  /  124
,Red,F,70,69.6,96.8,115,34.8  /  115,34.8  /  115
,Orange,F,70,59.4,81.6,94,29.7  /  94,29.7  /  94
Poltinkoski Golf - Teurulampi,Yellow,M,73,69.7,91.3,117,35.0  /  119,34.7  /  114
,Red,M,73,65.6,85.7,109,33.1  /  112,32.5  /  105
,Orange,M,73,59.6,77.4,96,30.6  /  101,29.0  /  90
,Yellow,F,73,74.8,104.1,125,37.7  /  124,37.1  /  125
,Red,F,73,69.8,96.8,115,35.4  /  115,34.4  /  114
,Orange,F,73,59.8,81.7,93,30.4  /  92,29.4  /  93
Revontuli Golf,White,M,72,72.5,98.3,139,36.5  /  137,36.0  /  140
,Yellow,M,72,70.1,95.1,134,35.1  /  131,35.0  /  137
,Blue,M,72,68.0,92.1,130,34.3  /  128,33.7  /  131
,Red,M,72,65.1,88.1,124,32.9  /  123,32.2  /  125
,Yellow,F,73,76.0,107.6,134,37.9  /  137,38.1  /  131
,Blue,F,72,73.4,103.6,128,36.9  /  133,36.5  /  123
,Red,F,72,69.8,98.3,121,35.2  /  126,34.6  /  115
Tammer-Golf,White,M,72,71.8,95.2,126,36.8  /  131,35.0  /  121
,Yellow,M,72,70.9,94.1,125,36.4  /  130,34.5  /  119
,Blue,M,72,68.9,91.3,121,35.3  /  124,33.6  /  117
,Red,M,72,67.1,88.8,117,34.1  /  121,33.0  /  113
,Yellow,F,72,77.0,109.3,137,39.5  /  140,37.5  /  134
,Blue,F,72,74.5,105.7,132,38.1  /  133,36.4  /  131
,Red,F,72,72.3,102.3,127,36.7  /  127,35.6  /  127
Tawast Golf,White / 61,M,72,73.2,98.6,137,36.4  /  136,36.8  /  138
,Yellow / 58,M,72,71.3,96.0,133,35.4  /  132,35.9  /  133
,Blue / 53,M,72,69.3,93.3,129,34.6  /  129,34.7  /  129
,Red / 50,M,72,67.6,91.0,126,33.8  /  126,33.8  /  126
,Yellow / 58,F,72,76.9,111.0,145,38.6  /  142,38.3  /  148
,Blue / 53,F,72,74.4,107.2,140,37.6  /  138,36.8  /  141
,Red / 50,F,72,72.4,104.2,135,36.6  /  133,35.8  /  137
Vanajanlinna Golf & CC,White,M,72,75.7,102.9,146,37.3  /  145,38.4  /  147
,Yellow,M,72,72.5,98.7,140,35.6  /  139,36.9  /  141
,Blue,M,72,70.9,96.3,137,34.6  /  136,36.3  /  138
,Red,M,72,67.4,91.6,130,33.1  /  129,34.3  /  131
,Yellow,F,72,78.3,111.8,142,38.4  /  137,39.9  /  147
,Blue,F,72,76.5,109.1,138,37.3  /  132,39.2  /  144
,Red,F,72,72.2,102.6,129,35.4  /  125,36.8  /  133
Vierumäen Golfseura - Classic,White,M,72,71.5,95.7,130,36.2  /  130,35.3  /  130
,Yellow,M,72,69.8,93.4,127,35.2  /  127,34.6  /  127
,Blue,M,72,67.4,90.0,122,34.0  /  123,33.4  /  121
,Red,M,72,66.5,88.8,120,33.5  /  121,33.0  /  119
,Yellow,F,72,75.8,106.7,131,38.5  /  135,37.3  /  127
,Blue,F,72,72.8,102.3,125,37.0  /  130,35.8  /  120
,Red,F,72,71.8,100.7,123,36.5  /  126,35.3  /  119
Vierumäen Golfseura - Cooke,Gold,M,72,74.3,100.0,138,36.8  /  138,37.5  /  138
,White,M,72,72.5,97.5,134,35.9  /  134,36.6  /  134
,Yellow,M,72,70.5,94.8,130,35.0  /  130,35.5  /  130
,Blue,M,72,68.3,91.7,126,33.9  /  125,34.4  /  127
,Red,M,72,66.0,88.6,121,32.8  /  121,33.2  /  121
,Yellow,F,72,75.9,106.6,130,37.8  /  131,38.1  /  129
,Blue,F,72,73.2,102.6,125,36.4  /  126,36.8  /  124
,Red,F,72,70.4,98.4,119,35.2  /  120,35.2  /  118
