,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Blue,F,72,73.5,103.3,127,36.9  /  127,36.6  /  127
,Red,F,72,71.0,99.6,121,35.7  /  121,35.3  /  121
Vaasan Golf - Jokamieskenttä,White,M,66,61.9,81.1,103,31.0  /  103,30.9  /  103
,Yellow,M,66,61.2,80.0,101,30.6  /  101,30.6  /  101
,Blue,M,66,60.2,78.8,100,30.1  /  100,30.1  /  100
,Red,M,66,57.8,75.2,94,28.9  /  94,28.9  /  94
,White,F,66,66.0,91.8,109,33.0  /  109,33.0  /  109
,Yellow,F,66,65.2,90.4,107,32.6  /  107,32.6  /  107
,Blue,F,66,62.4,86.4,102,31.2  /  102,31.2  /  102
,Red,F,66,61.0,84.4,99,30.5  /  99,30.5  /  99
Vaasan Golf - Old Course,White,M,72,72.2,97.1,134,36.2  /  128,36.0  /  140
,Yellow,M,72,70.4,94.7,131,35.2  /  124,35.2  /  138
,Blue,M,72,68.3,91.7,126,34.3  /  121,34.0  /  131
,Red,M,72,65.5,87.9,121,32.4  /  113,33.1  /  128
,Yellow,F,72,76.1,107.0,131,37.8  /  129,38.3  /  133
,Blue,F,72,73.5,103.1,125,36.7  /  125,36.8  /  125
,Red,F,72,70.1,98.0,118,34.4  /  115,35.7  /  121
Vaasan Golf - White,White,M,72,71.6,96.8,136,35.8  /  136,35.8  /  136
,Yellow,M,72,70.2,94.8,133,35.1  /  133,35.1  /  133
,Blue,M,72,67.8,91.4,128,33.9  /  128,33.9  /  128
,Red,M,72,65.7,88.6,124,32.9  /  124,32.8  /  124
,Yellow,F,72,76.2,107.6,133,38.1  /  133,38.1  /  133
,Blue,F,72,73.2,103.0,127,36.6  /  127,36.6  /  127
,Red,F,72,70.7,99.2,121,35.4  /  121,35.3  /  121
Vaasan Golf - Yellow,White,M,72,72.4,96.2,128,36.2  /  128,36.2  /  128
,Yellow,M,72,70.4,93.4,124,35.2  /  124,35.2  /  124
,Blue,M,72,68.6,91.0,120,34.3  /  120,34.3  /  120
,Red,M,72,64.9,85.8,113,32.5  /  113,32.4  /  113
,Yellow,F,72,75.5,106.0,129,37.8  /  129,37.7  /  129
,Blue,F,72,73.4,102.6,124,36.7  /  124,36.7  /  124
,Red,F,72,68.8,96.0,115,34.4  /  115,34.4  /  115
Vaasan Golf - Yellow + Blue,White,M,72,72.3,97.2,134,36.1  /  140,36.2  /  128
,Yellow,M,72,70.3,94.3,130,35.1  /  135,35.2  /  124
,Blue,M,72,68.4,91.7,126,34.1  /  130,34.3  /  121
,Red,M,72,65.6,87.8,120,33.1  /  127,32.5  /  112
,Yellow,F,72,75.9,106.6,130,38.1  /  131,37.8  /  129
,Blue,F,72,73.6,103.2,126,36.9  /  126,36.7  /  125
,Red,F,72,70.1,98.0,118,35.7  /  121,34.4  /  115
Vaasan Golf - Yellow + White,White,M,72,72.0,96.5,132,36.2  /  128,35.8  /  136
,Yellow,M,72,70.3,94.1,128,35.2  /  124,35.1  /  132
,Blue,M,72,68.2,91.2,124,34.3  /  121,33.9  /  127
,Red,M,72,65.3,87.2,118,32.4  /  113,32.9  /  123
,Yellow,F,72,75.9,106.8,131,37.8  /  129,38.1  /  133
,Blue,F,72,73.3,102.9,125,36.7  /  125,36.6  /  125
,Red,F,72,69.7,97.6,118,34.4  /  115,35.3  /  121
Vörå Golf - Vöyrin Golf,Yellow,M,72,69.0,93.8,134,34.5  /  134,34.5  /  134
,Red,M,72,64.9,88.0,125,32.5  /  125,32.4  /  125
,Yellow,F,72,74.3,105.6,132,37.2  /  132,37.1  /  132
,Red,F,72,69.2,98.0,121,34.6  /  121,34.6  /  121
