,addresses,lons,lats,urls,prefectureNames,prefectureCodes,golfCourseIds
1098,長野県下伊那郡下條村陽皐1081,137.764191,35.37244,https://shotnavi.jp/gcguide/gcinfo_1559.htm,長野県,16,1559
1099,長野県上水内郡飯綱町大字川上2755-1,138.170242,36.737221,https://shotnavi.jp/gcguide/gcinfo_1558.htm,長野県,16,1558
1100,長野県伊那市富県入道前沢1120,138.012115,35.799767,https://shotnavi.jp/gcguide/gcinfo_1511.htm,長野県,16,1511
1101,長野県長野市信更町田野口3956,138.069763,36.552933,https://shotnavi.jp/gcguide/gcinfo_2346.htm,長野県,16,2346
1102,長野県上田市菅平高原1223-3307,138.330826,36.523525,https://shotnavi.jp/gcguide/gcinfo_1540.htm,長野県,16,1540
1103,長野県上田市藤原田1038-1,138.310501,36.328594,https://shotnavi.jp/gcguide/gcinfo_1508.htm,長野県,16,1508
1104,長野県塩尻市大字北小野4956,137.982834,36.064384,https://shotnavi.jp/gcguide/gcinfo_1512.htm,長野県,16,1512
1105,長野県北佐久郡軽井沢町茂沢1-201,138.579086,36.303905,https://shotnavi.jp/gcguide/gcinfo_1518.htm,長野県,16,1518
1106,長野県木曽郡木曽町三岳8222,137.606323,35.855171,https://shotnavi.jp/gcguide/gcinfo_1569.htm,長野県,16,1569
1107,長野県茅野市豊平7702,138.270905,36.003574,https://shotnavi.jp/gcguide/gcinfo_1527.htm,長野県,16,1527
1108,長野県北佐久郡軽井沢町発地南軽井沢,138.61795,36.302956,https://shotnavi.jp/gcguide/gcinfo_1522.htm,長野県,16,1522
1109,長野県北佐久郡軽井沢町南ケ丘3000,138.596954,36.348331,https://shotnavi.jp/gcguide/gcinfo_1519.htm,長野県,16,1519
1110,長野県北佐久郡軽井沢町発地南軽井沢,138.61795,36.302956,https://shotnavi.jp/gcguide/gcinfo_1517.htm,長野県,16,1517
1111,長野県北佐久郡軽井沢町発地南軽井沢,138.61795,36.302956,https://shotnavi.jp/gcguide/gcinfo_1514.htm,長野県,16,1514
1112,長野県北佐久郡軽井沢町発地南軽井沢,138.61795,36.302956,https://shotnavi.jp/gcguide/gcinfo_1515.htm,長野県,16,1515
1113,長野県北佐久郡軽井沢町発地南軽井沢,138.61795,36.302956,https://shotnavi.jp/gcguide/gcinfo_1516.htm,長野県,16,1516
1114,長野県北佐久郡軽井沢町軽井沢,138.630157,36.350819,https://shotnavi.jp/gcguide/gcinfo_1520.htm,長野県,16,1520
1115,長野県南佐久郡川上村居倉1733-1,138.603958,35.951286,https://shotnavi.jp/gcguide/gcinfo_1543.htm,長野県,16,1543
1116,長野県南佐久郡川上村大字大深山944-1,138.581131,35.977566,https://shotnavi.jp/gcguide/gcinfo_1507.htm,長野県,16,1507
1117,長野県長野市篠ノ井有旅5292,138.099518,36.582031,https://shotnavi.jp/gcguide/gcinfo_1544.htm,長野県,16,1544
1118,長野県木曽郡木曽町開田高原末川3077,137.656769,35.969402,https://shotnavi.jp/gcguide/gcinfo_1566.htm,長野県,16,1566
1119,長野県木曽郡木曽町新開126-1,137.695709,35.878384,https://shotnavi.jp/gcguide/gcinfo_1568.htm,長野県,16,1568
1120,長野県木曽郡木曽町日義4898-8,137.767944,35.866169,https://shotnavi.jp/gcguide/gcinfo_1567.htm,長野県,16,1567
1121,長野県北佐久郡軽井沢町旧道,138.596954,36.348331,https://shotnavi.jp/gcguide/gcinfo_1513.htm,長野県,16,1513
1122,長野県南佐久郡南牧村大字野辺山字矢出原217-1,138.466583,35.948509,https://shotnavi.jp/gcguide/gcinfo_1570.htm,長野県,16,1570
1123,長野県北佐久郡御代田町豊昇1454,138.538696,36.294628,https://shotnavi.jp/gcguide/gcinfo_1521.htm,長野県,16,1521
1124,長野県南佐久郡小海町大字小海,138.510513,36.075958,https://shotnavi.jp/gcguide/gcinfo_1529.htm,長野県,16,1529
1125,長野県南佐久郡小海町豊里5907,138.409866,36.054085,https://shotnavi.jp/gcguide/gcinfo_1528.htm,長野県,16,1528
1126,長野県駒ケ根市中沢9035,138.015305,35.720444,https://shotnavi.jp/gcguide/gcinfo_1534.htm,長野県,16,1534
1127,長野県小諸市滝原1101,138.424316,36.368687,https://shotnavi.jp/gcguide/gcinfo_1530.htm,長野県,16,1530
1128,長野県佐久市内山6658,138.504837,36.240562,https://shotnavi.jp/gcguide/gcinfo_1524.htm,長野県,16,1524
1129,長野県南佐久郡佐久穂町大字上884-3,138.435638,36.160267,https://shotnavi.jp/gcguide/gcinfo_2293.htm,長野県,16,2293
1130,長野県佐久市協和3491-280,138.305923,36.190067,https://shotnavi.jp/gcguide/gcinfo_1509.htm,長野県,16,1509
1131,長野県下高井郡山ノ内町夜間瀬12793(高社山麓),138.41568,36.790234,https://shotnavi.jp/gcguide/gcinfo_1526.htm,長野県,16,1526
1132,長野県上水内郡信濃町大井高山2433,138.16626,36.767918,https://shotnavi.jp/gcguide/gcinfo_1535.htm,長野県,16,1535
1133,長野県南佐久郡川上村御所平1841-5,138.517807,35.952847,https://shotnavi.jp/gcguide/gcinfo_1504.htm,長野県,16,1504
1134,長野県伊那市西箕輪3350,137.904526,35.882446,https://shotnavi.jp/gcguide/gcinfo_1533.htm,長野県,16,1533
1135,長野県須坂市仁礼峰の原3153,138.341309,36.576305,https://shotnavi.jp/gcguide/gcinfo_1539.htm,長野県,16,1539
1136,長野県諏訪市大字四賀字霧ケ峰,138.144867,36.036098,https://shotnavi.jp/gcguide/gcinfo_1538.htm,長野県,16,1538
1137,長野県諏訪市大字豊田6217-1,138.058914,36.019341,https://shotnavi.jp/gcguide/gcinfo_1536.htm,長野県,16,1536
1138,長野県岡谷市川岸7085,138.032745,36.02219,https://shotnavi.jp/gcguide/gcinfo_1537.htm,長野県,16,1537
1139,長野県北佐久郡軽井沢町軽井沢,138.630157,36.350819,https://shotnavi.jp/gcguide/gcinfo_1541.htm,長野県,16,1541
1140,長野県佐久市春日5905,138.344009,36.179176,https://shotnavi.jp/gcguide/gcinfo_1505.htm,長野県,16,1505
1141,長野県下伊那郡高森町山吹6955-23,137.864624,35.595242,https://shotnavi.jp/gcguide/gcinfo_1523.htm,長野県,16,1523
1142,長野県茅野市北山4035,138.25116,36.052063,https://shotnavi.jp/gcguide/gcinfo_1572.htm,長野県,16,1572
1143,長野県北佐久郡立科町茂田井211,138.326813,36.261871,https://shotnavi.jp/gcguide/gcinfo_1571.htm,長野県,16,1571
1144,長野県茅野市北山字鹿山4026-2,138.272293,36.068783,https://shotnavi.jp/gcguide/gcinfo_1573.htm,長野県,16,1573
1145,長野県北佐久郡御代田町塩野400-1,138.492004,36.367149,https://shotnavi.jp/gcguide/gcinfo_1546.htm,長野県,16,1546
1146,長野県千曲市八幡芝山2,138.102768,36.517166,https://shotnavi.jp/gcguide/gcinfo_1542.htm,長野県,16,1542
1147,長野県下伊那郡売木村2653-1,137.711105,35.271111,https://shotnavi.jp/gcguide/gcinfo_1506.htm,長野県,16,1506
1148,長野県伊那市高遠町藤沢7051-11,138.112,35.932476,https://shotnavi.jp/gcguide/gcinfo_1547.htm,長野県,16,1547
1149,長野県安曇野市豊科田沢8186-1,137.951385,36.293575,https://shotnavi.jp/gcguide/gcinfo_1563.htm,長野県,16,1563
1150,長野県北佐久郡軽井沢町長倉1166,138.571075,36.332703,https://shotnavi.jp/gcguide/gcinfo_1548.htm,長野県,16,1548
1151,長野県長野市上ケ屋麓原2471,138.133209,36.693375,https://shotnavi.jp/gcguide/gcinfo_1549.htm,長野県,16,1549
1152,長野県長野市北郷2016,138.16954,36.727123,https://shotnavi.jp/gcguide/gcinfo_1550.htm,長野県,16,1550
1153,長野県上水内郡飯綱町牟礼1313,138.240219,36.735901,https://shotnavi.jp/gcguide/gcinfo_1551.htm,長野県,16,1551
1154,長野県下伊那郡根羽村382-93,137.58194,35.255512,https://shotnavi.jp/gcguide/gcinfo_1552.htm,長野県,16,1552
1155,長野県大町市大字平2020-1,137.734756,36.498711,https://shotnavi.jp/gcguide/gcinfo_1554.htm,長野県,16,1554
1156,長野県下伊那郡平谷村字合川403,137.63028,35.323334,https://shotnavi.jp/gcguide/gcinfo_1561.htm,長野県,16,1561
1157,長野県茅野市豊平字東嶽4734-3888,138.295898,36.008595,https://shotnavi.jp/gcguide/gcinfo_1510.htm,長野県,16,1510
1158,長野県諏訪郡富士見町境12067,138.306259,35.917763,https://shotnavi.jp/gcguide/gcinfo_1560.htm,長野県,16,1560
1159,長野県下伊那郡売木村2655-8,137.711105,35.271111,https://shotnavi.jp/gcguide/gcinfo_2305.htm,長野県,16,2305
1160,長野県安曇野市穂高牧2195,137.829239,36.315502,https://shotnavi.jp/gcguide/gcinfo_1562.htm,長野県,16,1562
1161,長野県北佐久郡軽井沢町大字発地1399-35,138.629791,36.306778,https://shotnavi.jp/gcguide/gcinfo_2331.htm,長野県,16,2331
1162,長野県中野市大字豊津8156,138.330719,36.785805,https://shotnavi.jp/gcguide/gcinfo_1556.htm,長野県,16,1556
1163,長野県上水内郡信濃町3575-8,138.207047,36.806328,https://shotnavi.jp/gcguide/gcinfo_1557.htm,長野県,16,1557
1164,長野県松本市大字洞902,138.003006,36.280163,https://shotnavi.jp/gcguide/gcinfo_1532.htm,長野県,16,1532
1165,長野県松本市内田2681,138.013016,36.162052,https://shotnavi.jp/gcguide/gcinfo_1531.htm,長野県,16,1531
1166,長野県北佐久郡軽井沢町発地941番地,138.59137,36.302452,https://shotnavi.jp/gcguide/gcinfo_2352.htm,長野県,16,2352
1167,長野県茅野市豊平字東嶽10289,138.295898,36.008595,https://shotnavi.jp/gcguide/gcinfo_1525.htm,長野県,16,1525
1168,長野県長野市大岡中牧274-1,138.025497,36.510906,https://shotnavi.jp/gcguide/gcinfo_1553.htm,長野県,16,1553
1169,長野県佐久市協和4194-6,138.336639,36.229839,https://shotnavi.jp/gcguide/gcinfo_1564.htm,長野県,16,1564
1170,長野県佐久市協和3597-27,138.305923,36.190067,https://shotnavi.jp/gcguide/gcinfo_1565.htm,長野県,16,1565
1171,長野県南佐久郡南牧村海尻1644-7,138.441711,36.022419,https://shotnavi.jp/gcguide/gcinfo_1555.htm,長野県,16,1555
1172,新潟県東蒲原郡阿賀町大字両郷甲3303,139.467056,37.636635,https://shotnavi.jp/gcguide/gcinfo_1039.htm,新潟県,17,1039
1173,新潟県妙高市田切216,138.153488,36.886314,https://shotnavi.jp/gcguide/gcinfo_1066.htm,新潟県,17,1066
1174,新潟県東蒲原郡阿賀町石戸4720,139.335846,37.757153,https://shotnavi.jp/gcguide/gcinfo_1048.htm,新潟県,17,1048
1175,新潟県十日町市珠川,138.755569,37.127499,https://shotnavi.jp/gcguide/gcinfo_1074.htm,新潟県,17,1074
1176,新潟県妙高市桶海1090,138.25058,36.903172,https://shotnavi.jp/gcguide/gcinfo_1082.htm,新潟県,17,1082
1177,新潟県阿賀野市保田5107-7,139.266373,37.775398,https://shotnavi.jp/gcguide/gcinfo_1040.htm,新潟県,17,1040
1178,新潟県柏崎市西山町大崎873,138.654541,37.494556,https://shotnavi.jp/gcguide/gcinfo_1065.htm,新潟県,17,1065
1179,新潟県糸魚川市大字蓮台寺1550,137.873383,37.018528,https://shotnavi.jp/gcguide/gcinfo_1054.htm,新潟県,17,1054
1180,新潟県魚沼市東中785,138.94899,37.273972,https://shotnavi.jp/gcguide/gcinfo_1049.htm,新潟県,17,1049
1181,新潟県小千谷市大字坪野1231,138.757019,37.333736,https://shotnavi.jp/gcguide/gcinfo_1056.htm,新潟県,17,1056
1182,新潟県柏崎市大字宮川1345,138.621658,37.45723,https://shotnavi.jp/gcguide/gcinfo_1076.htm,新潟県,17,1076
1183,新潟県柏崎市大字久米3106-1,138.596619,37.286461,https://shotnavi.jp/gcguide/gcinfo_1041.htm,新潟県,17,1041
1184,新潟県柏崎市荒浜1-3-17,138.579208,37.404934,https://shotnavi.jp/gcguide/gcinfo_1077.htm,新潟県,17,1077
1185,新潟県胎内市小牧台900,139.40657,38.035732,https://shotnavi.jp/gcguide/gcinfo_1044.htm,新潟県,17,1044
1186,新潟県長岡市柿町4221,138.865479,37.405148,https://shotnavi.jp/gcguide/gcinfo_2338.htm,新潟県,17,2338
1187,新潟県南魚沼郡湯沢町土樽1613,138.866882,36.887478,https://shotnavi.jp/gcguide/gcinfo_1072.htm,新潟県,17,1072
1188,新潟県阿賀野市押切字前山1269-1,139.272003,37.818298,https://shotnavi.jp/gcguide/gcinfo_1053.htm,新潟県,17,1053
1189,新潟県新発田市元郷211,139.298477,38.015373,https://shotnavi.jp/gcguide/gcinfo_1055.htm,新潟県,17,1055
1190,新潟県三条市大字楢山52,139.054794,37.537464,https://shotnavi.jp/gcguide/gcinfo_1051.htm,新潟県,17,1051
1191,新潟県新発田市大字浦字城山1,139.341049,37.903107,https://shotnavi.jp/gcguide/gcinfo_1064.htm,新潟県,17,1064
1192,新潟県胎内市夏井1244-1,139.496033,38.031841,https://shotnavi.jp/gcguide/gcinfo_1067.htm,新潟県,17,1067
1193,新潟県三島郡出雲崎町乙茂588甲,138.729767,37.558598,https://shotnavi.jp/gcguide/gcinfo_1062.htm,新潟県,17,1062
1194,新潟県三条市大字長沢1385,139.00528,37.556049,https://shotnavi.jp/gcguide/gcinfo_1061.htm,新潟県,17,1061
1195,新潟県東蒲原郡阿賀町田沢1774-1,139.526825,37.632465,https://shotnavi.jp/gcguide/gcinfo_1071.htm,新潟県,17,1071
1196,新潟県十日町市伊達字反り掛甲2652-1,138.749893,37.085354,https://shotnavi.jp/gcguide/gcinfo_1058.htm,新潟県,17,1058
1197,新潟県佐渡市大小724-2,138.311249,37.930241,https://shotnavi.jp/gcguide/gcinfo_1052.htm,新潟県,17,1052
1198,新潟県南魚沼郡湯沢町三国202,138.759995,36.804073,https://shotnavi.jp/gcguide/gcinfo_1078.htm,新潟県,17,1078
1199,新潟県胎内市村松浜555,139.320465,38.050072,https://shotnavi.jp/gcguide/gcinfo_1068.htm,新潟県,17,1068
1200,新潟県新発田市本田130-4,139.265594,37.8927,https://shotnavi.jp/gcguide/gcinfo_1069.htm,新潟県,17,1069
1201,新潟県長岡市深沢町2564,138.755997,37.414272,https://shotnavi.jp/gcguide/gcinfo_1070.htm,新潟県,17,1070
1202,新潟県新潟市西蒲区峰岡744,138.844177,37.760044,https://shotnavi.jp/gcguide/gcinfo_1059.htm,新潟県,17,1059
1203,新潟県北蒲原郡聖籠町東港2-160-6,139.238358,37.982277,https://shotnavi.jp/gcguide/gcinfo_1060.htm,新潟県,17,1060
1204,新潟県新潟市秋葉区田家8500,139.132431,37.777824,https://shotnavi.jp/gcguide/gcinfo_1063.htm,新潟県,17,1063
1205,新潟県胎内市荒井浜528-3,139.386551,38.117424,https://shotnavi.jp/gcguide/gcinfo_1075.htm,新潟県,17,1075
1206,新潟県新発田市藤塚浜2001,139.315506,38.029465,https://shotnavi.jp/gcguide/gcinfo_2408.htm,新潟県,17,2408
1207,新潟県三条市中野原499,139.047424,37.550587,https://shotnavi.jp/gcguide/gcinfo_1050.htm,新潟県,17,1050
1208,新潟県新発田市万代855,139.303757,37.895451,https://shotnavi.jp/gcguide/gcinfo_1043.htm,新潟県,17,1043
1209,新潟県上越市中郷区岡川383,138.210327,36.967049,https://shotnavi.jp/gcguide/gcinfo_1057.htm,新潟県,17,1057
1210,新潟県妙高市関山6323-4,138.186798,36.915085,https://shotnavi.jp/gcguide/gcinfo_1080.htm,新潟県,17,1080
1211,新潟県妙高市関川1074-2,138.185425,36.869568,https://shotnavi.jp/gcguide/gcinfo_2302.htm,新潟県,17,2302
1212,新潟県上越市中郷区江口846-1,138.211273,36.950043,https://shotnavi.jp/gcguide/gcinfo_1081.htm,新潟県,17,1081
1213,新潟県岩船郡荒川町大字大津3318,139.611396,38.0597606,https://shotnavi.jp/gcguide/gcinfo_1042.htm,新潟県,17,1042
1214,新潟県南蒲原郡田上町大字湯川2986,139.093781,37.723305,https://shotnavi.jp/gcguide/gcinfo_1073.htm,新潟県,17,1073
1215,新潟県長岡市寺泊志戸橋254,138.747955,37.596622,https://shotnavi.jp/gcguide/gcinfo_1045.htm,新潟県,17,1045
1216,新潟県上越市柿崎区上下浜2362,138.362732,37.235298,https://shotnavi.jp/gcguide/gcinfo_1047.htm,新潟県,17,1047
1217,新潟県東蒲原郡阿賀町綱木4575,139.422531,37.795597,https://shotnavi.jp/gcguide/gcinfo_1046.htm,新潟県,17,1046
1218,富山県魚津市小川寺1004,137.471817,36.821404,https://shotnavi.jp/gcguide/gcinfo_1805.htm,富山県,18,1805
1219,富山県富山市東福沢130,137.255447,36.586872,https://shotnavi.jp/gcguide/gcinfo_1811.htm,富山県,18,1811
1220,富山県魚津市観音堂1160,137.421112,36.785564,https://shotnavi.jp/gcguide/gcinfo_1804.htm,富山県,18,1804
1221,富山県富山市三熊19-2,137.111557,36.661102,https://shotnavi.jp/gcguide/gcinfo_1806.htm,富山県,18,1806
1222,富山県射水市浄土寺1,137.087173,36.676453,https://shotnavi.jp/gcguide/gcinfo_1808.htm,富山県,18,1808
1223,富山県小矢部市興法寺1,136.871597,36.607647,https://shotnavi.jp/gcguide/gcinfo_1801.htm,富山県,18,1801
1224,富山県小矢部市蓑輪千羽山24,136.885376,36.618572,https://shotnavi.jp/gcguide/gcinfo_1809.htm,富山県,18,1809
1225,富山県射水市平野1,137.09726,36.68335,https://shotnavi.jp/gcguide/gcinfo_1810.htm,富山県,18,1810
1226,富山県高岡市中田中田御坊山876,137.019073,36.676559,https://shotnavi.jp/gcguide/gcinfo_1807.htm,富山県,18,1807
1227,富山県中新川郡立山町上末字三坪1,137.344177,36.618366,https://shotnavi.jp/gcguide/gcinfo_1816.htm,富山県,18,1816
1228,富山県下新川郡朝日町棚山340,137.571823,36.886646,https://shotnavi.jp/gcguide/gcinfo_1812.htm,富山県,18,1812
1229,富山県南砺市井口13番地の1,136.924927,36.538849,https://shotnavi.jp/gcguide/gcinfo_1802.htm,富山県,18,1802
1230,富山県富山市万願寺1,137.233643,36.599571,https://shotnavi.jp/gcguide/gcinfo_1815.htm,富山県,18,1815
1231,富山県高岡市福岡町花尾5,136.902176,36.744858,https://shotnavi.jp/gcguide/gcinfo_1803.htm,富山県,18,1803
1232,富山県氷見市白川35,136.99617,36.91346,https://shotnavi.jp/gcguide/gcinfo_1814.htm,富山県,18,1814
1233,富山県富山市八尾町深谷京ヶ峰10,137.165329,36.586964,https://shotnavi.jp/gcguide/gcinfo_1813.htm,富山県,18,1813
1234,石川県河北郡津幡町大坪井1,136.754547,36.646263,https://shotnavi.jp/gcguide/gcinfo_1255.htm,石川県,19,1255
1235,石川県加賀市日谷町1,136.334015,36.263973,https://shotnavi.jp/gcguide/gcinfo_1245.htm,石川県,19,1245
1236,石川県加賀市熊坂町辰19-5,136.304657,36.283501,https://shotnavi.jp/gcguide/gcinfo_1246.htm,石川県,19,1246
1237,石川県加賀市新保町ト1-1,136.376205,36.37466,https://shotnavi.jp/gcguide/gcinfo_2440.htm,石川県,19,2440
1238,石川県加賀市永井町79-1,136.269104,36.283092,https://shotnavi.jp/gcguide/gcinfo_1262.htm,石川県,19,1262
1239,石川県加賀市新保町ト1-1,136.376205,36.37466,https://shotnavi.jp/gcguide/gcinfo_1263.htm,石川県,19,1263
1240,石川県加賀市新保町ト1-1,136.376205,36.37466,https://shotnavi.jp/gcguide/gcinfo_2439.htm,石川県,19,2439
1241,石川県かほく市気屋亥4,136.738083,36.721481,https://shotnavi.jp/gcguide/gcinfo_1248.htm,石川県,19,1248
1242,石川県金沢市蓮如町丁1,136.727844,36.517815,https://shotnavi.jp/gcguide/gcinfo_1249.htm,石川県,19,1249
1243,石川県金沢市東長江町於1,136.698547,36.568077,https://shotnavi.jp/gcguide/gcinfo_1250.htm,石川県,19,1250
1244,石川県小松市木場町セ1,136.454285,36.357727,https://shotnavi.jp/gcguide/gcinfo_1254.htm,石川県,19,1254
1245,石川県小松市菩提町井1,136.45047,36.291649,https://shotnavi.jp/gcguide/gcinfo_1242.htm,石川県,19,1242
1246,石川県金沢市栗崎浜町1-2,136.656494,36.56105,https://shotnavi.jp/gcguide/gcinfo_1243.htm,石川県,19,1243
1247,石川県小松市里川町1,136.536224,36.413231,https://shotnavi.jp/gcguide/gcinfo_1241.htm,石川県,19,1241
1248,石川県鳳珠郡穴水町麦ケ浦11-1,136.923691,37.23457,https://shotnavi.jp/gcguide/gcinfo_1244.htm,石川県,19,1244
1249,石川県金沢市竹又町10字13,136.778458,36.603931,https://shotnavi.jp/gcguide/gcinfo_1251.htm,石川県,19,1251
1250,石川県羽咋郡宝達志水町宿2甲36-1,136.760941,36.839867,https://shotnavi.jp/gcguide/gcinfo_1256.htm,石川県,19,1256
1251,石川県羽咋市柳田町8-8,136.784103,36.925156,https://shotnavi.jp/gcguide/gcinfo_1253.htm,石川県,19,1253
1252,石川県小松市那谷町5-30,136.41806,36.313881,https://shotnavi.jp/gcguide/gcinfo_1247.htm,石川県,19,1247
1253,石川県羽咋郡宝達志水町米出ワの1,136.747208,36.815617,https://shotnavi.jp/gcguide/gcinfo_1257.htm,石川県,19,1257
1254,石川県羽咋郡志賀町大津峰山5,136.767303,37.027962,https://shotnavi.jp/gcguide/gcinfo_1258.htm,石川県,19,1258
1255,石川県七尾市能登島半浦町7号1番地,136.945862,37.114086,https://shotnavi.jp/gcguide/gcinfo_1259.htm,石川県,19,1259
1256,石川県能美市三ツ屋町ヌ30,136.549957,36.453064,https://shotnavi.jp/gcguide/gcinfo_1260.htm,石川県,19,1260
1257,石川県能美市岩内町レ27,136.566925,36.446793,https://shotnavi.jp/gcguide/gcinfo_1261.htm,石川県,19,1261
1258,石川県かほく市余地ア30,136.749466,36.748272,https://shotnavi.jp/gcguide/gcinfo_1264.htm,石川県,19,1264
1259,石川県加賀市小坂町ト甲7-2,136.380371,36.276741,https://shotnavi.jp/gcguide/gcinfo_1252.htm,石川県,19,1252
1260,石川県七尾市直津町子部1-2,136.915833,37.056973,https://shotnavi.jp/gcguide/gcinfo_1265.htm,石川県,19,1265
1261,福井県あわら市浜坂,136.242477,36.284855,https://shotnavi.jp/gcguide/gcinfo_1821.htm,福井県,20,1821
1262,福井県あわら市指中75-1,136.275497,36.26321,https://shotnavi.jp/gcguide/gcinfo_1822.htm,福井県,20,1822
1263,福井県越前市勝蓮花町62-1-1,136.085754,35.880871,https://shotnavi.jp/gcguide/gcinfo_1826.htm,福井県,20,1826
1264,福井県福井市上天下町1-1,136.134964,36.036983,https://shotnavi.jp/gcguide/gcinfo_1824.htm,福井県,20,1824
1265,福井県あわら市笹岡30-204,136.271057,36.205639,https://shotnavi.jp/gcguide/gcinfo_1817.htm,福井県,20,1817
1266,福井県福井市三十八社町32字20番1,136.18544,35.993454,https://shotnavi.jp/gcguide/gcinfo_2410.htm,福井県,20,2410
1267,福井県敦賀市みどりケ丘町165,136.062897,35.60828,https://shotnavi.jp/gcguide/gcinfo_1825.htm,福井県,20,1825
1268,福井県福井市燈豊町42字53番地,136.129623,36.122383,https://shotnavi.jp/gcguide/gcinfo_1818.htm,福井県,20,1818
1269,福井県坂井市丸岡町野中山王60,136.30011,36.126347,https://shotnavi.jp/gcguide/gcinfo_1819.htm,福井県,20,1819
1270,福井県あわら市柿原66,136.24942,36.236877,https://shotnavi.jp/gcguide/gcinfo_1827.htm,福井県,20,1827
1271,福井県三方上中郡若狭町新道9-3,135.899719,35.448917,https://shotnavi.jp/gcguide/gcinfo_1820.htm,福井県,20,1820
1272,岐阜県可児市大森1501,137.087341,35.385403,https://shotnavi.jp/gcguide/gcinfo_313.htm,岐阜県,21,313
1273,岐阜県恵那市明智町吉良見字西山980-2,137.343292,35.306072,https://shotnavi.jp/gcguide/gcinfo_2442.htm,岐阜県,21,2442
1274,岐阜県恵那市明智町吉良見字西山980-2,137.343292,35.306072,https://shotnavi.jp/gcguide/gcinfo_2441.htm,岐阜県,21,2441
1275,岐阜県恵那市明智町吉良見字西山980-2,137.343292,35.306072,https://shotnavi.jp/gcguide/gcinfo_367.htm,岐阜県,21,367
1276,岐阜県加茂郡川辺町鹿塩字白砂1168,137.047943,35.499249,https://shotnavi.jp/gcguide/gcinfo_363.htm,岐阜県,21,363
1277,岐阜県高山市荘川町野々俣957-1,136.929581,36.01329,https://shotnavi.jp/gcguide/gcinfo_365.htm,岐阜県,21,365
1278,岐阜県美濃加茂市山之上町3300-1,137.048065,35.488323,https://shotnavi.jp/gcguide/gcinfo_366.htm,岐阜県,21,366
1279,岐阜県中津川市蛭川5735-3,137.383011,35.523643,https://shotnavi.jp/gcguide/gcinfo_364.htm,岐阜県,21,364
1280,岐阜県瑞浪市明世町月吉1112-88,137.226227,35.388283,https://shotnavi.jp/gcguide/gcinfo_370.htm,岐阜県,21,370
1281,岐阜県恵那市上矢作町漆原572-210,137.470703,35.297058,https://shotnavi.jp/gcguide/gcinfo_307.htm,岐阜県,21,307
1282,岐阜県安八郡安八町大森59,136.67659,35.329403,https://shotnavi.jp/gcguide/gcinfo_314.htm,岐阜県,21,314
1283,岐阜県美濃加茂市伊深町2345,137.002151,35.512482,https://shotnavi.jp/gcguide/gcinfo_341.htm,岐阜県,21,341
1284,岐阜県恵那市岩村町飯羽間字小沢山3689-17,137.422485,35.391758,https://shotnavi.jp/gcguide/gcinfo_290.htm,岐阜県,21,290
1285,岐阜県可児郡御嵩町古屋敷字東洞155-1,137.111908,35.424042,https://shotnavi.jp/gcguide/gcinfo_359.htm,岐阜県,21,359
1286,岐阜県恵那市長島町中野1269-51,137.378677,35.439007,https://shotnavi.jp/gcguide/gcinfo_330.htm,岐阜県,21,330
1287,岐阜県中津川市恵那峡大橋南,137.500549,35.487499,https://shotnavi.jp/gcguide/gcinfo_2471.htm,岐阜県,21,2471
1288,岐阜県岐阜市芥見薬師洞5576-3,136.853027,35.465408,https://shotnavi.jp/gcguide/gcinfo_325.htm,岐阜県,21,325
1289,岐阜県揖斐郡揖斐川町北方2975-2,136.546997,35.512924,https://shotnavi.jp/gcguide/gcinfo_344.htm,岐阜県,21,344
1290,岐阜県各務原市須衛天狗谷2360-1,136.90834,35.438007,https://shotnavi.jp/gcguide/gcinfo_317.htm,岐阜県,21,317
1291,岐阜県大垣市上石津町大字三ツ里字須谷1016-4,136.493683,35.305252,https://shotnavi.jp/gcguide/gcinfo_335.htm,岐阜県,21,335
1292,岐阜県高山市上宝町荒原803,137.273956,36.267368,https://shotnavi.jp/gcguide/gcinfo_336.htm,岐阜県,21,336
1293,岐阜県関市稲口1189,136.915817,35.464081,https://shotnavi.jp/gcguide/gcinfo_322.htm,岐阜県,21,322
1294,岐阜県各務原市蘇原北山町2-8,136.868454,35.432098,https://shotnavi.jp/gcguide/gcinfo_319.htm,岐阜県,21,319
1295,岐阜県岐阜市奥475,136.688889,35.525578,https://shotnavi.jp/gcguide/gcinfo_327.htm,岐阜県,21,327
1296,岐阜県山県市梅原1700,136.756393,35.528034,https://shotnavi.jp/gcguide/gcinfo_324.htm,岐阜県,21,324
1297,岐阜県加茂郡八百津町錦織1674-1,137.149658,35.462418,https://shotnavi.jp/gcguide/gcinfo_2355.htm,岐阜県,21,2355
1298,岐阜県関市山田芳洞1691-1,136.877335,35.467384,https://shotnavi.jp/gcguide/gcinfo_323.htm,岐阜県,21,323
1299,岐阜県関市神野字宮後3496,136.978745,35.53289,https://shotnavi.jp/gcguide/gcinfo_321.htm,岐阜県,21,321
1300,岐阜県美濃市横越383-1,136.891281,35.541119,https://shotnavi.jp/gcguide/gcinfo_292.htm,岐阜県,21,292
1301,岐阜県本巣市外山2120-30,136.670242,35.560825,https://shotnavi.jp/gcguide/gcinfo_328.htm,岐阜県,21,328
1302,岐阜県瑞浪市陶町猿爪1030番地,137.319946,35.327705,https://shotnavi.jp/gcguide/gcinfo_293.htm,岐阜県,21,293
