,addresses,lons,lats
1387,静岡県田方郡函南町桑原高雄山1315-25,139.01152,35.145588
1388,静岡県田方郡函南町桑原1300-146,138.994339,35.115158
1389,静岡県菊川市富田230,138.099747,34.792801
1390,静岡県駿東郡小山町新柴504-1,138.988037,35.316463
1391,静岡県浜松市西区村櫛町志津ノ前4622,137.59465,34.734631
1392,静岡県三島市五輪4716,138.990234,35.180424
1393,静岡県伊東市吉田834,139.107178,34.926453
1394,静岡県御殿場市神山1924-2,138.94429,35.254848
1395,静岡県御殿場市神場1530-2,138.897644,35.273464
1396,静岡県牧之原市東萩間1128-1,138.158218,34.752483
1397,静岡県伊東市吉田1006,139.12233,34.938076
1398,静岡県周智郡森町橘576-3,137.906494,34.849178
1399,静岡県島田市船木3500,138.207382,34.793583
1400,静岡県御前崎市門屋2070-2,138.098267,34.655724
1401,静岡県袋井市国本1616,137.948029,34.771282
1402,静岡県掛川市家代1188,137.972504,34.799606
1403,静岡県下田市加増野646-1,138.871155,34.72298
1404,静岡県伊豆市日向965,138.959839,34.955406
1405,静岡県沼津市宮本223,138.837799,35.162243
1406,静岡県富士宮市北山7426-63,138.61792,35.319309
1407,静岡県富士市桑崎字境塚1016,138.765839,35.233612
1408,静岡県裾野市今里1060,138.877304,35.223083
1409,静岡県御殿場市印野1044-1,138.854218,35.283218
1410,静岡県御殿場市板妻941-1,138.871017,35.285549
1411,静岡県伊豆の国市長者原1240,139.032516,35.019615
1412,静岡県富士市今宮1243,138.719833,35.206818
1413,静岡県裾野市桃園300,138.882294,35.185074
1414,静岡県駿東郡小山町竹ノ下3417-1,138.993744,35.342667
1415,静岡県磐田市敷地1460-1,137.870499,34.852356
1416,静岡県伊豆市冷川1512-108,139.019684,34.937424
1417,静岡県熱海市熱海1800,139.053711,35.108299
1418,静岡県静岡市清水区草薙428,138.462204,34.979198
1419,静岡県沼津市足高字尾ノ上441-334,138.854446,35.147038
1420,静岡県沼津市足高字尾ノ上441,138.854446,35.147038
1421,静岡県湖西市白須賀5739,137.525635,34.684681
1422,静岡県浜松市天竜区渡ケ島20-6,137.803741,34.866894
1423,静岡県磐田市鮫島4119-1,137.850082,34.660015
1424,静岡県浜松市西区篠原町26902番地,137.652435,34.676739
1425,静岡県駿東郡小山町大御神604-3,138.922363,35.372059
1426,静岡県裾野市千福953-2,138.87027,35.200397
1427,静岡県静岡市清水区宍原1783-1,138.509811,35.170551
1428,静岡県伊豆市大平柿木1190-1,138.914001,34.947872
1429,静岡県駿東郡長泉町東野655-1,138.847809,35.186417
1430,静岡県藤枝市内瀬戸1193,138.217636,34.856995
1431,静岡県駿東郡小山町大御神894-1,138.905823,35.363998
1432,静岡県駿東郡小山町須走121,138.855972,35.367336
1433,静岡県駿東郡小山町須走121,138.855972,35.367336
1434,静岡県御殿場市東山2472,138.963989,35.295738
1435,静岡県駿東郡小山町上野1492,138.955048,35.377853
1436,静岡県駿東郡小山町用沢1442-23,138.912842,35.352173
1437,静岡県富士宮市西山2662,138.580933,35.231693
1438,静岡県富士宮市野中1127-1,138.601044,35.211525
1439,静岡県駿東郡小山町須走493,138.874405,35.367157
1440,静岡県伊豆の国市奈古谷2225,139.007812,35.07069
1441,静岡県御殿場市水土野300-1,138.888519,35.342899
1442,静岡県駿東郡小山町上野1492,138.955048,35.377853
1443,静岡県静岡市清水区宍原1456-2,138.509811,35.170551
1444,静岡県御殿場市神山1918,138.967514,35.25996
1445,静岡県菊川市友田1028-10,138.119064,34.789577
1446,静岡県掛川市小貫1357,138.041107,34.724201
1447,静岡県周智郡森町一宮779,137.891861,34.837341
1448,静岡県三島市徳倉1195,138.923172,35.154617
1449,静岡県駿東郡長泉町東野字八分平210-1,138.8918,35.163273
1450,静岡県富士市大渕11702-3,138.738785,35.243507
1451,静岡県伊豆市湯ヶ島2571-10,138.924255,34.887012
1452,静岡県伊豆市大平城1529,138.909958,34.956421
1453,静岡県庵原郡富士川町北松野4222-10,138.383057,34.976944
1454,静岡県浜松市北区引佐町四方浄一番地,137.667099,34.890331
1455,静岡県御殿場市神山1922-1,138.94989,35.233955
1456,愛知県名古屋市名東区猪高町高針字山ノ中20-1,137.007355,35.145657
1457,愛知県額田郡幸田町大字大草字小沢37-1,137.185928,34.883087
1458,愛知県新城市七郷一色字桐久保35番地,137.684128,34.974686
1459,愛知県豊田市夏焼町クダリヤマ495-9,137.523682,35.226067
1460,愛知県犬山市大字前原字橋爪山1-4,136.975327,35.358566
1461,愛知県田原市伊良湖町宮下2822-2,137.05571,34.645275
1462,愛知県弥富市富浜1-4,136.775864,35.027161
1463,愛知県尾張旭市大字新居5182-1,137.030914,35.228745
1464,愛知県春日井市西尾町字白川986-1,137.04422,35.324276
1465,愛知県岡崎市池金町字下北山2-39,137.243652,34.926296
1466,愛知県岡崎市駒立町ノボリ10,137.238922,35.009365
1467,愛知県豊田市大ヶ蔵連町西山710,137.310028,35.277283
1468,愛知県春日井市西尾町1071,137.034042,35.328136
1469,愛知県豊田市立岩町字白土22,137.363495,35.066727
1470,愛知県豊川市足山田町奥滝湯20-2,137.397675,34.867802
1471,愛知県豊田市中立町井ノ向7-1,137.290756,35.158298
1472,愛知県西尾市吉良町乙川北大山31番地,137.087296,34.79929
1473,愛知県豊田市浅谷町平柴20-1,137.365433,35.250378
1474,愛知県豊田市野口町阿瀬保481-5,137.263916,35.135792
1475,愛知県豊田市大坪町大入34-1,137.341248,35.207798
1476,愛知県豊田市保見町小黒実88,137.119522,35.130486
1477,愛知県岡崎市鹿勝川町字玉沢2-9,137.302841,34.887794
1478,愛知県岡崎市岩中町1,137.256805,34.985092
1479,愛知県瀬戸市上品野町1350,137.13533,35.258804
1480,愛知県名古屋市北区福徳町6-48,136.902679,35.214386
1481,愛知県新城市一鍬田字座ケ入1-1,137.487152,34.869888
1482,愛知県知多郡美浜町大字野間字内扇43,136.865524,34.762775
1483,愛知県瀬戸市定光寺1223,137.097046,35.280586
1484,沖縄県名護市字許田505-1,127.979507,26.540749
1485,愛知県豊田市月原町黒木1-1,137.279007,35.182858
1486,愛知県知多郡武豊町富貴,136.886734,34.828533
1487,愛知県豊田市芳友町深田510,137.257446,35.146347
1488,愛知県新城市作手高里字円所1,137.41774,34.98402
1489,愛知県豊田市貞宝町貞宝8,137.130417,35.106937
1490,愛知県豊川市平尾町糠川11-31,137.327957,34.848568
1491,愛知県豊田市岩滝町コンジ593-1,137.210892,35.095535
1492,愛知県北設楽郡設楽町東納庫字丸根,137.550827,35.144333
1493,愛知県豊田市御作町釜土1188-1,137.230621,35.179501
1494,愛知県東郷町大字和合字ドンドロ35-1,137.030716,35.110172
1495,愛知県豊田市広幡町大洞南奥36,137.133774,35.168972
1496,愛知県名古屋市緑区鳴海町字横吹51,136.999359,35.082153
1497,愛知県豊田市中金町獅子ケ谷955,137.243927,35.130417
1498,愛知県西尾市一色町大塚河田28,137.048645,34.812828
1499,愛知県岡崎市南大須町桃ノ沢41,137.308533,34.968258
1500,愛知県半田市川崎町3-1-1,136.927765,34.867527
1501,愛知県豊川市平尾町池ノ入31-5,137.340164,34.858459
1502,愛知県豊田市松名町太田478,137.31041,35.244511
1503,愛知県新城市小俣字大入1-1,137.548889,34.866428
1504,愛知県豊田市篠原町大沢3,137.128799,35.163929
1505,愛知県豊川市平尾町木崩61-27,137.346741,34.868732
1506,愛知県豊田市西中山町崩ケ崎23-1,137.189743,35.153427
1507,愛知県新城市豊栄1-16,137.462021,34.906319
1508,愛知県豊川市御津町金野籠田37-27,137.284378,34.836811
1509,愛知県名古屋市守山区吉根長廻間3241,136.993896,35.220985
1510,愛知県みよし市黒笹町三ケ峯1271番地,137.097321,35.143021
1511,愛知県大府市桜木町3-50,136.920044,34.985931
1512,愛知県豊田市大沼町切山8-1,137.321854,35.051842
1513,三重県津市稲葉町3191,136.404327,34.701614
1514,三重県伊賀市円徳院中熊谷1636,136.177307,34.811531
1515,三重県伊賀市大滝1258,136.0858,34.691422
1516,三重県伊賀市比土4167-3,136.154724,34.656536
1517,三重県伊賀市比土字三谷4238-1,136.15683,34.653652
1518,三重県度会郡玉城町世古1362,136.617966,34.516308
1519,三重県志摩市磯部町的矢白ケ谷187-1,136.869354,34.379337
1520,三重県津市一志町井生1743-2,136.38443,34.645779
1521,三重県津市白山町川口,136.352844,34.625126
1522,三重県津市一志町大仰2961,136.403519,34.65144
1523,三重県松阪市嬉野宮野町870,136.40686,34.601009
1524,三重県津市稲葉町1497,136.404327,34.701614
1525,三重県伊勢市朝熊町字鴨谷4383-82,136.779724,34.47596
1526,三重県津市一志町波瀬長谷581,136.373367,34.607075
1527,三重県津市芸濃町椋本4766,136.433472,34.819489
1528,三重県亀山市小川町83,136.422104,34.887131
1529,三重県名張市滝之原字笹尾3682,136.161072,34.626469
1530,三重県いなべ市北勢町川原3843,136.509689,35.222717
1531,三重県志摩市阿児町鵜方3620-5,136.80658,34.321758
1532,三重県志摩市浜島町迫子1614-1,136.783218,34.314911
1533,三重県桑名市嘉例川861,136.626907,35.093548
1534,三重県員弁郡東員町大木2929番地,136.588181,35.102974
1535,三重県津市一志町其倉37-10,136.408859,34.666164
1536,三重県名張市薦生大峯1116,136.086365,34.653111
1537,三重県四日市市桜町池之谷2230,136.506241,34.987961
1538,三重県津市白山町川口6262,136.352844,34.625126
1539,三重県津市白山町川口4907,136.352844,34.625126
1540,三重県松阪市嬉野滝之川町354,136.422546,34.609913
1541,三重県三重郡菰野町大字菰野字北谷459,136.46936,35.008766
1542,三重県四日市市水沢町1510,136.481888,34.992722
1543,三重県津市榊原町ソヤ谷1538,136.355804,34.706676
1544,三重県津市白山町三ケ野1335,136.384201,34.672649
1545,三重県津市美杉村竹原4095,136.224411,34.521942
1546,三重県伊賀市島ケ原8300,136.054337,34.770733
1547,三重県津市白山町二俣,136.298676,34.62088
1548,三重県伊賀市槙山下田17-1,136.11734,34.879021
1549,三重県津市芸濃町楠原2417-1,136.400909,34.830814
1550,三重県津市芸濃町楠原2417-1,136.400909,34.830814
1551,三重県津市芸濃町楠原2417-1,136.400909,34.830814
1552,三重県鈴鹿市西庄内町1882,136.442627,34.939404
1553,三重県いなべ市員弁町畑新田字溜岸1-1,136.569366,35.115593
1554,三重県伊賀市西山3008,136.072342,34.787682
1555,三重県伊賀市上郡大峯1338,136.146835,34.702843
1556,三重県亀山市加太梶ケ坂2985-2,136.329956,34.847282
1557,三重県亀山市山下町1055番地,136.423004,34.847351
1558,三重県松阪市嬉野森本町1555-15,136.438644,34.584213
1559,三重県鈴鹿市東庄内町字上宮代1447,136.465195,34.913605
1560,三重県津市片田長谷町30,136.428268,34.721428
1561,三重県津市美里町三郷588,136.384705,34.73214
1562,三重県津市白山町三ケ野3209,136.384201,34.672649
1563,三重県桑名市多度町古野2692,136.599655,35.14399
1564,三重県鳥羽市堅子町字前山244-1,136.871368,34.390327
1565,三重県いなべ市員弁町市之原2164,136.563889,35.148834
1566,三重県名張市上小波田1393,136.140701,34.636883
1567,三重県名張市神屋2476,136.160217,34.589924
1568,三重県松阪市嬉野島田町1242-1,136.432022,34.628143
1569,三重県志摩市浜島町迫子2692-3,136.797913,34.294781
1570,三重県伊賀市槙山1321,136.11734,34.879021
1571,三重県津市芸濃町林2245,136.427048,34.832397
1572,三重県三重郡菰野町田口字福王山2404-3,136.486252,35.083645
1573,三重県いなべ市藤原町上相場640-7,136.498642,35.201321
1574,三重県松阪市下村町2160,136.547867,34.532993
1575,三重県三重郡菰野町千草7190,136.482208,35.023438
1576,三重県津市美杉町下多気漆3437-34,136.300705,34.539024
1577,三重県鈴鹿市小杜町767,136.422852,34.963032
1578,三重県津市一志町波瀬5992-2,136.373367,34.607075
1579,三重県伊賀市田中1029,136.188766,34.828133
1580,三重県伊賀市田中1029,136.188766,34.828133
1581,三重県伊賀市西之澤1598,136.181091,34.79805
1582,三重県四日市市山之一色町1760,136.590439,35.010246
1583,三重県松阪市嬉野釜生田町釜生田,136.423401,34.616718
1584,三重県伊賀市霧生2356,136.229797,34.607033
1585,三重県四日市市山城町640,136.58432,35.026699
1586,三重県四日市市内山町8279,136.545975,34.965576
1587,三重県亀山市両尾町字小屋ケ畑603,136.43956,34.903835
1588,三重県いなべ市藤原町篠立字北山3111番地,136.445129,35.213722
1589,三重県いなべ市員弁町東一色2796,136.583984,35.117352
1590,三重県伊賀市愛田2280,136.238678,34.809246
1591,三重県鈴鹿市伊船町151-4,136.475067,34.926853
1592,三重県亀山市両尾町2570-3,136.43956,34.903835
1593,三重県いなべ市北勢町阿下喜3290,136.533386,35.14711
1594,滋賀県東近江市鈴町1120,136.176132,35.0243
1595,滋賀県甲賀市信楽町上朝宮1-1,135.992249,34.85675
1596,滋賀県大津市山上町790,135.84256,35.02203
1597,滋賀県湖南市菩提寺1410,136.072586,35.038097
1598,滋賀県蒲生郡日野町鎌掛1-314,136.278625,34.989044
1599,滋賀県大津市大石小田原町1000,135.895187,34.892002
1600,滋賀県大津市大石淀町800,135.892502,34.901711
1601,滋賀県甲賀市信楽町宮町桧谷1000,136.090668,34.941658
1602,滋賀県蒲生郡日野町中山,136.19838,35.008839
1603,滋賀県高島市朽木宮前坊1番地2,135.933533,35.349087
1604,滋賀県大津市大石會束町525,135.898315,34.88279
1605,滋賀県湖南市三雲3354,136.109222,34.961693
1606,滋賀県甲賀市甲賀町大原上田111,136.260284,34.916256
1607,滋賀県甲賀市信楽町牧1782-2,136.0439,34.899998
1608,滋賀県甲賀市信楽町上朝宮1224,135.992249,34.85675
1609,滋賀県甲賀市甲南町寺庄151,136.193512,34.916077
1610,滋賀県甲賀市水口町嶬峨1115-1,136.196609,34.941933
1611,滋賀県甲賀市信楽町畑55-1,136.011002,34.884754
1612,滋賀県甲賀市信楽町田代767-1,136.013626,34.906811
1613,滋賀県栗東市下戸山500,136.004395,35.00182
1614,滋賀県大津市瀬田橋本町12,135.924118,34.955849
1615,滋賀県大津市瀬田橋本町12,135.924118,34.955849
1616,滋賀県大津市瀬田橋本町12,135.924118,34.955849
1617,滋賀県甲賀市甲南町池田2118,136.185181,34.902447
1618,滋賀県甲賀市土山町南土山1118-7,136.296692,34.918282
1619,滋賀県甲賀市信楽町多羅尾1,136.060928,34.817135
1620,滋賀県甲賀市甲賀町油日1695,136.256012,34.882294
1621,滋賀県甲賀市甲賀町神1940,136.258652,34.903229
1622,滋賀県甲賀市土山町黒川1711,136.332123,34.932457
1623,滋賀県甲賀市信楽町多羅尾字上流1577,136.060928,34.817135
1624,滋賀県彦根市鳥居本町字つと入2958,136.287521,35.280972
1625,滋賀県蒲生郡日野町杣1146-1,136.272934,35.051704
1626,滋賀県大津市小野1611,135.918396,35.150803
1627,滋賀県栗東市御園513,136.030167,35.005871
1628,滋賀県守山市木浜町2300,135.94281,35.097328
1629,滋賀県甲賀市甲賀町和田702-2,136.23082,34.876793
1630,滋賀県甲賀市甲賀町五反田574,136.239197,34.86388
1631,滋賀県甲賀市水口町春日146,136.16835,35.014862
1632,滋賀県東近江市石塔町983-150,136.208374,35.075588
1633,滋賀県甲賀市土山町大野4970,136.238876,34.956387
1634,滋賀県甲賀市水口町春日1616,136.164581,35.030003
1635,滋賀県甲賀市信楽町田代65,136.013626,34.906811
1636,滋賀県蒲生郡竜王町山中1391,136.095871,35.031101
1637,滋賀県甲賀市信楽町長野1532-2,136.04718,34.881008
1638,京都府綾部市渕垣町蛭子谷1,135.296036,35.323383
1639,京都府宇治市五ケ庄広岡谷4,135.814377,34.918915
1640,京都府綴喜郡宇治田原町奥山田長尾31-2,135.922272,34.86319
1641,京都府相楽郡笠置町笠置東山33,135.939606,34.753899
1642,京都府亀岡市東別院町神原,135.561371,34.981937
1643,京都府亀岡市西別院町神地長尾22,135.492004,34.950634
1644,京都府木津川市加茂町高去花原7番地,135.888779,34.735855
1645,京都府亀岡市本梅町西加舎クボラ1-146,135.468445,35.007515
1646,京都府亀岡市西別院町柚原東深谷9,135.510605,34.954453
1647,京都府京都市左京区大原古知平町345,135.842041,35.136116
1648,京都府京都市伏見区醍醐陀羅谷1,135.851807,34.95821
1649,京都府京都市北区上賀茂本山,135.754211,35.066345
1650,京都府京都市北区西賀茂船山,135.736526,35.065956
1651,京都府相楽郡和束町湯船字中ノ谷199,135.964218,34.83123
1652,京都府京丹後市久美浜町湊宮118,134.88295,35.637043
1653,京都府南丹市日吉町保野田池ケ谷1,135.487335,35.173378
1654,京都府船井郡京丹波町実勢上ノ谷4-1,135.45668,35.17757
1655,京都府城陽市寺田奥山1-46,135.796814,34.861382
1656,京都府船井郡京丹波町字上野41-6,135.444824,35.160126
1657,京都府京都市山科区川田梅ケ谷町1,135.788406,34.981472
1658,京都府京田辺市薪平田谷73-1,135.747375,34.821884
1659,京都府相楽郡南山城村田山谷尾112-10,136.023972,34.733425
1660,京都府宇治市莵道新池1,135.826767,34.914749
1661,京都府城陽市寺田奥山1-48,135.796814,34.861382
1662,京都府福知山市畑中194,135.047455,35.288315
1663,京都府京都市伏見区小栗栖小坂町48,135.801605,34.946453
1664,京都府舞鶴市字栃尾小字細野924-1,135.441376,35.531761
1665,京都府木津川市鹿背山,135.840683,34.743851
1666,京都府船井郡京丹波町大朴皿引1,135.369888,35.164558
1667,京都府宮津市下世屋303,135.207886,35.628521
1668,京都府南丹市園部町大河内深田1,135.404556,35.042004
1669,京都府相楽郡南山城村大字南大河原小字新林,135.987381,34.754051
1670,京都府亀岡市曽我部町犬飼大杉霊仙ケ岳1,135.513794,34.990379
1671,大阪府豊能郡能勢町野間西山95-3,135.439392,34.951973
1672,大阪府茨木市桑原1075,135.562546,34.86253
1673,大阪府河内長野市天野町906-2,135.519318,34.433376
1674,大阪府河内長野市天野町906-2,135.519318,34.433376
1675,大阪府池田市畑3-11,135.443405,34.830246
1676,大阪府堺市南区豊田2990-226,135.508789,34.452068
1677,大阪府泉佐野市日根野5320,135.348404,34.354748
1678,大阪府茨木市大字中穂積25,135.543533,34.823315
1679,大阪府茨木市泉原347,135.514313,34.884266
1680,大阪府茨木市宿久庄98,135.535339,34.850586
1681,大阪府大阪府貝塚市木積24,135.555695,34.503662
1682,大阪府泉南郡岬町深日31,135.151764,34.32452
1683,大阪府四條畷市大字上田原1382-1,135.677948,34.717094
1684,大阪府交野市倉治2937,135.711823,34.786171
1685,大阪府泉南市信達牧野780,135.275848,34.361076
1686,大阪府和泉市若樫町882-5,135.467163,34.402893
1687,大阪府交野市私市3008-1,135.693832,34.756779
1688,大阪府岸和田市大沢町2489-5,135.443649,34.398148
1689,大阪府枚方市楠葉花園町14-2,135.67421,34.860241
1690,大阪府南河内郡千早赤阪村大字水分1170,135.641541,34.458431
1691,大阪府高槻市柱本3-19-7,135.604507,34.789745
1692,大阪府富田林市新堂2258-1,135.582367,34.517353
1693,大阪府四條畷市大字下田原2353,135.681381,34.741859
1694,大阪府堺市南区豊田2989-16,135.524384,34.467358
1695,大阪府泉南郡熊取町久保2392,135.383804,34.383022
1696,大阪府三島郡島本町尺代128,135.644119,34.889153
1697,大阪府富田林市新堂2345,135.589111,34.512039
1698,大阪府泉南市新家4364,135.308243,34.370964
1699,大阪府泉南市新家4364,135.308243,34.370964
1700,大阪府南河内郡太子町葉室800,135.653275,34.503395
1701,大阪府高槻市大字田能小字中山26,135.594788,34.950466
1702,大阪府高槻市大塚町4-18-1,135.631775,34.817753
1703,大阪府豊中市大島町3-10-2,135.468033,34.733471
1704,大阪府大東市龍間266-8,135.667282,34.702759
1705,大阪府大阪府阪南市桑畑551-6,135.555695,34.503662
1706,大阪府枚方市杉北町1-4622,135.728714,34.822395
1707,大阪府枚方市津田4546,135.717529,34.805016
1708,大阪府池田市中川原町16-3,135.435516,34.870567
1709,大阪府三島郡島本町大沢91-1,135.650787,34.917774
1710,大阪府枚方市牧野北町1-2,135.659164,34.848206
1711,大阪府泉南郡岬町深日3247,135.139755,34.307796
1712,大阪府池田市畑3-11,135.443405,34.830246
1713,大阪府大阪市東淀川区柴島2丁目6-29,135.51152,34.725735
1714,大阪府南河内郡河南町下河内81-1,135.650558,34.475891
1715,兵庫県三木市吉川町西奥826,135.117264,34.870331
1716,兵庫県相生市那波野278,134.488724,34.825207
1717,兵庫県赤穂郡上郡町八保丙548-1,134.294052,34.886497
1718,兵庫県加西市油谷町639-3,134.906387,34.937515
1719,兵庫県姫路市青山1464,134.62793,34.84901
1720,兵庫県篠山市和田字東勝山32-1,135.183075,34.691257
1721,兵庫県神戸市西区櫨谷町寺谷1217-5,135.042557,34.723412
1722,兵庫県赤穂市鷆和字中河原909,134.348175,34.750511
1723,兵庫県赤穂市西有年字馬路谷3007-1,134.322083,34.815922
1724,兵庫県宝塚市下佐會利字大谷4-12,135.314941,34.92527
1725,兵庫県姫路市香寺町相坂字丁郷山1356-8,134.705933,34.920277
1726,兵庫県芦屋市奥山1-25,135.286057,34.74892
1727,兵庫県宝塚市切畑字長尾山5-3,135.392029,34.840679
1728,兵庫県三田市中内神南山841,135.173233,34.92667
1729,兵庫県三田市香下2003,135.252502,34.908867
1730,兵庫県神戸市北区淡河町北畑571,135.125793,34.832127
1731,兵庫県神崎郡神河町吉富1833-6,134.772995,35.083054
1732,兵庫県淡路市生田田尻字池の谷629,134.888535,34.49329
1733,兵庫県朝来市生野町栃原1784-29,134.752991,35.169243
1734,兵庫県神崎郡市川町西田中589,134.766953,34.97279
1735,兵庫県神戸市灘区六甲山町一ケ谷1-3,135.241043,34.758347
1736,兵庫県川辺郡猪名川町下阿古谷字賀屋4,135.374359,34.931805
1737,兵庫県川辺郡猪名川町北田原字釜ケ谷1,135.364944,34.918781
1738,兵庫県加東市上三草字三草山1136-67,135.006058,34.944916
1739,兵庫県加東市永福933-20,135.102188,34.909992
1740,兵庫県篠山市遠方119-1,135.183075,34.691257
1741,兵庫県篠山市奥原山広尾41,135.183075,34.691257
1742,兵庫県豊岡市日高町大岡88,134.707642,35.509102
1743,兵庫県小野市中谷町1413,135.019165,34.867878
1744,兵庫県小野市来住町1225,134.900406,34.842621
1745,兵庫県小野市日吉町570-1,134.982788,34.841129
1746,兵庫県三木市口吉川東中坂の脇942-2,135.087082,34.860168
1747,兵庫県三木市細川町瑞穂1369-2,135.079697,34.84227
1748,兵庫県加古川市上荘町井ノ口925,134.906509,34.808155
1749,兵庫県加西市中富町1668,134.872528,34.936977
1750,兵庫県加西市山下町2390-1,134.799194,34.917313
1751,兵庫県川西市東畦野中山谷字西尾1,135.411072,34.879112
1752,兵庫県川辺郡猪名川町杉生,135.335693,35.003899
1753,兵庫県三木市吉川町湯谷567,135.109589,34.849075
1754,兵庫県三木市吉川町吉安877-1,135.13385,34.895916
1755,兵庫県豊岡市日高町東河内,134.668457,35.515594
1756,兵庫県神戸市北区長尾町宅原大味谷1706,135.206696,34.862576
1757,兵庫県神戸市北区大沢町上大沢1982,135.169357,34.838039
1758,兵庫県神戸市北区大沢町上大沢1982,135.169357,34.838039
1759,兵庫県豊岡市瀬戸字畑山,134.817474,35.6539
1760,兵庫県三木市吉川町前田447-1,135.111954,34.923691
1761,兵庫県加東市長貞1843,135.091553,34.91317
1762,兵庫県神戸市北区山田町衝原51,135.092758,34.773258
1763,兵庫県西宮市山口町下山口字高丸1645-1,135.242538,34.830498
1764,兵庫県三田市大川瀬1167,135.126892,34.934921
1765,兵庫県神戸市北区長尾町上津4618,135.160568,34.879173
1766,兵庫県西脇市鹿野町字比延山,135.03624,34.983807
1767,兵庫県篠山市奥山字是次45-1,135.183075,34.691257
1768,兵庫県佐用郡佐用町口金近353-1,134.389557,35.017223
1769,兵庫県三田市川原1035-12,135.296326,34.989597
1770,兵庫県三木市吉川町冨岡933-27,135.123398,34.921719
1771,兵庫県三田市上本庄1215,135.19017,35.011257
1772,兵庫県三田市三輪1294-1,135.23201,34.90799
1773,兵庫県三田市大川瀬1461,135.1129,34.947178
1774,兵庫県朝来市山東町大月1-1,134.873749,35.304977
1775,兵庫県加東市上久米字北山1763-90,135.034439,34.92226
1776,兵庫県丹波市氷上町三原60-1,134.971359,35.170383
1777,兵庫県姫路市山田町南山田120,134.791611,34.912235
1778,兵庫県加古川市志方町野尻808-1,134.85051,34.847359
1779,兵庫県宝塚市切畑字検見1-2,135.325119,34.871964
1780,兵庫県神戸市北区八多町吉尾991-1,135.213577,34.823952
1781,兵庫県佐用郡佐用町金屋432,134.32312,34.997822
1782,兵庫県篠山市今田町本荘黒石,135.183075,34.691257
1783,兵庫県佐用郡佐用町上秋里1061-4,134.301132,34.953571
1784,兵庫県神戸市北区山田町下谷上字中一里山14-21,135.121536,34.707737
1785,兵庫県赤穂郡上郡町金出地字市ケ成1580-19,134.429947,34.920292
1786,兵庫県洲本市五色町都志1151,134.789124,34.41618
1787,兵庫県洲本市池内1262,134.865356,34.322872
1788,兵庫県神戸市西区伊川谷町前開700番,135.059967,34.70715
1789,兵庫県三田市山田大道ケ平605,135.254669,34.891331
1790,兵庫県三木市細川町高篠梨の木152,135.02623,34.846123
1791,兵庫県三木市細川町金屋587-64,135.020294,34.836178
1792,兵庫県加東市平木1310,135.069122,34.95562
1793,兵庫県三木市吉川町奥谷114-8,135.128799,34.854614
1794,兵庫県宝塚市芝辻新田広芝花折7-2,135.328918,34.908627
1795,兵庫県三木市吉川町水上1582-1,135.129486,34.841633
1796,兵庫県加西市別所町東方坂683-24,134.872299,34.953579
1797,兵庫県加東市上三草字中山1132-2,135.006058,34.944916
1798,兵庫県宝塚市切畑桜小場19,135.325821,34.839745
1799,兵庫県宝塚市切畑字長尾山19-14,135.356491,34.854591
1800,兵庫県宝塚市切畑字長尾山14,135.343796,34.841358
1801,兵庫県宝塚市蔵人字深谷1391-1,135.341125,34.787846
1802,兵庫県加東市少分谷460-111,135.107727,34.925373
1803,兵庫県多可郡多可町八千代区大屋,134.858643,35.062687
1804,兵庫県たつの市神岡町田中字内山62-2,134.589386,34.883038
1805,兵庫県神戸市垂水区潮見が丘2-2-1,135.055634,34.650467
1806,兵庫県神戸市西区枦谷町友清157,134.981628,34.68325
1807,兵庫県宝塚市切畑字長尾山19,135.356491,34.854591
1808,兵庫県神戸市北区八多町深谷字梁ケ谷1025-1,135.181931,34.823177
1809,兵庫県神戸市北区八多町深谷字梁ケ谷1025-1,135.181931,34.823177
1810,兵庫県川西市国崎字椿6,135.431152,34.924179
1811,兵庫県川西市国崎字欅ケ谷19-1,135.410873,34.925488
1812,兵庫県川辺郡猪名川町柏原字西ノ山1,135.295181,35.007622
1813,兵庫県姫路市夢前町新庄665,134.680222,34.995903
1814,兵庫県三木市細川町細川中字道重1200-23,135.023041,34.81625
1815,兵庫県宍粟市千種町鷹巣24-2,134.470398,35.125259
1816,兵庫県西宮市山口町上山口字泥ン坊2192,135.248672,34.827553
1817,兵庫県川西市国崎字笹ケ谷1,135.427185,34.934368
1818,兵庫県加東市長貞1843,135.091553,34.91317
1819,兵庫県加東市廻淵字北山31-52,135.056427,34.927605
1820,兵庫県加東市新定1188-4,135.051117,34.882153
1821,兵庫県加東市大畑字古ヤシキ1071-7-2,135.031723,34.870956
1822,兵庫県加東市大畑字古ヤシキ1071-20,135.031723,34.870956
1823,兵庫県加東市新定275-144,135.040497,34.894234
1824,兵庫県川西市西畦野字金ケ谷1-4,135.395645,34.892147
1825,兵庫県神戸市西区押部谷町木見975-1,135.079025,34.722504
1826,兵庫県西宮市仁川町6-19-7,135.322784,34.783802
1827,兵庫県西宮市山口町船坂2013,135.279892,34.812805
1828,兵庫県西脇市上比延町1424-2,135.018433,35.006718
1829,兵庫県川西市東畦野字長尾1-3,135.431625,34.882984
1830,兵庫県三木市吉川町福井字小西谷534-1,135.126923,34.90453
1831,兵庫県三木市吉川町上荒川字松ケ浦713-1,135.145401,34.915741
1832,兵庫県小野市樫山町1889-31,134.940353,34.81123
