,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Gullane - No.1,Championship 2016,M,71,73.9,97.5,127,36.2  /  125,37.7  /  129
,White 2016,M,71,72.6,96.0,126,35.5  /  124,37.1  /  128
,Yellow 2016,M,71,70.4,92.9,122,34.5  /  122,35.9  /  121
,Red 2016,F,74,75.0,105.8,131,36.7  /  127,38.3  /  134
Gullane - No.2,White 2016,M,71,71.0,94.3,126,35.7  /  127,35.3  /  124
,Yellow 2016,M,71,69.3,91.8,122,34.9  /  122,34.4  /  121
,Red 2016,F,73,72.6,102.0,125,36.9  /  129,35.7  /  120
Gullane - No.3,White 2016 (new 18th hole),M,67,65.3,86.4,114,32.0  /  110,33.3  /  117
,Red 2016 (new 18th hole),F,68,68.5,96.1,117,33.6  /  113,34.9  /  121
Haddington,White 9 Hole,M,72,73.2,96.8,127,36.6  /  127,36.6  /  127
,White (Men) New 2018,M,71,71.0,94.6,128,36.9  /  129,34.1  /  126
,Yellow (Men) New 2018,M,71,69.3,92.3,124,35.9  /  124,33.4  /  124
,Red (Men) New 2018,M,69,67.5,90.0,120,34.9  /  122,32.6  /  118
,White (Women) New,F,74,77.2,109.1,135,40.3  /  144,36.9  /  126
,Red 9 Hole,F,74,76.6,108.4,135,38.3  /  135,38.3  /  135
,Yellow (Women) New,F,73,75.2,106.1,131,39.3  /  139,35.9  /  123
,Red (Women) New,F,72,73.1,103.0,127,38.3  /  135,34.8  /  119
Kilspindie,White 9 Hole Composite,M,72,70.8,92.0,114,35.4  /  114,35.4  /  114
,Yellow 9 Hole Composite,M,72,69.2,89.6,110,34.6  /  110,34.6  /  110
,White,M,69,67.0,87.1,108,34.1  /  114,32.9  /  102
,Yellow,M,69,65.7,85.4,106,33.4  /  112,32.3  /  100
,Red,M,69,65.3,84.7,105,33.2  /  111,32.1  /  98
,Blue,M,57,56.5,72.2,84,29.1  /  91,27.4  /  77
,Red 9 Hole Composite,F,74,74.2,104.4,128,37.1  /  128,37.1  /  128
,White,F,72,72.0,101.7,126,36.9  /  131,35.1  /  120
,Yellow,F,70,70.5,99.3,122,36.1  /  127,34.4  /  117
,Red,F,70,69.8,98.4,121,35.8  /  127,34.0  /  115
,Blue,F,57,58.0,80.2,95,29.7  /  98,28.3  /  91
Longniddry,White 2014,M,68,70.8,93.1,121,35.4  /  123,35.4  /  118
,Yellow 2014,M,68,69.8,91.8,119,35.1  /  121,34.7  /  116
,Red (Men) 2014,M,68,68.6,90.2,116,34.7  /  119,33.9  /  113
,Blue (Men) 2014,M,68,65.7,86.2,111,33.6  /  114,32.1  /  107
,Red (Women) 2014,F,73,74.2,104.6,129,37.4  /  127,36.8  /  131
,Blue (Women) 2014,F,69,70.6,97.3,114,36.0  /  119,34.6  /  108
Luffness New,Blue,M,70,72.4,95.4,124,35.8  /  123,36.6  /  125
,Blue Composite 9 Hole,M,70,71.6,93.6,119,35.8  /  119,35.8  /  119
,White,M,70,69.5,91.5,118,34.5  /  117,35.0  /  119
,White Composite 9 Hole,M,70,68.6,89.8,114,34.3  /  114,34.3  /  114
,Yellow,M,70,67.9,88.9,113,33.8  /  114,34.1  /  112
,Yellow Composite 9 Hole,M,70,67.4,87.8,110,33.7  /  110,33.7  /  110
,Red,F,72,72.8,103.4,130,36.3  /  128,36.5  /  131
,Red: Compositite 9 Hole Rating,F,72,72.2,102.6,129,36.1  /  129,36.1  /  129
Muirfield,White,M,71,73.8,100.1,142,37.1  /  138,36.7  /  145
,Boxes,M,71,72.5,98.4,139,36.5  /  136,36.0  /  142
,Blue,M,71,70.4,94.8,132,35.8  /  123,34.6  /  140
,Blue,F,71,76.3,109.3,140,38.6  /  142,37.7  /  138
Musselburgh,Black 2016,M,71,72.9,97.4,132,36.6  /  127,36.3  /  137
,White 2016,M,71,72.4,96.7,131,36.1  /  125,36.3  /  137
,Yellow 2016,M,69,70.2,93.7,127,34.9  /  121,35.3  /  132
,Red (Men) 2016,M,68,67.4,90.1,122,33.6  /  116,33.8  /  128
,Blue (Men) 2016,M,67,64.2,85.5,115,32.0  /  109,32.2  /  121
,Red 2015,F,75,73.5,103.6,128,36.6  /  129,36.9  /  126
,Blue (Women) 2015,F,69,69.5,97.5,119,34.6  /  120,34.9  /  118
Musselburgh Old,White 2018,M,68,69.6,91.6,118,34.8  /  118,34.8  /  118
,Yellow 2018,M,66,67.6,89.0,115,33.8  /  115,33.8  /  115
,Red 2018,F,72,72.4,102.0,126,36.2  /  126,36.2  /  126
North Berwick,Black 2016,M,71,72.9,97.1,131,36.8  /  130,36.1  /  131
,White 2016,M,71,72.5,96.5,130,36.5  /  129,36.0  /  130
,Blue 2016,M,71,71.0,94.6,127,35.9  /  125,35.1  /  129
,Blue 9 Hole Composite,M,68,69.8,91.4,116,34.9  /  116,34.9  /  116
,Red 2016,M,68,69.1,91.5,121,34.6  /  116,34.5  /  125
,Yellow 2016,M,65,64.1,84.7,111,32.0  /  111,32.1  /  111
,White 2016,F,75,78.4,111.5,141,39.3  /  142,39.1  /  139
,Blue 2016,F,74,76.4,109.0,138,38.5  /  138,37.9  /  138
,Red 2016,F,74,74.0,105.5,134,36.9  /  132,37.1  /  135
,Red 9 hole Composite 2016,F,74,73.6,104.4,131,36.8  /  131,36.8  /  131
,Yellow 2016,F,67,67.9,94.5,113,34.1  /  109,33.8  /  116
Royal Musselburgh,White 2017,M,70,69.9,93.2,126,35.1  /  126,34.8  /  125
,Yellow 2017,M,70,68.8,91.6,123,34.6  /  124,34.2  /  122
,Red 2017,F,73,72.8,102.9,128,36.8  /  129,36.0  /  126
The Renaissance,Blue,M,71,75.5,100.7,136,38.4  /  137,37.1  /  135
,"White 9 Hole 1-6,16-18",M,72,74.2,99.0,133,37.1  /  133,37.1  /  133
,White,M,71,73.2,97.8,132,37.2  /  133,36.0  /  131
,White 9 Hole 7-15,M,70,72.6,97.0,131,36.3  /  131,36.3  /  131
,West,M,71,72.5,96.5,130,37.2  /  132,35.3  /  127
,East,M,71,72.2,96.0,129,36.5  /  129,35.7  /  128
,"Yellow 9 Hole 1-6,16-18",M,72,71.4,94.8,126,35.7  /  126,35.7  /  126
,Yellow (Men),M,71,70.2,93.6,126,35.7  /  127,34.5  /  125
,Yellow 9 Hole 7-15,M,70,69.6,92.6,124,34.8  /  124,34.8  /  124
,Red (Men),M,71,66.8,88.8,118,34.0  /  118,32.8  /  118
,"Yellow 9 Hole 1-6,16-18",F,72,76.6,108.0,133,38.3  /  133,38.3  /  133
,Yellow (Women),F,71,75.8,107.2,134,38.7  /  136,37.1  /  131
,Yellow 9 Hole 7-15,F,70,75.4,106.6,132,37.7  /  132,37.7  /  132
,"Red 9 Hole 1-6, 16-18",F,72,73.0,103.0,127,36.5  /  127,36.5  /  127
,Red (Women),F,71,71.7,101.2,125,36.6  /  129,35.1  /  121
,Red 9 Hole 7-15,F,70,70.6,99.4,122,35.3  /  122,35.3  /  122
Winterfield,White 2021,M,65,65.2,84.7,106,32.5  /  101,32.7  /  110
,Yellow 2021,M,65,63.8,82.8,103,31.7  /  98,32.1  /  107
,Red 2021,M,65,63.0,81.6,100,31.4  /  97,31.6  /  103
,White 2021,F,71,70.1,97.1,115,35.2  /  111,34.9  /  118
,Yellow 2021,F,69,68.3,94.3,111,34.3  /  107,34.0  /  114
,Red 2021,F,68,67.1,92.6,108,33.8  /  106,33.3  /  110
