,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Monifieth - Ashludie,White (New),M,68,65.2,85.4,110,32.5  /  109,32.7  /  111
,Red (New),F,69,68.3,96.2,120,33.8  /  119,34.5  /  120
Monifieth - Medal,White 2011,M,71,72.4,96.9,132,37.0  /  139,35.4  /  125
,Yellow 2011,M,71,71.4,95.5,130,36.5  /  137,34.9  /  123
,Red (Men) 2011,M,71,69.4,92.8,126,35.4  /  132,34.0  /  119
,Red,F,73,74.5,106.0,134,38.1  /  138,36.5  /  129
Montrose - 1562 Course,White,M,71,71.7,95.6,129,35.8  /  131,35.9  /  126
,Yellow,M,71,70.3,93.7,126,35.2  /  129,35.1  /  123
,Green,M,69,67.6,89.8,119,33.4  /  119,34.2  /  119
,Winter Yellow,M,69,67.5,89.8,120,33.9  /  123,33.6  /  117
,Winter Green,M,69,66.9,88.8,118,33.3  /  119,33.6  /  116
,white,F,76,78.2,109.9,135,38.6  /  132,39.6  /  137
,Yellow,F,74,76.4,107.2,131,37.9  /  129,38.5  /  132
,Green,F,73,73.2,102.3,123,35.7  /  120,37.5  /  126
,Winter Green,F,72,72.4,101.1,122,35.6  /  120,36.8  /  124
Montrose - Broomfield,White,M,65,62.8,81.2,100,31.4  /  98,31.4  /  101
,Blue,M,65,62.0,80.1,98,31.0  /  98,31.0  /  97
,Blue Winter,M,64,61.0,78.4,94,30.6  /  95,30.4  /  93
,White,F,66,67.2,93.4,111,33.9  /  112,33.3  /  110
,Blue,F,66,66.0,91.4,108,33.4  /  109,32.6  /  106
,Blue Winter,F,66,64.3,88.9,105,32.5  /  106,31.8  /  103
Panmure - Barry,Black 2019,M,70,73.0,97.6,133,35.8  /  129,37.2  /  136
,White 2019,M,70,72.2,96.4,130,35.5  /  128,36.7  /  132
,Blue 2019,M,70,71.0,94.8,128,34.9  /  126,36.1  /  130
,Yellow (Men) 2019,M,70,69.1,92.2,125,34.0  /  122,35.1  /  127
,Womens Open Qualifying,F,70,77.6,111.6,144,38.2  /  143,39.4  /  145
,Blue (Women) 2019,F,74,76.9,110.5,143,37.7  /  142,39.2  /  143
,Yellow (Women) 2019,F,74,74.5,106.9,138,36.6  /  137,37.9  /  138
,Yellow 9 Hole Composite,F,70,74.2,106.2,136,37.1  /  136,37.1  /  136
,Green 9 Hole Composite,F,68,67.0,96.2,124,33.5  /  124,33.5  /  124
,Green 2019,F,69,66.8,95.4,122,32.5  /  120,34.3  /  123
Piperdam Leisure Resort - New,Black,M,71,71.0,94.1,125,35.8  /  127,35.2  /  122
,White,M,71,70.3,93.1,123,35.4  /  125,34.9  /  121
,Blue,M,71,68.8,91.0,120,34.5  /  121,34.3  /  118
,Red (Provisional),F,72,69.5,97.9,121,34.8  /  121,34.7  /  120
