,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow 2019,M,66,64.2,86.6,121,32.1  /  121,32.1  /  121
,White 2019,F,68,70.2,99.4,124,35.1  /  124,35.1  /  124
,Red 2019,F,68,68.4,96.8,120,34.2  /  120,34.2  /  120
,Yellow 2019,F,68,68.0,96.6,121,34.0  /  121,34.0  /  121
Newton Stewart,White,M,69,68.5,90.8,121,34.6  /  120,33.9  /  121
,White 9 Hole composite,M,70,68.2,90.0,117,34.1  /  117,34.1  /  117
,Yellow,M,68,66.9,88.9,118,33.9  /  119,33.0  /  117
,Yellow 9 hole composite,M,68,66.2,87.4,114,33.1  /  114,33.1  /  114
,Red,F,69,69.3,96.4,115,35.7  /  116,33.6  /  114
,Red 9 Hole Composite,F,68,68.6,96.0,116,34.3  /  116,34.3  /  116
Portpatrick,White 2019,M,70,69.2,91.5,120,35.4  /  125,33.8  /  115
,Yellow 2019,M,70,68.0,89.4,115,34.7  /  118,33.3  /  112
,Red 2019,F,70,70.4,98.3,119,36.0  /  125,34.4  /  112
Sanquhar,White 2014,M,67,67.4,89.8,121,33.8  /  122,33.6  /  119
,Red 2014,F,70,70.4,100.2,126,35.2  /  126,35.2  /  126
Southerness,Blue 2016,M,69,73.3,98.0,133,37.1  /  130,36.2  /  136
,White 2016,M,69,72.6,96.9,131,36.5  /  129,36.1  /  133
,Yellow 2016,M,69,70.6,94.1,127,35.5  /  123,35.1  /  130
,Red (Men) 2016,M,69,68.3,91.0,122,34.2  /  119,34.1  /  125
,Red 2016,F,73,73.4,104.6,132,36.8  /  131,36.6  /  133
St Medan,White,M,64,62.8,82.1,104,31.4  /  107,31.4  /  101
,Yellow,M,64,62.4,81.5,103,31.3  /  105,31.1  /  100
,Red,F,67,65.3,90.1,105,33.0  /  103,32.3  /  107
Stranraer,White 2018,M,70,72.2,96.7,132,35.8  /  126,36.4  /  138
,Yellow 2018,M,70,71.0,95.1,130,35.1  /  123,35.9  /  137
,Red 2018,F,72,74.4,106.0,134,37.1  /  135,37.3  /  133
Thornhill,White 2016,M,71,70.3,94.1,128,34.3  /  125,36.0  /  131
,Yellow 2016,M,71,68.9,92.1,125,33.8  /  123,35.1  /  127
,Red 2016,F,73,71.4,101.0,126,35.1  /  125,36.3  /  126
Wigtown & Bladnoch,Medal 2017,M,68,66.8,88.0,114,33.4  /  114,33.4  /  114
,Red 2018,F,72,70.6,98.4,118,35.3  /  118,35.3  /  118
Wigtownshire County,White 9 Hole composite,M,70,71.6,95.4,128,35.8  /  128,35.8  /  128
,Yellow 9 hole composite,M,70,70.0,93.2,125,35.0  /  125,35.0  /  125
,White 2018,M,70,69.6,92.5,123,35.6  /  128,34.0  /  118
,Yellow 2018,M,70,68.3,91.1,123,34.9  /  127,33.4  /  118
,Red 9 Hole Composite,F,74,74.2,104.2,128,37.1  /  128,37.1  /  128
,Red 2018,F,72,71.9,101.8,127,36.6  /  129,35.3  /  125
