,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Rauðir teigar konur,F,71,70.4,98.7,120,34.5  /  117,35.9  /  123
,Gull teigar konur,F,71,61.5,84.6,98,30.1  /  96,31.4  /  100
GC Reykjavik - Korpúlfsstaðir 2010,Sjórinn-Áin-hvítir karlar,M,72,73.0,96.5,127,36.3  /  124,36.7  /  129
,Sjórinn-Áin-hvítur karlar,M,72,73.0,96.5,127,36.3  /  124,36.7  /  129
,Áin-Landið-hvítur karlar,M,72,72.7,96.1,126,36.7  /  129,36.0  /  123
,Sjórinn-Landið-hvítur karlar,M,72,72.3,95.2,124,36.3  /  124,36.0  /  123
,Sjórinn-Áin-gulir karlar,M,72,70.5,93.2,123,35.0  /  119,35.5  /  126
,Áin-Landið-gulur karlar,M,72,70.5,94.2,128,35.5  /  126,35.0  /  129
,Sjórinn-Landið-gulur karlar,M,72,70.0,93.0,124,35.0  /  119,35.0  /  129
,Áin-Landið-blár karlar,M,72,68.2,90.6,120,33.9  /  119,34.3  /  121
,Sjórinn-Landið-blár karlar,M,72,68.2,90.3,119,33.9  /  116,34.3  /  121
,Sjórinn-Áin-bláir karlar,M,72,67.8,89.7,118,33.9  /  116,33.9  /  119
,Sjórinn-Landið-rauður karlar,M,72,65.9,85.8,107,33.1  /  111,32.8  /  103
,Sjórinn-Áin-rauðir karlar,M,72,65.8,87.1,115,33.1  /  111,32.7  /  119
,Áin-Landið-rauður karlar,M,72,65.5,86.3,111,32.7  /  119,32.8  /  103
,Áin-Landið-gull karlar,M,72,61.7,81.1,104,31.2  /  114,30.5  /  94
,Sjórinn-Áin-gull karlar,M,72,61.5,81.4,106,30.5  /  99,31.0  /  113
,Sjórinn-Landið-gull karlar,M,72,61.0,79.1,97,30.5  /  99,30.5  /  94
,Áin (10-18) hvítur,M,36,36.7,48.7,129,36.7  /  129,/
,Sjórinn (1-9) hvítur,M,36,36.3,47.8,124,36.3  /  124,/
,Landið (19-27) hvítur,M,36,36.0,47.4,123,36.0  /  123,/
,Áin (10-18) gulur,M,36,35.5,47.2,126,35.5  /  126,/
,Landið (19-27) gulur,M,36,35.0,47.0,129,35.0  /  129,/
,Sjórinn (1-9) gulur,M,36,35.0,46.0,119,35.0  /  119,/
,Landið (19-27) blár karlar,M,36,34.3,45.5,121,34.3  /  121,/
,Sjórinn (1-9) blár karlar,M,36,33.9,44.7,116,33.9  /  116,/
,Áin (10-18) blár karlar,M,36,33.9,45.0,119,33.9  /  119,/
,Sjórinn (1-9) rauður karlar,M,36,33.1,43.4,111,33.1  /  111,/
,Landið (19-27) rauður karlar,M,36,32.8,42.4,103,32.8  /  103,/
,Áin (10-18) rauður karlar,M,36,32.7,43.8,119,32.7  /  119,/
,Áin (10-18) Gull karlar,M,36,31.0,41.5,113,31.0  /  113,/
,Landið (19-27) Gull karlar,M,36,30.5,39.2,94,30.5  /  94,/
,Sjórinn (1-9) gull karlar,M,36,30.5,39.7,99,30.5  /  99,/
,Áin-Landið-blár konur,F,72,73.6,103.7,128,36.8  /  131,36.8  /  125
,Sjórinn-Áin-blár konur,F,72,73.4,103.6,129,36.6  /  126,36.8  /  131
,Sjórinn-Landið-blár konur,F,72,73.4,102.9,126,36.6  /  126,36.8  /  125
,Sjórinn-Áin-rauður konur,F,72,71.2,99.6,121,35.9  /  118,35.3  /  124
,Sjórinn-Landið-rauður konur,F,72,71.1,99.8,122,35.9  /  118,35.2  /  126
,Áin-Landið-rauðir konur,F,72,70.5,100.0,125,35.3  /  124,35.2  /  126
,Sjórinn-Áin-gull konur,F,72,64.4,89.4,105,31.7  /  99,32.7  /  111
,Áin-Landið-gull konur,F,72,64.2,90.7,112,32.7  /  111,31.5  /  112
,Sjórinn-Landið-gull konur,F,72,63.2,88.3,106,31.7  /  99,31.5  /  112
,Áin (10-18) blár konur,F,36,36.8,52.2,131,36.8  /  131,/
,Landið (19-27) blár konur,F,36,36.8,51.5,125,36.8  /  125,/
,Sjórinn (1-9) blár konur,F,36,36.6,51.4,126,36.6  /  126,/
,Sjórinn (1-9) rauður konur,F,36,35.9,49.8,118,35.9  /  118,/
,Áin (10-18) rauður konur,F,36,35.3,49.9,124,35.3  /  124,/
,Landið (19-27) rauður konur,F,36,35.2,50.1,126,35.2  /  126,/
,Áin (10-18) Gull konur,F,36,32.7,45.8,111,32.7  /  111,/
,Sjórinn (1-9) gull konur,F,36,31.7,43.4,99,31.7  /  99,/
,Landið (19-27) Gull kvenna,F,36,31.5,44.7,112,31.5  /  112,/
