,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,White,M,71,70.6,92.7,119,36.0  /  126,34.6  /  112
,Red/Gray,M,71,65.5,87.5,119,33.3  /  121,32.2  /  116
,Red/Gray,F,73,70.9,98.7,118,35.9  /  120,35.0  /  116
Anglebrook Country Club,Black,M,72,74.6,100.0,137,37.2  /  136,37.4  /  138
,Purple,M,72,72.7,96.7,130,36.1  /  128,36.6  /  131
,Grey,M,72,71.0,94.8,127,35.2  /  126,35.8  /  128
,Grey,F,72,75.6,110.4,148,37.3  /  143,38.3  /  152
,Green,F,72,72.2,103.3,132,35.5  /  130,36.7  /  134
,Red,F,72,68.6,96.8,120,34.6  /  121,34.0  /  118
Apawamis Club,Red,M,72,73.4,100.7,148,36.3  /  144,37.1  /  151
,Knowles,M,72,71.6,98.7,146,35.5  /  142,36.1  /  150
,Green 2021,M,72,71.2,97.1,140,35.4  /  135,35.8  /  144
,Green,M,72,71.0,97.7,143,35.3  /  140,35.7  /  146
,Hotchkiss,M,72,70.0,95.3,136,35.1  /  140,34.9  /  132
,White,M,72,68.5,92.8,131,34.0  /  130,34.5  /  131
,Choate,M,72,66.9,90.4,127,33.0  /  125,33.9  /  128
,Yellow,M,72,65.4,87.9,122,32.9  /  118,32.5  /  125
,Men's - Family Tee Yellow,M,61,61.9,67.1,121,31.2  /  123,30.7  /  119
,Men's - Family Tee Blue,M,57,56.8,62.7,116,28.7  /  118,28.1  /  114
,White 2021 (W),F,73,74.9,107.5,138,37.4  /  138,37.5  /  138
,White,F,73,74.5,107.1,139,37.1  /  135,37.4  /  142
,Choate,F,73,72.8,104.7,136,36.1  /  129,36.7  /  142
,Yellow,F,73,70.2,100.2,127,35.1  /  123,35.1  /  131
,Women's - Family Tee Gold,F,72,65.9,92.0,111,33.3  /  113,32.6  /  109
,Women's - Family Tee Blue,F,72,60.0,83.1,98,30.4  /  105,29.6  /  91
Apple Greens Golf Course - East,Blue,M,70,71.6,95.4,128,35.8  /  128,35.8  /  128
,White,M,70,70.8,94.6,127,35.4  /  127,35.4  /  127
,Gold,M,70,65.0,86.4,115,32.5  /  115,32.5  /  115
,Gold,F,70,69.2,95.0,109,34.6  /  109,34.6  /  109
,Red,F,70,65.8,91.0,107,32.9  /  107,32.9  /  107
Apple Greens Golf Course - East/One,Blue,M,71,72.3,97.0,133,35.8  /  128,36.5  /  137
,White,M,71,70.7,94.8,130,35.4  /  127,35.3  /  132
,Gold,M,71,67.1,89.5,121,33.6  /  118,33.5  /  124
,Gold,F,71,71.2,97.5,112,34.6  /  109,36.6  /  115
,Red,F,71,67.9,93.2,108,32.9  /  107,35.0  /  108
Apple Greens Golf Course - One,Blue,M,72,73.0,98.4,137,36.5  /  137,36.5  /  137
,White,M,72,70.6,95.2,132,35.3  /  132,35.3  /  132
,Gold,M,72,67.4,90.8,126,33.7  /  126,33.7  /  126
,Gold,F,72,73.0,100.2,115,36.5  /  115,36.5  /  115
,Red,F,72,70.0,95.4,108,35.0  /  108,35.0  /  108
Apple Greens Golf Course - One/Two,Blue,M,71,72.0,97.4,137,36.5  /  137,35.5  /  137
,White,M,71,70.1,94.6,132,35.3  /  132,34.8  /  131
,Gold,M,71,66.3,89.0,122,33.5  /  124,32.8  /  120
,Gold,F,71,71.2,97.8,113,36.5  /  115,34.7  /  110
,Red,F,71,68.2,93.4,107,35.0  /  108,33.2  /  106
Apple Greens Golf Course - Two,Blue,M,70,71.0,96.4,137,35.5  /  137,35.5  /  137
,White,M,70,69.6,94.0,131,34.8  /  131,34.8  /  131
,Gold,M,70,65.6,88.3,123,32.8  /  122,32.8  /  123
,Gold,F,70,69.4,95.4,110,34.7  /  110,34.7  /  110
,Red,F,70,66.4,91.4,106,33.2  /  106,33.2  /  106
Apple Greens Golf Course - Two/East,Blue,M,70,71.3,96.0,133,35.5  /  137,35.8  /  128
,White,M,70,70.2,94.2,129,34.8  /  131,35.4  /  127
,Gold,M,70,66.4,88.5,119,32.8  /  120,33.6  /  118
,Gold,F,70,69.3,95.0,110,34.7  /  110,34.6  /  109
,Red,F,70,66.1,91.2,107,33.2  /  106,32.9  /  107
Ardsley Country Club,Back,M,71,72.9,99.0,140,36.8  /  142,36.1  /  138
,Middle,M,71,72.0,97.8,138,36.3  /  140,35.7  /  136
,Senior,M,71,69.6,93.7,130,35.3  /  131,34.3  /  128
,Red,M,71,66.5,89.5,124,33.4  /  125,33.1  /  122
,Red - Back,F,72,73.9,105.2,133,37.0  /  130,36.9  /  136
,Red,F,72,72.9,103.5,130,36.9  /  127,36.0  /  132
,Senior,F,10,69.8,98.1,120,35.7  /  126,34.1  /  114
Arrowhead Golf Club - Arrowhead GC,Blue,M,72,71.9,95.7,128,35.9  /  129,36.0  /  127
,White,M,72,70.3,93.7,126,35.0  /  127,35.3  /  125
,Gold,M,72,67.5,89.3,117,33.6  /  117,33.9  /  117
,Red,F,72,68.7,85.8,115,34.3  /  115,34.4  /  115
Atlantic Golf Club,Black,M,72,74.7,100.6,140,37.4  /  141,37.3  /  139
,Blue,M,72,72.6,97.2,134,36.4  /  136,36.2  /  131
,Founders,M,72,71.0,95.0,130,35.8  /  132,35.2  /  127
,Gray,M,72,70.6,94.2,128,35.6  /  131,35.0  /  124
,Governor's Course,M,72,66.7,89.1,121,33.8  /  122,32.9  /  119
,Green,M,72,65.8,87.0,115,33.4  /  115,32.4  /  114
,Gray,F,72,76.0,108.0,136,38.1  /  134,37.9  /  137
,Green,F,72,70.8,100.2,125,35.7  /  126,35.1  /  124
Attica's 10th Hole and Golf Course,Blue,M,70,69.6,91.0,115,34.8  /  115,34.8  /  115
,Blue-White,M,70,67.7,88.9,114,34.8  /  115,32.9  /  113
,White,M,70,65.8,86.8,113,32.9  /  113,32.9  /  113
,Red,M,70,64.8,85.6,112,32.4  /  112,32.4  /  112
,Blue,F,72,74.2,104.0,126,37.1  /  126,37.1  /  126
,White,F,72,69.6,97.0,116,34.8  /  116,34.8  /  116
,Red-White Combo,F,72,69.1,96.2,115,34.3  /  114,34.8  /  116
,Red,F,72,68.6,95.4,114,34.3  /  114,34.3  /  114
Audubon G C,White,M,71,70.2,90.0,113,35.0  /  107,35.2  /  118
,Gold,M,71,66.6,86.0,105,33.6  /  101,33.0  /  108
,Red,M,71,62.6,80.3,96,31.8  /  94,30.8  /  97
,Red,F,71,66.7,90.0,99,34.0  /  101,32.7  /  97
"Ausable Club, The",White,M,66,62.6,85.3,123,31.3  /  122,31.3  /  123
,Red,F,69,64.7,93.6,123,32.3  /  122,32.4  /  123
Baiting Hollow Club,Blue,M,72,72.8,98.3,137,37.1  /  139,35.7  /  135
,Blue / White,M,72,72.3,97.4,135,36.6  /  137,35.7  /  133
,White 2021 (M),M,72,72.1,97.1,135,36.1  /  135,36.0  /  135
,White,M,72,71.7,96.4,133,36.1  /  136,35.6  /  129
,Green,M,72,69.6,93.6,128,35.1  /  130,34.5  /  126
,Gold,M,72,67.3,90.0,122,34.0  /  124,33.3  /  119
,Green,F,72,74.3,105.0,130,37.4  /  133,36.9  /  127
,Gold,F,72,70.8,99.9,124,36.0  /  128,34.8  /  119
,Silver 2021 (W),F,72,67.0,95.1,119,33.7  /  120,33.3  /  118
,Silver,F,72,65.4,93.0,117,32.6  /  117,32.8  /  116
Ballston Spa CC - Ballston Spa C. C,Blue,M,71,70.6,94.5,129,34.8  /  125,35.8  /  132
,White,M,71,68.8,92.3,127,33.9  /  127,34.9  /  126
,Gold,M,71,67.2,89.1,118,32.9  /  118,34.3  /  117
,White,F,74,74.1,105.5,133,36.5  /  129,37.6  /  137
,Red,F,74,71.9,101.5,126,35.4  /  120,36.5  /  131
Barker Brook Golf Club,Blue,M,72,72.0,95.5,126,35.0  /  119,37.0  /  133
,White,M,72,70.5,93.6,124,34.5  /  116,36.0  /  132
,Gold,M,72,67.5,89.7,120,33.2  /  114,34.3  /  125
,Red,F,72,68.1,94.8,114,34.4  /  109,33.7  /  118
Bartlett C C,Black,M,70,71.5,94.3,123,35.9  /  130,35.6  /  116
,Gray,M,70,69.9,92.4,121,35.3  /  127,34.6  /  115
,Gray/Bronze Combo,M,70,69.1,90.9,118,35.0  /  124,34.1  /  111
,Bronze,M,70,67.0,88.2,115,33.8  /  116,33.2  /  113
,Green,M,70,64.5,84.2,107,32.1  /  113,32.4  /  101
,Gray,F,71,75.3,105.7,129,37.9  /  133,37.4  /  125
,Green,F,71,69.3,96.0,115,34.7  /  114,34.6  /  115
Batavia Country Club,Blue,M,72,74.1,97.9,128,37.9  /  130,36.2  /  126
,White,M,72,71.2,94.0,123,35.3  /  119,35.9  /  126
,Gold,M,72,68.1,89.7,116,33.9  /  115,34.2  /  117
,Red,M,72,65.2,85.0,107,32.6  /  108,32.6  /  105
,Gold,F,72,74.1,102.9,123,36.9  /  120,37.2  /  125
,Red,F,72,70.0,97.8,118,35.2  /  116,34.8  /  120
Bath Country Club,Blue,M,71,70.7,94.9,130,35.4  /  132,35.3  /  128
,White,M,71,68.9,91.9,124,34.6  /  123,34.3  /  125
,Gold,M,71,64.9,86.0,114,32.1  /  114,32.8  /  113
,Silver,M,71,58.9,76.5,95,29.6  /  97,29.3  /  93
,Red,F,72,69.9,98.6,122,34.6  /  119,35.3  /  125
,Silver,F,71,59.4,82.5,98,29.9  /  98,29.5  /  98
Battenkill Country Club,White / Blue,M,70,68.9,91.9,124,34.6  /  125,34.3  /  123
,Black / Silver,M,70,66.1,87.3,114,33.1  /  115,33.0  /  113
,Red / Yellow,F,70,68.8,96.6,118,34.7  /  122,34.1  /  114
Battle Island State Golf Course,Blue,M,72,69.0,90.7,117,33.8  /  113,35.2  /  121
,White,M,72,67.7,88.6,113,33.1  /  108,34.6  /  117
,Gold,M,72,63.5,82.2,101,31.0  /  96,32.5  /  105
,White,F,72,73.5,102.2,122,35.7  /  119,37.8  /  125
,Red,F,72,67.4,93.9,113,32.4  /  105,35.0  /  120
,Gold,F,72,67.4,93.9,113,32.4  /  105,35.0  /  120
Bay Breeze Links,Gold,M,74,73.6,95.8,119,36.8  /  119,36.8  /  119
,Blue,M,74,70.6,91.0,110,35.3  /  110,35.3  /  110
,Green,M,74,67.2,86.2,102,33.6  /  102,33.6  /  102
,Black,M,74,63.2,81.0,96,31.6  /  96,31.6  /  96
,Green,F,74,72.8,99.6,114,36.4  /  114,36.4  /  114
,Black,F,74,67.8,92.8,106,33.9  /  106,33.9  /  106
Beaver Island Golf Course - Beaver Island GC,White,M,72,71.4,94.3,124,36.5  /  125,34.9  /  122
,Yellow,M,72,68.6,90.7,119,34.7  /  123,33.9  /  115
,Red,F,72,75.0,104.9,127,38.1  /  130,36.9  /  124
,Yellow,F,72,74.4,104.3,127,37.8  /  129,36.6  /  125
Beaver Meadows Golf Club,Black,M,72,73.0,97.0,129,37.0  /  131,36.0  /  127
,Blue,M,72,70.5,93.4,124,35.7  /  125,34.8  /  122
,White,M,72,69.1,91.7,122,34.8  /  124,34.3  /  119
,Gold,M,72,66.7,88.2,116,33.4  /  118,33.3  /  114
,Green,M,72,64.5,85.2,112,32.3  /  112,32.2  /  111
,White,F,72,74.8,104.7,127,37.8  /  127,37.0  /  126
,Gold,F,72,71.7,100.0,120,36.0  /  120,35.7  /  120
,Green,F,72,68.9,96.2,116,34.5  /  118,34.4  /  114
Bedford Golf & Tennis Club,Black,M,72,72.8,99.4,142,36.5  /  144,36.3  /  140
,Blue,M,72,71.9,98.0,140,35.9  /  141,36.0  /  139
,White,M,72,70.3,95.5,135,35.3  /  136,35.0  /  134
,Green,M,72,68.1,91.8,129,34.4  /  133,33.7  /  124
,Red,M,72,66.8,89.7,124,33.9  /  128,32.9  /  119
,Yellow,M,72,63.6,84.4,112,31.6  /  116,32.0  /  108
,White,F,73,77.9,112.5,147,39.4  /  150,38.5  /  143
,Red,F,73,72.6,104.4,135,37.2  /  139,35.4  /  131
,Red Alternate,F,72,72.2,103.7,134,36.8  /  137,35.4  /  131
,Yellow,F,73,68.5,96.8,120,34.1  /  121,34.4  /  119
Beekman Golf Course - Highland,Blue,M,72,71.4,94.9,127,35.7  /  127,35.7  /  126
,White,M,72,68.6,91.5,123,34.3  /  119,34.3  /  127
,Gold,M,66,65.8,86.3,112,32.9  /  111,32.9  /  112
,White,F,0,72.8,83.8,125,36.4  /  125,36.4  /  125
,Red,F,0,68.0,92.2,115,34.0  /  115,34.0  /  115
,Junior,F,0,55.6,75.4,106,27.8  /  106,27.8  /  106
Beekman Golf Course - Highland-Valley,Blue,M,72,71.2,93.8,122,35.7  /  123,35.5  /  121
,White,M,72,69.0,91.7,123,34.3  /  127,34.7  /  118
,Gold,M,72,65.3,85.3,108,32.9  /  109,32.4  /  107
,Red,M,72,63.7,83.5,107,31.8  /  107,31.9  /  106
,Junior,M,0,54.5,68.3,98,27.2  /  98,27.3  /  98
,White,F,72,74.5,104.0,126,37.6  /  131,36.9  /  120
,Red,F,72,69.0,96.3,116,34.7  /  120,34.3  /  111
,Junior,F,0,55.9,75.3,105,27.8  /  105,28.1  /  104
Beekman Golf Course - Taconic,Blue,M,70,72.6,96.0,126,36.3  /  126,36.3  /  126
,White,M,68,70.4,93.2,123,35.2  /  123,35.2  /  123
,Gold,M,67,66.8,89.2,120,33.4  /  125,33.4  /  115
,Red,M,0,66.2,78.8,115,33.1  /  115,33.1  /  115
,Junior,M,0,55.4,68.2,103,27.7  /  103,27.7  /  103
,White,F,0,75.2,92.0,132,37.6  /  132,37.6  /  132
,Red,F,0,71.2,92.0,123,35.6  /  123,35.6  /  123
,Junior,F,0,55.2,83.6,109,27.6  /  109,27.6  /  109
Beekman Golf Course - Taconic-Highland,Blue,M,72,72.0,95.5,127,36.4  /  126,35.6  /  127
,White,M,72,69.5,92.4,124,35.2  /  124,34.3  /  123
,Gold,M,72,66.3,87.8,116,33.4  /  123,32.9  /  109
,Red,M,72,65.1,86.1,113,32.6  /  113,32.5  /  113
,Junior,M,0,55.0,68.3,101,27.5  /  101,27.5  /  101
,White,F,72,75.6,106.2,130,38.0  /  129,37.6  /  131
,Red,F,72,70.3,98.8,121,35.6  /  122,34.7  /  120
,Junior,F,0,55.4,75.3,107,27.7  /  107,27.7  /  107
Beekman Golf Course - Valley,Blue,M,72,72.2,94.5,120,36.1  /  121,36.1  /  119
,White,M,72,69.4,91.2,117,34.7  /  117,34.7  /  117
,Gold,M,66,64.6,84.2,105,32.4  /  107,32.4  /  107
,Red,M,0,63.4,78.8,104,31.7  /  104,31.7  /  104
,Junior,M,0,54.4,68.2,96,27.2  /  96,27.2  /  96
,White,F,0,71.6,92.0,121,35.8  /  121,35.8  /  121
,Red,F,0,67.6,92.0,113,33.8  /  113,33.8  /  113
,Junior,F,0,56.2,83.6,104,28.1  /  104,28.1  /  104
Beekman Golf Course - Valley-Taconic,Blue,M,72,71.8,94.8,124,35.5  /  121,36.3  /  126
,White,M,72,69.9,92.2,121,34.7  /  118,35.2  /  123
,Gold,M,72,65.8,87.1,115,32.4  /  107,33.4  /  123
,Red,M,72,64.8,85.2,110,32.4  /  110,32.4  /  110
,Junior,M,0,54.9,68.2,99,27.4  /  99,27.5  /  98
,White,F,72,74.9,104.3,125,36.9  /  120,38.0  /  129
,Red,F,72,69.9,97.4,117,34.3  /  111,35.6  /  122
,Junior,F,0,55.7,75.2,106,27.8  /  106,27.9  /  106
Bellevue Country Club,Blue,M,71,71.7,96.5,134,35.5  /  132,36.2  /  135
,White,M,71,70.3,94.5,130,34.7  /  129,35.6  /  131
,Gold,M,71,67.7,89.8,119,33.2  /  122,34.5  /  116
,Red,F,75,72.4,102.4,127,35.5  /  128,36.9  /  126
Bellport Golf Club,Black,M,71,71.5,96.4,135,36.0  /  127,35.5  /  142
,Blue,M,71,70.0,94.5,132,35.3  /  125,34.7  /  139
,Blue/White,M,71,68.5,91.6,126,34.6  /  124,33.9  /  127
,White,M,71,68.0,90.3,120,34.3  /  119,33.7  /  121
,Black,F,72,77.0,110.3,141,38.6  /  143,38.4  /  139
,Blue,F,72,75.1,107.4,137,37.6  /  135,37.5  /  139
,White,F,72,71.4,101.7,129,36.1  /  124,35.3  /  133
,Red,F,72,70.3,99.4,124,35.7  /  122,34.6  /  125
Bergen Point Golf Club,Black,M,71,73.2,97.5,130,37.0  /  132,36.2  /  128
,Blue,M,71,71.3,95.2,128,35.9  /  130,35.4  /  126
,Gold,M,71,70.2,93.5,126,35.4  /  127,34.8  /  124
,Red,M,71,68.1,90.4,121,34.4  /  120,33.7  /  121
,Red,F,71,73.2,102.6,126,36.9  /  125,36.3  /  126
Bethpage State Park - Black,Blue,M,71,77.5,106.5,155,38.6  /  155,38.9  /  155
,White,M,71,74.2,101.8,148,36.9  /  149,37.3  /  146
,Yellow,M,71,71.4,98.2,144,35.4  /  144,36.0  /  143
,Forward,F,71,76.8,112.0,150,38.0  /  151,38.8  /  149
Bethpage State Park - Blue,Blue 2017,M,72,72.3,96.6,130,36.7  /  131,35.6  /  128
,White,M,72,71.3,94.9,127,36.2  /  128,35.1  /  126
,Yellow,M,70,69.0,92.3,125,35.0  /  126,34.0  /  123
,Middle,F,72,76.6,107.1,130,38.7  /  131,37.9  /  128
,Forward,F,72,74.3,103.9,126,37.7  /  128,36.6  /  123
Bethpage State Park - Green,Blue,M,71,70.2,94.3,129,35.4  /  131,34.8  /  126
,White,M,71,68.9,92.7,127,34.8  /  129,34.1  /  125
,Yellow,M,71,67.6,90.5,123,34.4  /  128,33.2  /  117
,Middle,F,71,75.0,105.9,130,37.9  /  129,37.1  /  131
,Forward,F,71,72.6,102.4,125,37.1  /  125,35.5  /  125
Bethpage State Park - Red,Blue,M,70,74.4,99.3,133,36.6  /  130,37.8  /  136
,White,M,70,71.9,95.7,127,35.6  /  128,36.3  /  126
,Gold,M,70,69.2,91.7,120,33.9  /  123,35.3  /  117
,Middle,F,70,78.0,110.3,137,38.6  /  135,39.4  /  139
,Forward,F,70,74.1,104.0,128,36.8  /  126,37.3  /  129
Bethpage State Park - Yellow,Blue,M,71,69.6,92.0,120,34.6  /  119,35.0  /  121
,White,M,71,68.6,90.6,118,34.2  /  117,34.4  /  119
,Red,M,71,67.1,88.6,116,33.4  /  115,33.7  /  116
,Middle,F,71,75.0,105.2,128,37.2  /  125,37.8  /  131
,Forward,F,71,72.0,100.7,122,35.8  /  120,36.2  /  123
Big Oak Golf Course,Black,M,70,69.2,90.9,117,34.2  /  115,35.0  /  118
,White,M,70,67.3,88.4,114,33.6  /  112,33.7  /  115
,Yellow,M,70,63.7,83.4,106,32.2  /  103,31.5  /  109
,Red,F,70,65.0,88.1,98,31.9  /  82,33.1  /  114
Binghamton Country Club,Black,M,71,71.1,95.4,131,35.5  /  133,35.6  /  128
,Blue,M,71,70.0,94.0,129,34.9  /  131,35.1  /  127
,GREEN,M,71,67.1,90.2,125,33.4  /  127,33.7  /  122
,GOLD,M,71,63.9,86.1,120,31.8  /  121,32.1  /  118
,White,F,71,71.1,100.5,125,35.2  /  126,35.9  /  124
,Gold,F,71,69.1,97.7,122,34.8  /  126,34.3  /  117
Birch Run Golf Club,White,M,70,68.4,89.6,114,34.1  /  114,34.3  /  114
,Red,F,70,67.4,94.0,113,33.7  /  113,33.7  /  113
Blackhead Mountain Lodge & CC,Blue,M,72,69.3,93.2,129,34.6  /  126,34.7  /  131
,White,M,72,68.6,91.7,125,34.1  /  123,34.5  /  126
,Gold,M,72,66.2,89.1,124,33.4  /  122,32.8  /  125
,Red,F,72,68.7,97.3,122,34.4  /  125,34.3  /  118
Blind Brook Club,Black,M,71,72.1,96.5,131,36.7  /  134,35.4  /  128
,Blue,M,71,70.0,93.5,127,35.5  /  129,34.5  /  124
,White,M,71,68.6,91.3,123,34.6  /  123,34.0  /  122
,Green,M,71,64.5,85.9,116,32.4  /  119,32.1  /  113
,White,F,71,74.0,104.7,130,37.2  /  133,36.8  /  127
,Green,F,71,69.7,97.6,120,35.1  /  121,34.6  /  118
Blue Hill Golf Course - Average,Black,M,72,70.8,82.3,126,35.4  /  126,35.4  /  126
,Blue,M,70,70.2,78.2,124,35.1  /  124,35.1  /  124
,White,M,68,68.8,76.0,119,34.4  /  119,34.4  /  119
,Gold,M,66,66.4,74.0,108,33.2  /  108,33.2  /  108
,Blue,F,0,76.2,89.8,133,38.1  /  133,38.1  /  133
,White,F,0,74.6,93.0,128,37.3  /  128,37.3  /  128
,Gold,F,0,72.0,91.4,123,36.0  /  123,36.0  /  123
,Red,F,0,69.8,89.8,119,34.9  /  119,34.9  /  119
Blue Hill Golf Course - Lakeside,White,F,37,37.8,53.0,129,37.8  /  129,/
,Gold,F,36,36.2,50.9,125,36.2  /  126,/
,Red,F,36,34.9,48.7,117,34.9  /  117,/
Blue Hill Golf Course - Lakeside/Pines,Black,M,72,71.1,94.0,124,35.4  /  126,35.7  /  121
,Blue,M,72,70.6,93.2,122,35.1  /  125,35.5  /  118
,White,M,72,69.3,90.9,116,34.5  /  117,34.8  /  115
,Gold,M,72,67.4,86.9,105,33.6  /  102,33.8  /  107
,White,F,72,74.8,105.8,132,37.8  /  129,37.0  /  134
,Gold,F,72,72.0,102.3,129,36.2  /  126,35.8  /  131
,Red,F,72,70.2,98.8,122,34.9  /  117,35.3  /  126
Blue Hill Golf Course - Pines,White,F,37,37.0,52.8,134,37.0  /  134,/
,Gold,F,37,35.8,51.3,131,35.8  /  131,/
,Red,F,37,35.3,50.2,126,35.3  /  126,/
Blue Hill Golf Course - Pines/Woodlands,Black,M,72,70.8,93.9,126,35.7  /  121,35.1  /  130
,Blue,M,72,70.2,93.2,124,35.6  /  118,34.6  /  129
,White,M,72,68.8,91.2,121,34.8  /  115,34.0  /  127
,Gold,M,72,65.8,86.3,111,33.8  /  107,32.0  /  114
,White,F,72,73.8,104.7,131,36.9  /  135,36.9  /  127
,Gold,F,72,70.3,99.9,126,35.8  /  131,34.5  /  120
,Red,F,72,69.3,97.4,120,35.3  /  125,34.0  /  114
Blue Hill Golf Course - Woodlands,White,F,36,37.0,51.9,126,37.0  /  126,/
,Gold,F,35,34.5,48.6,120,34.5  /  120,/
,Red,F,34,34.0,47.5,114,34.0  /  114,/
Blue Hill Golf Course - Woodlands/Lakeside,Black,M,72,70.5,94.2,128,35.1  /  130,35.4  /  126
,Blue,M,72,69.8,93.4,127,34.7  /  129,35.1  /  125
,White,M,72,68.5,91.1,122,34.0  /  127,34.5  /  116
,Gold,M,72,65.8,85.9,108,32.0  /  114,33.8  /  102
,White,F,72,74.7,104.9,128,36.9  /  127,37.8  /  129
,Gold,F,72,70.6,99.6,123,34.5  /  120,36.1  /  126
,Red,F,72,68.8,96.0,116,34.0  /  114,34.8  /  117
Bluff Point Golf Resort,White,M,72,70.7,94.7,129,35.2  /  129,35.5  /  129
,White/Gold Combo,M,74,69.0,92.8,128,34.5  /  127,34.5  /  129
,Red/Gold,M,74,65.4,87.1,117,32.9  /  118,32.5  /  115
,Red,F,74,70.8,100.5,126,35.8  /  128,35.0  /  124
Bolivar Golf Club,White,M,72,68.8,93.3,132,34.6  /  133,34.2  /  130
,Gold,M,72,65.7,87.7,118,33.1  /  118,32.6  /  118
,Red,F,72,68.8,97.7,123,34.5  /  124,34.3  /  121
Bonnie Briar Country Club,Blue,M,71,71.9,97.5,138,35.5  /  137,36.4  /  138
,Blue/White,M,71,70.9,95.2,133,35.4  /  132,35.5  /  133
,White,M,71,70.2,94.7,132,34.7  /  136,35.5  /  128
,Green / White,M,71,68.2,91.8,127,33.9  /  128,34.3  /  126
,Green,M,71,67.1,90.3,125,33.6  /  129,33.5  /  121
,White,F,74,74.5,105.9,134,37.1  /  134,37.4  /  133
,Green,F,74,71.6,102.3,131,36.2  /  137,35.4  /  124
,Green / Gold,F,74,68.8,97.5,122,34.9  /  125,33.9  /  118
,Gold,F,74,65.9,93.8,118,33.0  /  119,32.9  /  117
Brae Burn Country Club,Black,M,72,73.9,100.1,142,36.6  /  145,37.3  /  138
,Blue,M,72,71.7,97.0,136,35.6  /  141,36.1  /  131
,Combination,M,72,70.5,95.7,136,35.0  /  137,35.5  /  135
,White,M,72,70.1,95.3,135,34.9  /  139,35.2  /  131
,Green,M,72,69.2,92.9,128,34.4  /  131,34.8  /  124
,White,F,73,77.4,111.4,145,38.5  /  148,38.9  /  141
,Red,F,73,73.0,103.9,131,36.2  /  130,36.8  /  132
Brae Burn Golf Course,White/Blue,M,69,67.1,88.1,113,33.1  /  109,34.0  /  117
,Yellow/White,M,68,64.4,84.0,106,31.3  /  102,33.1  /  109
,Red,M,68,61.2,79.8,100,30.6  /  100,30.6  /  100
,Yellow / White,F,72,69.2,97.2,119,33.3  /  114,35.9  /  123
,Red,F,72,65.0,91.0,110,32.5  /  110,32.5  /  110
Braemar Country Club,Blue,M,72,72.8,97.1,131,36.9  /  131,35.9  /  130
,White,M,72,71.2,93.8,122,35.9  /  122,35.3  /  122
,Gold,M,72,66.6,87.7,114,33.5  /  111,33.1  /  116
,Red,M,72,65.2,85.5,110,33.0  /  109,32.2  /  110
,White,F,72,77.2,108.2,132,38.9  /  134,38.3  /  129
,Gold,F,72,72.8,102.2,125,36.5  /  122,36.3  /  127
,Red,F,72,70.5,99.4,123,35.8  /  120,34.7  /  125
Brentwood Country Club,Blue,M,72,69.6,92.8,125,34.9  /  125,34.7  /  125
,White,M,72,67.8,90.3,121,34.1  /  124,33.7  /  118
