,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,BLUE,F,73,74.8,105.5,130,37.1  /  131,37.7  /  129
,WHITE,F,73,71.6,100.7,124,35.6  /  124,36.0  /  123
,WHITE/GREEN,F,73,69.5,97.2,118,34.5  /  117,35.0  /  118
,GREEN,F,73,65.6,92.1,113,32.8  /  117,32.8  /  108
Warwick CC,BLACK,M,69,72.6,96.5,129,35.9  /  132,36.7  /  125
,BLUE,M,69,72.0,95.7,128,35.7  /  131,36.3  /  124
,WHITE,M,69,71.2,94.6,126,35.3  /  130,35.9  /  122
,FORWARD,M,69,67.2,89.3,119,33.4  /  119,33.8  /  118
,WHITE,F,72,77.0,108.5,134,37.9  /  133,39.1  /  134
,FORWARD,F,72,72.6,101.0,121,35.8  /  121,36.8  /  120
Weekapaug GC,BLACK,M,72,71.4,94.8,126,35.7  /  126,35.7  /  126
,BLUE/BLACK,M,72,70.7,93.5,123,35.3  /  123,35.4  /  123
,BLUE,M,72,69.8,92.2,121,34.9  /  121,34.9  /  121
,WHITE/BLUE,M,72,69.0,90.9,118,34.4  /  118,34.6  /  117
,WHITE,M,72,68.4,90.0,116,34.2  /  116,34.2  /  116
,GREEN/WHITE,M,72,66.9,88.0,114,33.5  /  113,33.4  /  114
,GREEN,M,72,66.0,86.6,111,33.0  /  111,33.0  /  111
,WHITE,F,72,73.0,101.8,122,36.5  /  122,36.5  /  122
,GREEN/WHITE,F,72,71.4,99.5,119,35.9  /  120,35.5  /  118
,GREEN,F,72,69.2,96.2,114,34.6  /  114,34.6  /  114
West Warwick CC,MIXED,M,70,69.4,94.0,132,34.7  /  132,34.7  /  132
,RED,M,70,66.8,90.4,127,33.4  /  127,33.4  /  127
,MIXED,F,72,75.4,106.6,132,37.7  /  132,37.7  /  132
,RED,F,72,72.4,102.6,128,36.2  /  128,36.2  /  128
Windmill Hill GC,BLUE,M,54,53.8,69.6,85,26.9  /  85,26.9  /  85
,WHITE,M,54,52.8,67.8,81,26.4  /  81,26.4  /  81
,RED,M,54,52.0,66.4,77,26.0  /  77,26.0  /  77
,BLUE,F,54,54.2,75.2,89,27.1  /  89,27.1  /  89
,WHITE,F,54,53.0,73.0,85,26.5  /  85,26.5  /  85
,RED,F,54,51.4,70.2,80,25.7  /  80,25.7  /  80
Winnapaug CC,BLUE,M,72,70.6,93.6,124,34.9  /  128,35.7  /  119
,WHITE,M,72,67.3,88.9,117,33.4  /  121,33.9  /  112
,WHITE,F,73,73.6,103.1,126,36.5  /  125,37.1  /  126
,RED,F,73,69.1,97.0,119,33.9  /  118,35.2  /  119
Wood River GC,WHITE,M,67,65.3,86.4,114,33.1  /  113,32.2  /  114
,RED,F,67,65.9,91.2,107,32.9  /  105,33.0  /  109
