,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
CORP CLUB PAYANDE - Corporación Club Payandé,Damas Rojas,F,72,68.4,97.2,122,33.8  /  116,34.6  /  129
COUNTRY CLUB BOGOTA - FUNDADORES 2010,AZULES,M,72,75.0,101.3,142,37.1  /  144,37.9  /  139
,BLANCAS,M,72,71.8,97.7,140,35.3  /  138,36.5  /  141
COUNTRY CLUB BOGOTA - FUNDADORES 2013,AZULES 2013,M,72,71.9,95.5,127,35.6  /  124,36.3  /  130
,BLANCAS 67 CABALLEROS,M,72,68.8,91.5,122,33.8  /  118,35.0  /  126
,BLANCAS 2013,M,72,68.7,91.2,121,33.8  /  117,34.9  /  125
COUNTRY CLUB BOGOTA - FUNDADORES 2016,AZULES 2016,M,72,72.8,98.2,137,36.1  /  133,36.7  /  140
,BLANCAS 2016,M,72,70.7,95.3,133,34.9  /  128,35.8  /  137
,AMARILLAS ROJAS,M,72,67.4,90.1,122,33.2  /  117,34.2  /  127
,AMARILLAS 2016,M,72,67.3,90.7,126,33.7  /  119,33.6  /  132
,ROJAS 2016,F,72,74.2,108.6,146,36.7  /  144,37.5  /  148
COUNTRY CLUB BOGOTA - FUNDADORES 2019,AZULES 72 HOMBRES,M,72,72.4,95.8,126,35.8  /  127,36.6  /  125
,BLANCAS 67 HOMBRES,M,72,68.9,91.8,124,33.9  /  121,35.0  /  126
,ROJAS HOMBRES 63,M,72,67.6,90.6,124,33.4  /  118,34.2  /  129
,AZULES DAMAS 72,F,72,80.5,118.8,155,39.8  /  155,40.7  /  155
,BLANCAS 67 DAMAS,F,72,76.7,112.4,151,37.9  /  148,38.8  /  154
,ROJAS 63 DAMAS,F,72,73.5,106.5,140,36.0  /  132,37.5  /  148
COUNTRY CLUB BOGOTA - FUNDADORES CABALLEROS,AZULES,M,72,74.8,101.1,142,36.9  /  144,37.9  /  139
,BLANCAS,M,72,71.0,94.4,126,35.0  /  124,35.9  /  129
COUNTRY CLUB BOGOTA - FUNDADORES DAMAS,ROJAS,F,72,73.8,107.0,141,36.0  /  142,37.5  /  142
COUNTRY CLUB BOGOTA - PACOS Y FABIOS,AZULES,M,71,68.4,91.3,124,33.9  /  121,34.5  /  126
COUNTRY CLUB BOGOTA - PACOS Y FABIOS 2014,BLANCAS,M,71,66.8,87.9,114,33.0  /  111,33.8  /  116
,AZULES,M,71,66.8,87.9,114,33.0  /  111,33.8  /  116
,ROJAS,F,71,69.7,101.1,133,34.3  /  134,35.4  /  132
COUNTRY CLUB BOGOTA - PACOS Y FABIOS 2018,AZULES 2019,M,71,68.8,91.6,123,33.9  /  118,34.9  /  127
,AZULES,M,71,68.7,91.9,125,33.9  /  122,34.8  /  128
COUNTRY CLUB BOGOTA - PACOS Y FABIOS 2019,AZUL 62 HOMBRES,M,71,68.8,91.6,123,33.9  /  118,34.9  /  127
,BLANCAS 60 HOMBRES,M,71,67.0,88.4,115,33.1  /  112,33.9  /  118
,ROJAS 57 HOMBRES,M,71,64.5,85.3,112,31.6  /  109,32.9  /  115
,AZUL 62 DAMAS,F,71,73.6,106.1,138,36.0  /  136,37.6  /  140
,BLANCAS 60 MUJERES,F,71,72.2,104.5,137,35.3  /  131,36.9  /  143
,ROJAS 57 DAMAS,F,71,69.9,101.4,134,34.2  /  133,35.7  /  134
SERREZUELA C.C. 2021 - Serrezuela,SAUCO 58,M,72,66.1,87.5,115,33.2  /  119,32.9  /  111
,CEREZO 49 Hombres,M,72,62.6,81.3,101,31.3  /  101,31.3  /  100
,CEDRO 69 Damas,F,72,78.7,115.7,155,39.7  /  155,39.0  /  155
,ALISO 64 Damas,F,72,74.9,110.3,149,37.6  /  155,37.3  /  143
,CEREZO 49 Damas,F,72,66.8,96.5,126,33.4  /  125,33.4  /  127
