,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
481,1034,1034,小名浜カントリー倶楽部,東,ベント,レギュラー,2018.07.03,南,ベント,レギュラー,2018.07.03,72,6164,69.2,124
482,1035,1035,小名浜カントリー倶楽部,東,ベント,フロント,2018.07.03,南,ベント,フロント,2018.07.03,72,5725,67.3,120
483,1036,1036,小名浜カントリー倶楽部,東,ベント,レディース,2018.07.03,南,ベント,レディース,2018.07.03,72,5070,64.0,111
484,1037,1037,小名浜カントリー倶楽部,南,ベント,バック,2018.07.03,西,ベント,バック,2018.07.03,72,6699,72.1,130
485,1038,1038,小名浜カントリー倶楽部,南,ベント,レギュラー,2018.07.03,西,ベント,レギュラー,2018.07.03,72,6316,70.2,125
486,1039,1039,小名浜カントリー倶楽部,南,ベント,フロント,2018.07.03,西,ベント,フロント,2018.07.03,72,5772,67.7,120
487,1040,1040,小名浜カントリー倶楽部,南,ベント,レディース,2018.07.03,西,ベント,レディース,2018.07.03,72,4999,63.9,111
488,1041,1041,小名浜カントリー倶楽部,西,ベント,バック,2018.07.03,東,ベント,バック,2018.07.03,72,6899,73.1,132
489,1042,1042,小名浜カントリー倶楽部,西,ベント,レギュラー,2018.07.03,東,ベント,レギュラー,2018.07.03,72,6360,70.4,127
490,1043,1043,小名浜カントリー倶楽部,西,ベント,フロント,2018.07.03,東,ベント,フロント,2018.07.03,72,5829,68.0,123
491,1044,1044,小名浜カントリー倶楽部,西,ベント,レディース,2018.07.03,東,ベント,レディース,2018.07.03,72,4995,63.9,112
492,10088,10088,島原カントリー倶楽部,OUT,ベント,バック,2019.06.07,IN,ベント,バック,2019.06.07,72,6510,72.0,133
493,10089,10089,島原カントリー倶楽部,OUT,ベント,レギュラー,2019.06.07,IN,ベント,レギュラー,2019.06.07,72,6287,70.8,132
494,10090,10090,島原カントリー倶楽部,OUT,ベント,フロント,2019.06.07,IN,ベント,フロント,2019.06.07,72,6013,69.2,131
495,10091,10091,島原カントリー倶楽部,OUT,ベント,シルバー,2019.06.07,IN,ベント,シルバー,2019.06.07,72,5447,66.5,127
496,10092,10092,島原カントリー倶楽部,OUT,ベント,レディス,2019.09.04,IN,ベント,レディス,2019.09.04,72,5052,64.6,116
497,9414,9414,新居浜カントリー倶楽部,OUT,コーライ,黒,2015.06.23,IN,コーライ,黒,2015.06.23,72,6760,72.7,134
498,9415,9415,新居浜カントリー倶楽部,OUT,コーライ,太鼓,2015.06.23,IN,コーライ,太鼓,2015.06.23,72,6616,72.0,133
499,9416,9416,新居浜カントリー倶楽部,OUT,コーライ,レギュラー,2015.06.23,IN,コーライ,レギュラー,2015.06.23,72,6454,71.3,131
500,9417,9417,新居浜カントリー倶楽部,OUT,コーライ,フロント,2015.06.23,IN,コーライ,フロント,2015.06.23,72,6113,69.4,128
501,9418,9418,新居浜カントリー倶楽部,OUT,コーライ,シルバー,2015.06.23,IN,コーライ,シルバー,2015.06.23,72,5560,66.9,122
502,9419,9419,新居浜カントリー倶楽部,OUT,コーライ,ゴールド,2015.06.23,IN,コーライ,ゴールド,2015.06.23,72,5236,65.4,117
503,9420,9420,新居浜カントリー倶楽部,OUT,コーライ,レディース,2015.06.23,IN,コーライ,レディース,2003.07.08,72,5133,64.8,117
504,9421,9421,新居浜カントリー倶楽部,OUT,コーライ,紫,2015.06.23,IN,コーライ,紫,2015.06.23,72,4737,63.2,110
505,9422,9422,新居浜カントリー倶楽部,OUT,コーライ,緑,2015.06.23,IN,コーライ,緑,2015.06.23,72,4442,62.0,106
506,9423,9423,新居浜カントリー倶楽部,OUT,コーライ,ピンク,2015.06.23,IN,コーライ,ピンク,2015.06.23,72,4110,60.4,102
507,4077,4077,湯河原カンツリー倶楽部,OUT,ベント,バック,2016.04.12,IN,ベント,バック,2016.04.12,72,5805,70.0,123
508,4078,4078,湯河原カンツリー倶楽部,OUT,ベント,レギュラー,2016.04.12,IN,ベント,レギュラー,2016.04.12,72,5565,68.9,120
509,4079,4079,湯河原カンツリー倶楽部,OUT,ベント,フロント1,2016.04.12,IN,ベント,フロント1,2016.04.12,72,5221,67.4,117
510,4080,4080,湯河原カンツリー倶楽部,OUT,コーライ,バック,2016.04.12,IN,コーライ,バック,2016.04.12,72,5508,68.2,119
511,4081,4081,湯河原カンツリー倶楽部,OUT,コーライ,レギュラー,2016.04.12,IN,コーライ,レギュラー,2016.04.12,72,5286,67.3,116
512,4082,4082,湯河原カンツリー倶楽部,OUT,コーライ,フロント1,2016.04.12,IN,コーライ,フロント1,2016.04.12,72,4965,65.9,113
513,2320,2320,ツインレイクスカントリー倶楽部,OUT,ベント,フルバック,2020.07.14,IN,ベント,フルバック,2020.07.14,72,7120,73.9,136
514,2321,2321,ツインレイクスカントリー倶楽部,OUT,ベント,バック,2020.07.14,IN,ベント,バック,2020.07.14,72,6743,71.9,133
515,2322,2322,ツインレイクスカントリー倶楽部,OUT,ベント,フロント1,2020.07.14,IN,ベント,フロント1,2020.07.14,72,6272,69.7,130
516,2323,2323,ツインレイクスカントリー倶楽部,OUT,ベント,フロント2,2020.07.14,IN,ベント,フロント2,2020.07.14,72,5739,67.2,124
517,2324,2324,ツインレイクスカントリー倶楽部,OUT,ベント,レディース,2020.07.14,IN,ベント,レディース,2020.07.14,72,5024,63.9,113
534,6528,6528,阿山カンツリー倶楽部,OUT,メイン,バック,2014.05.09,IN,メイン,バック,2014.05.09,72,6882,73.5,137
535,6529,6529,阿山カンツリー倶楽部,OUT,メイン,レギュラー,2014.05.09,IN,メイン,レギュラー,2014.05.09,72,6489,71.6,136
536,6530,6530,阿山カンツリー倶楽部,OUT,メイン,フロント,2014.05.09,IN,メイン,フロント,2014.05.09,72,6060,69.5,129
537,6531,6531,阿山カンツリー倶楽部,OUT,メイン,レディース,2014.05.09,IN,メイン,レディース,2014.05.09,72,5053,65.6,120
538,6532,6532,阿山カンツリー倶楽部,OUT,サブ,バック,2014.05.09,IN,メイン,バック,2014.05.09,72,6871,73.3,136
539,6533,6533,阿山カンツリー倶楽部,OUT,サブ,レギュラー,2014.05.09,IN,メイン,レギュラー,2014.05.09,72,6480,71.6,134
540,6534,6534,阿山カンツリー倶楽部,OUT,サブ,フロント,2014.05.09,IN,メイン,フロント,2014.05.09,72,6026,69.3,127
541,6535,6535,阿山カンツリー倶楽部,OUT,サブ,レディース,2014.05.09,IN,メイン,レディース,2014.05.09,72,5035,65.5,120
542,7922,7922,木津川カントリー倶楽部,柳生,ベント,バック,2016.04.01,笠置,ベント,バック,2016.04.01,72,6970,73.1,133
543,7923,7923,木津川カントリー倶楽部,柳生,ベント,レギュラー,2016.04.01,笠置,ベント,レギュラー,2016.04.01,72,6622,71.3,129
544,7924,7924,木津川カントリー倶楽部,柳生,ベント,フロント1,2016.04.01,笠置,ベント,フロント1,2016.04.01,72,6299,69.9,126
545,7925,7925,木津川カントリー倶楽部,柳生,ベント,シニア,2016.04.01,笠置,ベント,シニア,2016.04.01,72,6060,68.7,124
546,7926,7926,木津川カントリー倶楽部,柳生,コーライ,バック,2016.04.01,笠置,コーライ,バック,2016.04.01,72,6880,72.8,131
547,7927,7927,木津川カントリー倶楽部,柳生,コーライ,レギュラー,2016.04.01,笠置,コーライ,レギュラー,2016.04.01,72,6533,70.9,128
548,7928,7928,木津川カントリー倶楽部,柳生,コーライ,フロント1,2016.04.01,笠置,コーライ,フロント1,2016.04.01,72,6211,69.6,125
549,7929,7929,木津川カントリー倶楽部,柳生,コーライ,シニア,2016.04.01,笠置,コーライ,シニア,2016.04.01,72,5972,68.4,123
550,7930,7930,木津川カントリー倶楽部,笠置,ベント,バック,2016.04.01,木津川,ベント,バック,2016.04.01,72,7012,73.6,134
551,7931,7931,木津川カントリー倶楽部,笠置,ベント,レギュラー,2016.04.01,木津川,ベント,レギュラー,2016.04.01,72,6649,71.6,130
552,7932,7932,木津川カントリー倶楽部,笠置,ベント,フロント1,2016.04.01,木津川,ベント,フロント1,2016.04.01,72,6328,70.1,127
553,7933,7933,木津川カントリー倶楽部,笠置,ベント,シニア,2016.04.01,木津川,ベント,シニア,2016.04.01,72,5974,68.3,123
554,7934,7934,木津川カントリー倶楽部,笠置,コーライ,バック,2016.04.01,木津川,コーライ,バック,2016.04.01,72,6897,73.1,132
555,7935,7935,木津川カントリー倶楽部,笠置,コーライ,レギュラー,2016.04.01,木津川,コーライ,レギュラー,2016.04.01,72,6536,71.1,128
556,7936,7936,木津川カントリー倶楽部,笠置,コーライ,フロント1,2016.04.01,木津川,コーライ,フロント1,2016.04.01,72,6226,69.7,126
557,7937,7937,木津川カントリー倶楽部,笠置,コーライ,シニア,2016.04.01,木津川,コーライ,シニア,2016.04.01,72,5872,67.8,123
558,7938,7938,木津川カントリー倶楽部,木津川,ベント,バック,2016.04.01,柳生,ベント,バック,2016.04.01,72,6986,73.1,132
559,7939,7939,木津川カントリー倶楽部,木津川,ベント,レギュラー,2016.04.01,柳生,ベント,レギュラー,2016.04.01,72,6649,71.3,128
560,7940,7940,木津川カントリー倶楽部,木津川,ベント,フロント1,2016.04.01,柳生,ベント,フロント1,2016.04.01,72,6323,69.8,126
561,7941,7941,木津川カントリー倶楽部,木津川,ベント,シニア,2016.04.01,柳生,ベント,シニア,2016.04.01,72,6082,68.6,124
562,7942,7942,木津川カントリー倶楽部,木津川,コーライ,バック,2016.04.01,柳生,コーライ,バック,2016.04.01,72,6837,72.5,130
563,7943,7943,木津川カントリー倶楽部,木津川,コーライ,レギュラー,2016.04.01,柳生,コーライ,レギュラー,2016.04.01,72,6495,70.6,127
564,7944,7944,木津川カントリー倶楽部,木津川,コーライ,フロント1,2016.04.01,柳生,コーライ,フロント1,2016.04.01,72,6179,69.3,124
565,7945,7945,木津川カントリー倶楽部,木津川,コーライ,シニア,2016.04.01,柳生,コーライ,シニア,2016.04.01,72,5938,68.0,122
566,8021,8021,奈良万葉カンツリー倶楽部,OUT,コーライ,バック,1997.03.20,IN,コーライ,バック,1997.03.20,72,6666,71.9,130
567,8022,8022,奈良万葉カンツリー倶楽部,OUT,コーライ,レギュラー,1997.03.20,IN,コーライ,レギュラー,1997.03.20,72,6283,70.0,125
568,8023,8023,奈良万葉カンツリー倶楽部,OUT,コーライ,フロント1,1997.03.20,IN,コーライ,フロント1,1997.03.20,72,5938,68.7,121
569,9298,9298,宇和島カントリー倶楽部,OUT,ベント,バック,2007.06.27,IN,ベント,バック,2007.06.27,72,6840,72.6,132
570,9299,9299,宇和島カントリー倶楽部,OUT,ベント,レギュラー,2007.06.27,IN,ベント,レギュラー,2007.06.27,72,6398,70.5,126
571,9300,9300,宇和島カントリー倶楽部,OUT,ベント,フロント,2007.06.27,IN,ベント,フロント,2007.06.27,72,6314,70.1,125
572,9301,9301,宇和島カントリー倶楽部,OUT,ベント,ゴールド,2007.06.27,IN,ベント,ゴールド,2007.06.27,72,5617,67.5,117
573,6966,6966,京阪カントリー倶楽部,大石,ベント,バック,2019.12.09,宇治,ベント,バック,2019.12.09,72,6680,72.0,132
574,6967,6967,京阪カントリー倶楽部,大石,ベント,レギュラー,2019.12.09,宇治,ベント,レギュラー,2019.12.09,72,6348,70.4,128
575,6968,6968,京阪カントリー倶楽部,大石,ベント,フロント1,2019.12.09,宇治,ベント,フロント1,2019.12.09,72,5894,68.1,123
576,6969,6969,京阪カントリー倶楽部,曽束,ベント,バック,2019.12.09,大石,ベント,バック,2019.12.09,72,6768,72.6,137
577,6970,6970,京阪カントリー倶楽部,曽束,ベント,レギュラー,2019.12.09,大石,ベント,レギュラー,2019.12.09,72,6463,71.2,134
578,6971,6971,京阪カントリー倶楽部,曽束,ベント,フロント1,2019.12.09,大石,ベント,フロント1,2019.12.09,72,5978,68.9,130
579,6972,6972,京阪カントリー倶楽部,宇治,ベント,バック,2019.12.09,曽束,ベント,バック,2019.12.09,72,6714,72.0,133
580,6973,6973,京阪カントリー倶楽部,宇治,ベント,レギュラー,2019.12.09,曽束,ベント,レギュラー,2019.12.09,72,6397,70.4,130
581,6974,6974,京阪カントリー倶楽部,宇治,ベント,フロント1,2019.12.09,曽束,ベント,フロント1,2019.12.09,72,5956,68.0,123
586,6307,6307,知多カントリー倶楽部,東,Aグリーン,バック,2009.03.18,西,Aグリーン,バック,2009.03.18,72,6601,71.6,130
587,6308,6308,知多カントリー倶楽部,東,Aグリーン,レギュラー_,2009.03.18,西,Aグリーン,レギュラー_,2009.03.18,72,6244,70.1,125
588,6309,6309,知多カントリー倶楽部,東,Aグリーン,フロント,2009.03.18,西,Aグリーン,フロント,2009.03.18,72,5934,68.9,122
589,6310,6310,知多カントリー倶楽部,東,Bグリーン,バック,2009.03.18,西,Bグリーン,バック,2009.03.18,72,6514,71.0,128
590,6311,6311,知多カントリー倶楽部,東,Bグリーン,レギュラー,2009.03.18,西,Bグリーン,レギュラー,2009.03.18,72,6157,69.6,124
591,6312,6312,知多カントリー倶楽部,東,Bグリーン,フロント,2009.03.18,西,Bグリーン,フロント,2009.03.18,72,5847,68.4,120
592,6313,6313,知多カントリー倶楽部,西,Aグリーン,バック_,2009.03.18,中,Aグリーン,バック_,2009.03.18,72,6485,71.3,129
593,6314,6314,知多カントリー倶楽部,西,Aグリーン,レギュラー,2009.03.18,中,Aグリーン,レギュラー_,2009.03.18,72,6054,69.5,123
594,6315,6315,知多カントリー倶楽部,西,Aグリーン,フロント,2009.03.18,中,Aグリーン,フロント,2009.03.18,72,6640,67.9,118
595,6316,6316,知多カントリー倶楽部,西,Bグリーン,バック_,2009.03.18,中,Bグリーン,バック_,2009.03.18,72,6372,70.5,126
596,6317,6317,知多カントリー倶楽部,西,Bグリーン,レギュラー,2009.03.18,中,Bグリーン,レギュラー,2009.03.18,72,5941,68.9,122
597,6318,6318,知多カントリー倶楽部,西,Bグリーン,フロント,2009.03.18,中,Bグリーン,フロント,2009.03.18,72,5530,67.4,117
598,6319,6319,知多カントリー倶楽部,中,Aグリーン,バック,2009.03.18,東,Aグリーン,バック,2009.03.18,72,6628,71.9,130
599,6320,6320,知多カントリー倶楽部,中,Aグリーン,レギュラー,2009.03.18,東,Aグリーン,レギュラー,2009.03.18,72,6184,70.0,125
600,6321,6321,知多カントリー倶楽部,中,Aグリーン,フロント_,2009.03.18,東,Aグリーン,フロント,2009.03.18,72,5770,68.4,120
601,6322,6322,知多カントリー倶楽部,中,Bグリーン,バック,2009.03.18,東,Bグリーン,バック,2009.03.18,72,6480,71.1,128
602,6323,6323,知多カントリー倶楽部,中,Bグリーン,レギュラー,2009.03.18,東,Bグリーン,レギュラー,2009.03.18,72,6036,69.3,123
603,6324,6324,知多カントリー倶楽部,中,Bグリーン,フロント_,2009.03.18,東,Bグリーン,フロント_,2009.03.18,72,5625,67.8,118
604,1422,1422,猿島カントリー倶楽部,OUT,ベント,チャンピオン,2013.08.30,IN,ベント,チャンピオン,2013.08.30,72,7003,73.4,131
605,1423,1423,猿島カントリー倶楽部,OUT,ベント,バック,2013.08.30,IN,ベント,バック,2013.08.30,72,6621,71.3,128
606,1424,1424,猿島カントリー倶楽部,OUT,ベント,レギュラー,2013.08.30,IN,ベント,レギュラー,2013.08.30,72,6165,69.0,124
607,1425,1425,猿島カントリー倶楽部,OUT,ベント,レディース,2013.08.30,IN,ベント,レディース,2013.08.30,72,5590,66.3,117
608,7089,7089,彦根カントリー倶楽部,OUT,ベント(A),バック,2021.03.22,IN,ベント(A),バック,2021.03.22,72,6651,73.0,135
609,7090,7090,彦根カントリー倶楽部,OUT,ベント(A),レギュラー,2021.03.22,IN,ベント(A),レギュラー,2021.03.22,72,6313,71.5,133
610,7091,7091,彦根カントリー倶楽部,OUT,ベント(A),フロント,2021.03.22,IN,ベント(A),フロント,2021.03.22,72,6053,70.3,130
611,7092,7092,彦根カントリー倶楽部,OUT,ベント(A),シルバー,2021.03.22,IN,ベント(A),シルバー,2021.03.22,72,5819,69.3,128
612,7093,7093,彦根カントリー倶楽部,OUT,ベント(A),レディース,2021.03.22,IN,ベント(A),レディース,2021.03.22,72,4949,64.8,123
613,7094,7094,彦根カントリー倶楽部,OUT,ベント(A),ゴールド,2021.03.22,IN,ベント(A),ゴールド,2021.03.22,72,4778,64.2,120
614,7095,7095,彦根カントリー倶楽部,OUT,ベント(A),オレンジ,2021.03.22,IN,ベント(A),オレンジ,2021.03.22,72,4219,62.5,117
615,7096,7096,彦根カントリー倶楽部,OUT,ベント(B),バック,2021.03.22,IN,ベント(B),バック,2021.03.22,72,6393,71.8,132
616,7097,7097,彦根カントリー倶楽部,OUT,ベント(B),レギュラー,2021.03.22,IN,ベント(B),レギュラー,2021.03.22,72,6075,70.6,130
617,7098,7098,彦根カントリー倶楽部,OUT,ベント(B),フロント,2021.03.22,IN,ベント(B),フロント,2021.03.22,72,5800,69.2,128
618,7099,7099,彦根カントリー倶楽部,OUT,ベント(B),シルバー,2021.03.22,IN,ベント(B),シルバー,2021.03.22,72,5535,68.0,126
619,7100,7100,彦根カントリー倶楽部,OUT,ベント(B),レディース,2021.03.22,IN,ベント(B),レディース,2021.03.22,72,4694,64.1,119
620,7101,7101,彦根カントリー倶楽部,OUT,ベント(B),ゴールド,2021.03.22,IN,ベント(B),ゴールド,2021.03.22,72,4522,63.6,118
621,7102,7102,彦根カントリー倶楽部,OUT,ベント(B),オレンジ,2021.03.22,IN,ベント(B),オレンジ,2021.03.22,72,3912,61.9,114
622,8041,8041,奈良若草カントリー倶楽部,若草,ベント,バック,2002.06.25,生駒,ベント,バック,2002.06.25,72,6786,72.1,131
623,8042,8042,奈良若草カントリー倶楽部,若草,ベント,レギュラー_,2002.06.25,生駒,ベント,レギュラー_,2002.06.25,72,6435,70.5,126
624,8043,8043,奈良若草カントリー倶楽部,若草,ベント,フロント1_,2002.06.25,生駒,ベント,フロント1,2002.06.25,72,6041,68.9,122
625,8044,8044,奈良若草カントリー倶楽部,生駒,ベント,バック,2002.06.25,吉野,ベント,バック,2002.06.25,72,6648,71.8,130
626,8045,8045,奈良若草カントリー倶楽部,生駒,ベント,レギュラー,2002.06.25,吉野,ベント,レギュラー_,2002.06.25,72,6286,70.2,125
627,8046,8046,奈良若草カントリー倶楽部,生駒,ベント,フロント1_,2002.06.25,吉野,ベント,フロント1_,2002.06.25,72,5954,68.8,121
628,8047,8047,奈良若草カントリー倶楽部,吉野,ベント,バック,2002.06.25,若草,ベント,バック,2002.06.25,72,6680,71.9,130
629,8048,8048,奈良若草カントリー倶楽部,吉野,ベント,レギュラー,2002.06.25,若草,ベント,レギュラー,2002.06.25,72,6323,70.3,126
630,8049,8049,奈良若草カントリー倶楽部,吉野,ベント,フロント1,2002.06.25,若草,ベント,フロント1,2002.06.25,72,5969,68.9,122
631,10021,10021,大和不動カントリー倶楽部,OUT,ベント,バック,2021.07.14,IN,ベント,バック,2021.07.14,72,6928,72.7,135
632,10022,10022,大和不動カントリー倶楽部,OUT,ベント,レギュラー,2021.07.14,IN,ベント,レギュラー,2021.07.14,72,6508,70.7,131
633,10023,10023,大和不動カントリー倶楽部,OUT,ベント,フロント,2021.07.14,IN,ベント,フロント,2021.07.14,72,6067,68.5,127
634,6244,6244,新城カントリー倶楽部,南,ベント(右),バック,2010.04.21,東,ベント(右),バック_,2019.03.15,72,6596,70.9,128
635,6245,6245,新城カントリー倶楽部,南,ベント(右),レギュラー,2010.04.21,東,ベント(右),レギュラー_,2019.03.15,72,6231,69.4,123
636,6246,6246,新城カントリー倶楽部,南,ベント(右),フロント,2010.04.21,東,ベント(右),フロント,2010.04.21,72,5835,67.9,118
637,6247,6247,新城カントリー倶楽部,南,ベント(左),バック,2010.04.21,東,ベント(左),バック,2010.04.21,72,6249,69.3,123
638,6248,6248,新城カントリー倶楽部,南,ベント(左),レギュラー,2010.04.21,東,ベント(左),レギュラー,2010.04.21,72,5887,67.9,118
639,6249,6249,新城カントリー倶楽部,南,ベント(左),フロント,2010.04.21,東,ベント(左),フロント,2010.04.21,72,5506,66.5,115
640,6250,6250,新城カントリー倶楽部,東,ベント(右),バック,2010.04.21,北,ベント(右),バック,2010.04.21,72,6597,71.1,128
641,6251,6251,新城カントリー倶楽部,東,ベント(右),レギュラー,2010.04.21,北,ベント(右),レギュラー,2010.04.21,72,6234,69.6,124
642,6252,6252,新城カントリー倶楽部,東,ベント(右),フロント,2010.04.21,北,ベント(右),フロント,2010.04.21,72,5775,67.9,118
643,6253,6253,新城カントリー倶楽部,東,ベント(左),バック,2010.04.21,北,ベント(左),バック,2010.04.21,72,6321,69.7,124
644,6254,6254,新城カントリー倶楽部,東,ベント(左),レギュラー,2010.04.21,北,ベント(左),レギュラー,2010.04.21,72,5961,68.3,120
645,6255,6255,新城カントリー倶楽部,東,ベント(左),フロント,2010.04.21,北,ベント(左),フロント,2010.04.21,72,5520,66.7,115
646,6256,6256,新城カントリー倶楽部,北,ベント(右),バック,2010.04.21,南,ベント(右),バック,2010.04.21,72,6747,71.4,129
647,6257,6257,新城カントリー倶楽部,北,ベント(右),レギュラー_,2010.04.21,南,ベント(右),レギュラー_,2010.04.21,72,6361,69.8,124
648,6258,6258,新城カントリー倶楽部,北,ベント(右),フロント,2010.04.21,南,ベント(右),フロント,2010.04.21,72,5912,68.2,119
649,6259,6259,新城カントリー倶楽部,北,ベント(左),バック,2010.04.21,南,ベント(左),バック,2010.04.21,72,6472,70.0,125
650,6260,6260,新城カントリー倶楽部,北,ベント(左),レギュラー,2010.04.21,南,ベント(左),レギュラー_,2010.04.21,72,6088,68.6,121
651,6261,6261,新城カントリー倶楽部,北,ベント(左),フロント,2010.04.21,南,ベント(左),フロント_,2010.04.21,72,6560,67.0,116
652,4916,4916,北の杜カントリー倶楽部,OUT,ベント,フルバック,2021.11.09,IN,ベント,フルバック,2021.11.09,72,7073,73.1,131
653,4917,4917,北の杜カントリー倶楽部,OUT,ベント,バック,2021.11.09,IN,ベント,バック,2021.11.09,72,6696,71.4,128
654,4918,4918,北の杜カントリー倶楽部,OUT,ベント,レギュラー,2021.11.09,IN,ベント,レギュラー,2021.11.09,72,6325,69.7,125
655,4919,4919,北の杜カントリー倶楽部,OUT,ベント,フロント1,2021.11.09,IN,ベント,フロント1,2021.11.09,72,5638,66.7,118
656,4920,4920,北の杜カントリー倶楽部,OUT,ベント,レディース,2021.11.09,IN,ベント,レディース,2021.11.09,72,5292,65.1,115
657,5190,5190,豊科カントリー倶楽部,OUT,すずらん,レギュラー,2014.04.04,IN,すずらん,レギュラー,2014.04.04,72,6496,70.2,127
658,5191,5191,豊科カントリー倶楽部,OUT,すずらん,バック,2014.04.04,IN,すずらん,バック,2014.04.04,72,6886,72.2,129
659,5192,5192,豊科カントリー倶楽部,OUT,すずらん,フロント,2014.04.04,IN,すずらん,フロント,2014.04.04,72,6085,68.5,121
660,5193,5193,豊科カントリー倶楽部,OUT,すずらん,レディース,2014.04.04,IN,すずらん,レディース,2014.04.04,72,5810,67.0,119
661,5194,5194,豊科カントリー倶楽部,OUT,あやめ,レギュラー,2014.04.04,IN,あやめ,レギュラー,2014.04.04,72,6238,69.1,122
662,5195,5195,豊科カントリー倶楽部,OUT,あやめ,バック,2014.04.04,IN,あやめ,バック,2014.04.04,72,6623,70.9,126
663,5196,5196,豊科カントリー倶楽部,OUT,あやめ,フロント,2014.04.04,IN,あやめ,フロント,2014.04.04,72,5837,67.4,117
664,5197,5197,豊科カントリー倶楽部,OUT,あやめ,レディース,2014.04.04,IN,あやめ,レディース,2014.04.04,72,5561,66.1,113
665,4584,4584,金沢カントリー倶楽部,東,ベント(メイン),バック,2008.11.14,中,ベント(メイン),バック,2008.11.14,72,6714,71.9,130
666,4585,4585,金沢カントリー倶楽部,東,ベント(メイン),レギュラー,2008.11.14,中,ベント(メイン),レギュラー,2008.11.14,72,6396,70.4,126
667,4586,4586,金沢カントリー倶楽部,東,ベント(メイン),フロント,2008.11.14,中,ベント(メイン),フロント_,2008.11.14,72,6228,69.8,124
668,4587,4587,金沢カントリー倶楽部,東,ベント(メイン),レディース,2008.11.14,中,ベント(メイン),レディース,2008.11.14,72,5626,67.5,117
669,4588,4588,金沢カントリー倶楽部,東,ベント(サブ),バック,2008.11.14,中,ベント(サブ),バック,2008.11.14,72,6799,72.3,132
670,4589,4589,金沢カントリー倶楽部,東,ベント(サブ),レギュラー,2008.11.14,中,ベント(サブ),レギュラー,2008.11.14,72,6450,70.7,127
671,4590,4590,金沢カントリー倶楽部,東,ベント(サブ),フロント_,2008.11.14,中,ベント(サブ),フロント_,2008.11.14,72,6318,70.1,125
672,4591,4591,金沢カントリー倶楽部,東,ベント(サブ),レディース,2008.11.14,中,ベント(サブ),レディース_,2008.11.14,72,5681,67.6,118
673,4592,4592,金沢カントリー倶楽部,中,ベント(メイン),バック,2008.11.14,西,ベント(メイン),バック_,2008.11.14,72,6713,72.0,131
674,4593,4593,金沢カントリー倶楽部,中,ベント(メイン),レギュラー,2008.11.14,西,ベント(メイン),レギュラー,2008.11.14,72,6378,70.4,126
675,4594,4594,金沢カントリー倶楽部,中,ベント(メイン),フロント,2008.11.14,西,ベント(メイン),フロント,2008.11.14,72,6201,69.7,124
676,4595,4595,金沢カントリー倶楽部,中,ベント(メイン),レディース,2008.11.14,西,ベント(メイン),レディース,2008.11.14,72,5655,67.7,118
677,4596,4596,金沢カントリー倶楽部,中,ベント(サブ),バック_,2008.11.14,西,ベント(サブ),バック,2008.11.14,72,6769,72.1,131
678,4597,4597,金沢カントリー倶楽部,中,ベント(サブ),レギュラー_,2008.11.14,西,ベント(サブ),レギュラー,2008.11.14,72,6429,70.5,126
679,4598,4598,金沢カントリー倶楽部,中,ベント(サブ),フロント,2008.11.14,西,ベント(サブ),フロント,2008.11.14,72,6290,70.0,125
680,4599,4599,金沢カントリー倶楽部,中,ベント(サブ),レディース,2008.11.14,西,ベント(サブ),レディース,2008.11.14,72,5710,67.8,118
681,4600,4600,金沢カントリー倶楽部,西,ベント(メイン),バック,2008.11.14,東,ベント(メイン),バック,2008.11.14,72,6683,71.9,130
682,4601,4601,金沢カントリー倶楽部,西,ベント(メイン),レギュラー,2008.11.14,東,ベント(メイン),レギュラー,2008.11.14,72,6374,70.4,126
683,4602,4602,金沢カントリー倶楽部,西,ベント(メイン),フロント_,2008.11.14,東,ベント(メイン),フロント_,2008.11.14,72,6289,70.1,125
684,4603,4603,金沢カントリー倶楽部,西,ベント(メイン),レディース_,2008.11.14,東,ベント(メイン),レディース_,2008.11.14,72,5621,67.6,118
685,4604,4604,金沢カントリー倶楽部,西,ベント(サブ),バック,2008.11.14,東,ベント(サブ),バック,2008.11.14,72,6666,71.8,130
686,4605,4605,金沢カントリー倶楽部,西,ベント(サブ),レギュラー,2008.11.14,東,ベント(サブ),レギュラー_,2008.11.14,72,6323,70.2,125
687,4606,4606,金沢カントリー倶楽部,西,ベント(サブ),フロント,2008.11.14,東,ベント(サブ),フロント,2008.11.14,72,6240,69.9,125
688,4607,4607,金沢カントリー倶楽部,西,ベント(サブ),レディース,2008.11.14,東,ベント(サブ),レディース_,2008.11.14,72,5571,67.3,117
721,1969,1969,城山カントリー倶楽部,OUT,Aグリーン,バック,2016.04.01,IN,Aグリーン,バック,2016.04.01,72,6232,69.9,127
722,1970,1970,城山カントリー倶楽部,OUT,Aグリーン,レギュラー,2016.04.01,IN,Aグリーン,レギュラー,2016.04.01,72,5905,68.5,125
723,1971,1971,城山カントリー倶楽部,OUT,Aグリーン,フロント,2016.04.01,IN,Aグリーン,フロント,2016.04.01,72,5566,67.0,120
724,1972,1972,城山カントリー倶楽部,OUT,Aグリーン,レディース,2016.04.01,IN,Aグリーン,レディース,2016.04.01,72,5003,64.5,116
